num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,6.474470149026798e-13,1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5,[],1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5
1,1.6687809433932743e-12,1.179186e-8*dx**2 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5,[dx*x**3],1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5
2,6.077825697428514e-12,1.179186e-8*dx**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5,"[dx*x**3, dx*x**2]",1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5
3,5.472283243644417e-09,1.179186e-8*dx**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.0011212525873308*x - 2.9573765e-5,"[dx*x**3, dx*x**2, x**2]",1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5
4,8.299088490332168e-09,-8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.0011212525873308*x - 2.9573765e-5,"[dx*x**3, dx*x**2, x**2, dx**2]",1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5
5,8.314426787224877e-09,7.564793e-6*dx + 0.0011212525873308*x - 2.9573765e-5,"[dx*x**3, dx*x**2, x**2, dx**2, dx*x]",1.179186e-8*dx**2 + 2.10573630901551e-6*dx*x**3 - 8.776844e-7*dx*x**2 - 8.1012973387952e-7*dx*x + 7.564793e-6*dx + 0.001214751*x**2 + 0.0011212525873308*x - 2.9573765e-5
