,complexity,loss,equation,score,sympy_format,lambda_format
0,1,8.7745615e-09,-1.3533079e-6,0.0,-1.35330790000000e-6,PySRFunction(X=>-0.00000135330790000000)
1,3,4.59398e-10,x1 * 1.1846638e-5,1.4748475694172636,x1*1.1846638e-5,PySRFunction(X=>x1*1.1846638e-5)
2,5,3.640941e-10,(x0 + x1) * 1.191491e-5,0.11625229301516071,(x0 + x1)*1.191491e-5,PySRFunction(X=>(x0 + x1)*1.191491e-5)
3,7,9.5268404e-11,(1.1874661e-5 * x1) + (x0 * 8.4386935e-5),0.6703570687601068,x0*8.4386935e-5 + 1.1874661e-5*x1,PySRFunction(X=>x0*8.4386935e-5 + 1.1874661e-5*x1)
4,9,9.52281e-11,((x1 * 1.1878982e-5) + (x0 * 8.4386935e-5)) + -1.333442e-7,0.00021157343969615473,x0*8.4386935e-5 + x1*1.1878982e-5 - 1.333442e-7,PySRFunction(X=>x0*8.4386935e-5 + x1*1.1878982e-5 - 1.333442e-7)
5,11,3.62406e-11,(((x0 * 5.432184e-6) + 1.1878982e-5) * x1) + (x0 * 8.4386935e-5),0.48304751449095373,x0*8.4386935e-5 + x1*(x0*5.432184e-6 + 1.1878982e-5),PySRFunction(X=>x0*8.4386935e-5 + x1*(x0*5.432184e-6 + 1.1878982e-5))
6,13,3.5768926e-11,((x0 + x1) * ((x0 * 5.387204e-6) + 1.1841774e-5)) + (x0 * 7.449581e-5),0.006550254834851272,x0*7.449581e-5 + (x0 + x1)*(x0*5.387204e-6 + 1.1841774e-5),PySRFunction(X=>x0*7.449581e-5 + (x0 + x1)*(x0*5.387204e-6 + 1.1841774e-5))
7,15,3.5634055e-11,(x0 * 8.702538e-5) + (((x0 * 5.223521e-6) + 1.1813135e-5) * (x1 + (x0 * x0))),0.001888872964553013,x0*8.702538e-5 + (x0*5.223521e-6 + 1.1813135e-5)*(x0*x0 + x1),PySRFunction(X=>x0*8.702538e-5 + (x0*5.223521e-6 + 1.1813135e-5)*(x0*x0 + x1))
8,17,3.293718e-11,(((x0 * 0.36813647) + 0.8047416) * (((x1 + -0.18527132) * 0.27571514) + (x0 + x0))) * 5.3537533e-5,0.039349835422969694,(x0*0.36813647 + 0.8047416)*(x0 + x0 + (x1 - 0.18527132)*0.27571514)*5.3537533e-5,PySRFunction(X=>(x0*0.36813647 + 0.8047416)*(x0 + x0 + (x1 - 0.18527132)*0.27571514)*5.3537533e-5)
9,21,3.2562043e-11,((x0 + (x0 + ((x1 + -0.18527132) * 0.27571514))) * 5.3422747e-5) * (((x0 * 0.0052623106) * (x1 + x7)) + 0.8047416),0.0028637065045528562,(x0 + x0 + (x1 - 0.18527132)*0.27571514)*5.3422747e-5*(x0*0.0052623106*(x1 + x7) + 0.8047416),PySRFunction(X=>(x0 + x0 + (x1 - 0.18527132)*0.27571514)*5.3422747e-5*(x0*0.0052623106*(x1 + x7) + 0.8047416))
10,23,3.199776e-11,(((x7 * (x1 * -1.3805265e-5)) + ((x0 * 0.37537476) + 0.8047416)) * 5.3589167e-5) * (((x1 + -0.12936817) * 0.27571514) + (x0 + x0)),0.008740692258271968,(x0*0.37537476 + x7*x1*(-1.3805265e-5) + 0.8047416)*5.3589167e-5*(x0 + x0 + (x1 - 0.12936817)*0.27571514),PySRFunction(X=>(x0*0.37537476 + x7*x1*(-1.3805265e-5) + 0.8047416)*5.3589167e-5*(x0 + x0 + (x1 - 0.12936817)*0.27571514))
11,25,3.1589724e-11,(((x0 * (0.37537476 + (((x1 * x1) * x1) * 4.0588002e-5))) + 0.80474174) * ((x0 + x0) + ((x1 + -0.18553157) * 0.27571544))) * 5.3183692e-5,0.006417011257927987,(x0*(x1*x1*x1*4.0588002e-5 + 0.37537476) + 0.80474174)*(x0 + x0 + (x1 - 0.18553157)*0.27571544)*5.3183692e-5,PySRFunction(X=>(x0*(x1*x1*x1*4.0588002e-5 + 0.37537476) + 0.80474174)*(x0 + x0 + (x1 - 0.18553157)*0.27571544)*5.3183692e-5)
12,27,3.1437998e-11,((x0 * ((((x1 * x1) + -0.18553157) * (x1 * 4.556575e-5)) + 0.37537476)) + 0.80474174) * ((x0 + (x0 + ((x1 + -0.18553157) * 0.27571544))) * 5.3446718e-5),0.0024072945724952924,(x0*((x1*x1 - 0.18553157)*x1*4.556575e-5 + 0.37537476) + 0.80474174)*(x0 + x0 + (x1 - 0.18553157)*0.27571544)*5.3446718e-5,PySRFunction(X=>(x0*((x1*x1 - 0.18553157)*x1*4.556575e-5 + 0.37537476) + 0.80474174)*(x0 + x0 + (x1 - 0.18553157)*0.27571544)*5.3446718e-5)
