num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,2.948540499782779e-08,-7.727983e-7*dx*x + 4.0086065e-6*dx + 0.00016770705*x**2 + 0.0024060982*x + 0.00011160801,[],-7.727983e-7*dx*x + 4.0086065e-6*dx + 0.00016770705*x**2 + 0.0024060982*x + 0.00011160801
1,6.633871045108307e-06,-7.727983e-7*dx*x + 4.0086065e-6*dx + 0.0024060982*x + 0.00011160801,[x**2],-7.727983e-7*dx*x + 4.0086065e-6*dx + 0.00016770705*x**2 + 0.0024060982*x + 0.00011160801
2,1.7719306241230082e-05,4.0086065e-6*dx + 0.0024060982*x + 0.00011160801,"[x**2, dx*x]",-7.727983e-7*dx*x + 4.0086065e-6*dx + 0.00016770705*x**2 + 0.0024060982*x + 0.00011160801
