Complexity,Loss,Equation
1,2267.0112,"-50.591614"
3,2222.3816,"x0 + -50.569748"
5,384.40958,"-25.014956 - (0.0072693955 ^ x0)"
7,0.14257823,"((x0 + -0.44604662) * x0) * -100.71453"
9,0.0019751135,"((44.925724 - (x0 * 99.853386)) * x0) + -0.6477064"
11,0.0019716537,"((x0 + (44.92361 - (x0 * 100.85184))) * x0) + -0.64742166"
13,0.0019715363,"(((x0 + ((x0 + 4.7280293e-5) * -100.85384)) + 44.927803) * x0) + -0.6470434"
17,0.0019714804,"((x0 * ((x0 + ((x0 + 4.7280293e-5) * -100.85384)) + 44.927803)) + -0.64742166) - (-9.841847e-6 / x0)"
19,0.0019513051,"(-0.64742166 - (x0 * (9.4560586e-5 / (-0.8186981 - x0)))) + (x0 * ((x0 + 44.927803) + (x0 * -100.85384)))"
21,0.0019432522,"(-0.64742166 - ((x0 / (-0.8186981 - x0)) * 9.4560586e-5)) + (x0 * ((x0 + ((x0 + 4.7280293e-5) * -100.85384)) + 44.927803))"
23,0.0019432515,"(-0.64742166 - ((x0 / ((-0.8187454 - x0) + 4.7280293e-5)) * 9.4560586e-5)) + (x0 * ((x0 + ((x0 + 4.7280293e-5) * -100.85384)) + 44.927803))"
25,0.0019432477,"(-0.64742166 - (((x0 + (-0.8187454 - x0)) / (-0.8186981 - x0)) * 9.4560586e-5)) + (x0 * ((x0 + ((x0 + 4.7280293e-5) * -100.85384)) + 44.927803))"
27,0.0019432475,"(-0.64742166 - (((x0 + (-0.8187454 - (x0 + 4.7280293e-5))) / (-0.8186981 - x0)) * 9.4560586e-5)) + (x0 * ((x0 + ((x0 + 4.7280293e-5) * -100.85384)) + 44.927803))"
