ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
10,-14.004648671095538 + 90.21526813500785*x0 + -55.99265676404761*x0**2 + -3.7551752951855804*x0**3,90.181206*x0 - 55.899487*x1 - 3.6445968*x2 - 14.039055,0.17175122,13,2.7598656740663112,0.245677915330168,-0.0377565080856040,-0.166396398085244,-2.94469595939637,0
11,-8.168149159675835 + -30.780089807482952*x0 + 31.1266682679925*x0**2 + 17.914945850422555*x0**3,-30.715677*x0 + 31.113705*x1 + 17.92842*x2 - 8.179265,0.53680867,13,3.1164467051623066,0.136087626546298,-0.209267769801286,-0.0416468215643573,0.0752117795384036,0
12,-24.921642085049996 + 7.249809918592874*x0 + -55.105874329548655*x0**2 + 67.95544803355685*x0**3,7.2454176*x0 - 55.10468*x1 + 67.96828*x2 - 24.916813,0.00949741,13,0.047870185387790504,-0.0193770740849033,-0.0605852931620936,-0.00216733617456234,0.0188829105163252,0
13,92.80522808558064 + -40.67247844354789*x0 + -58.2127166198748*x0**2 + 76.31400825661729*x0**3,-41.29385*x0 - 58.011227*x1 + 77.07456*x2 + 92.71414,4.1619687,13,24.534012517511943,-0.0981497351600060,1.52774450987676,-0.346126467848104,0.996608303976448,0
14,-19.924211083284888 + -74.1893154604506*x0 + -20.599743905608562*x0**2 + -15.413283996752526*x0**3,-74.083046*x0 - 20.661453*x1 - 15.521197*x2 - 19.898827,0.89786804,13,1.194045914380355,-0.127403203965164,-0.143240923293403,0.299562434728317,0.700129857272543,0
15,76.2800000303071 + 74.48364707417198*x0 + -98.85957936195373*x0**2 + -89.79137999287967*x0**3,74.767365*x0 - 99.079155*x1 - 90.120705*x2 + 76.371704,3.2111015,13,10.395056380255854,0.120220201437422,0.380913041953335,0.222108610479046,0.366766840142614,0
16,-79.63861292967445 + -6.519484536640576*x0 + -46.52194510322369*x0**2 + -81.80767970650551*x0**3,-6.4107203*x0 - 46.46917*x1 - 81.88763*x2 - 79.66976,0.56915957,13,1.7569257581694193,0.0391105133298214,-1.66829503205817,-0.113441308411754,0.0977295698659613,0
17,-47.443713825804636 + 56.51817854780464*x0 + 38.360419048181484*x0**2 + 76.08239673471559*x0**3,56.376694*x0 + 38.297287*x1 + 76.53348*x2 - 47.437702,6.0220804,13,26.81247762076937,-0.0126714907410233,-0.250334585154696,-0.164576012848534,0.592887822471273,0
18,-46.13971821256091 + -36.578926867532566*x0 + -8.548910114578618*x0**2 + 92.62409333840179*x0**3,-36.592937*x0 - 8.5469885*x1 + 92.639824*x2 - 46.141205,0.000683992,13,0.01096471671534006,0.00322235916622228,0.0383011030317259,-0.0224778896124026,0.0169833366581418,0
19,-46.92573710948711 + -96.79654702774087*x0 + -25.061652311629913*x0**2 + 78.85080360700235*x0**3,-96.7778*x0 - 25.014755*x1 + 78.78065*x2 - 46.97439,0.08204728,13,1.6337941183667286,0.103680610065589,-0.0193674550554984,-0.187127772130769,-0.0889700596483504,0
20,-80.53876992601347 + 60.10827281298941*x0 + 85.04498776533356*x0**2 + 71.93865393256468*x0**3,65.24663*x0 + 85.38911*x1 + 65.24663*x2 - 80.802,8.063898,11,1432.8972402427307,0.326836471712132,8.54850247152699,0.404635527276442,-9.30240359909679,0
21,-90.39291846630933 + 85.49198138385759*x0 + -58.44865761889431*x0**2 + 18.54305720683631*x0**3,85.45431*x0 - 58.5882*x1 + 18.586823*x2 - 90.370007006681,0.8277191,13,4.673476958539733,-0.0253465205207107,-0.0440642306422182,0.238743517456905,0.236022532182852,0
22,9.908368459171825 + -50.06160659332433*x0 + 42.949126357049494*x0**2 + -87.9781790505745*x0**3,-49.15901*x0 + 43.17742*x1 - 89.10193*x2 + 9.813004,13.977544,13,48.34183477503354,-0.962463795778107,-1.80297168777777,0.531544323050085,1.27730644297549,0
23,67.72304293082661 + -52.9270769286661*x0 + -2.3303144504940576*x0**2 + 47.020309131023566*x0**3,-52.57034*x0 + 46.632286*x2 + 66.548004,3.706304,9,684.9420163357106,-1.73506517128418,-0.674015927890552,-100.000000000000,-0.825224542744556,1
24,96.10488258504267 + 73.97892953585071*x0 + -21.3410256017994*x0**2 + 3.6073570759214135*x0**3,76.528046*x0 - 20.80361*x1 + 95.96975,9.8194685,9,474.5216405047587,-0.140609489765612,3.44573310284785,-2.51822762329702,-100.000000000000,1
25,-9.736384433986018 + -46.61621128399482*x0 + -35.80750496974274*x0**2 + 96.99545651156453*x0**3,-46.603382*x0 - 35.796734*x1 + 96.97936*x2 - 9.739645,0.009178992,13,0.02741880667539452,0.0334884682921938,-0.0275210782718062,-0.0300802017673060,-0.0165951191359233,0
26,14.453694235119002 + -7.164405893167142*x0 + -98.33898605736795*x0**2 + 82.00955165834145*x0**3,-7.114685*x0 - 98.29007*x1 + 81.934654*x2 + 14.44116,0.08819786,13,0.6395696353224198,-0.0867199410414184,-0.693998831285685,-0.0497422836344996,-0.0913279695193138,0
27,22.343601924768876 + 21.482542038686645*x0 + -51.869769515995955*x0**2 + 99.64418962933044*x0**3,20.736374*x0 - 51.340004*x1 + 100.45617*x2 + 22.054047,3.331962,13,65.85489442684184,-1.29591874105084,-3.47336938683939,-1.02133770968961,0.814879797497547,0
28,22.100469978261117 + 20.960060790105885*x0 + 82.03430881393368*x0**2 + 66.13893251839835*x0**3,11.09619*x0 + 79.13302*x1 + 79.13302*x2 + 23.70879,20.681221,11,6388.049233972738,7.27731140252171,-47.0603157542467,-3.53667734376143,19.6466543786249,0
29,-34.00515592472392 + 89.99892328631313*x0 + -41.230329319544246*x0**2 + 83.38256542483524*x0**3,87.07563*x0 - 41.35608*x1 + 87.07563*x2 - 33.903732466548,4.301131,11,442.7213580008251,-0.298259059303949,-3.24814251056456,0.304995576147734,4.42906086703924,0
30,51.9669058070715 + -50.98892238018089*x0 + -24.596359908439183*x0**2 + 8.050134022695673*x0**3,-50.782284*x0 - 24.735674*x1 + 7.9414296*x2 + 52.008217,2.1791317,13,11.48202243192796,0.0794951946569084,-0.405261320567171,0.566401256443710,-1.35034301775850,0
31,14.443715109216399 + -93.7542311651514*x0 + 68.06183024707406*x0**2 + -85.75677004727531*x0**3,-90.17307*x0 + 67.47282*x1 - 90.17307*x2 + 14.881413,28.039057,11,711.4321527652982,3.03036917769384,-3.81973284900930,-0.865404654761512,5.14979744490155,0
32,-23.87129100164252 + -12.82270403427357*x0 + -21.01687709356719*x0**2 + -98.13588061663363*x0**3,-12.216866*x0 - 21.024649*x1 - 98.79886*x2 - 23.95141,1.7144846,13,26.79634337308072,0.335629096691788,-4.72472914179597,0.0369793590085287,0.675572868150331,0
33,5.777654847148256 + -45.655177450660055*x0 + 84.34600661925401*x0**2 + -58.77054900510969*x0**3,-51.55952*x0 + 83.88145*x1 - 51.55952*x2 + 6.3290182155888,16.762356,11,1883.0110891386428,9.54303057256331,12.9324709245098,-0.550774882978236,-12.2698003118581,0
34,-92.10924143140373 + 72.41762136723005*x0 + -15.194514553705858*x0**2 + 20.30532556726294*x0**3,72.498474*x0 - 15.187876*x1 + 20.195417*x2 - 92.110616189532,0.08552859,13,0.38895928533208934,0.00149253007289437,0.111647733305051,-0.0436904626494930,-0.541279512603040,0
35,92.44306121300761 + 23.063785802444954*x0 + -18.4473387462985*x0**2 + 10.351118090986276*x0**3,17.433947*x0 - 18.328758*x1 + 17.433947*x2 + 92.3821329872706,6.427702,11,1624.0974147688512,-0.0659089226790363,-24.4098642376749,-0.642806791425629,68.4257376522584,0
36,45.44945600034234 + 48.83016692843347*x0 + 83.9760768153665*x0**2 + 38.914909207682285*x0**3,44.540462*x0 + 83.30242*x1 + 44.540462*x2 + 45.56146,19.9446,11,1103.393164132289,0.246436392234960,-8.78494831836343,-0.802200865905692,14.4560347354149,0
37,39.074972830194895 + 52.74183445896074*x0 + 17.96003697481916*x0**2 + -92.33248491964883*x0**3,52.183422*x0 + 17.963793*x1 - 91.47886*x2 + 39.14843,3.8586242,13,31.55447060065822,0.187990328552037,-1.05876571167665,0.0209132374621727,-0.924512018052686,0
38,-83.26725450531818 + 88.10292045964684*x0 + 45.00225077806647*x0**2 + 31.5464417400068*x0**3,88.07171*x0 + 44.897625*x1 + 31.411358*x2 - 83.26144,2.7126646,13,12.667406217764302,-0.00698294347847538,-0.0354250000840075,-0.232490100511736,-0.428205948297133,0
39,-70.83774719508236 + 4.235128896561832*x0 + 57.98205931862205*x0**2 + 10.942885159426226*x0**3,4.246828*x0 + 57.978046*x1 + 10.92635*x2 - 70.83351,0.002082252,13,0.015820721309284455,-0.00598154973884856,0.276239607433556,-0.00692165588668764,-0.151104203190717,0
