Complexity,Loss,Equation
1,3534.9058,"-60.504974"
3,3455.194,"x0 - 60.484547"
4,707.13275,"acos(x0) * -44.319885"
5,304.7334,"-59.925922 - (x0 * -80.64815)"
6,18.662117,"-151.60417 - (exp(x0) * -72.36922)"
8,17.601473,"(-152.62581 - (exp(x0) * -73.17475)) - x0"
9,2.2973816e-11,"-84.72256 - (x0 * ((x0 * -49.40662) - 80.7381))"
11,1.725673e-11,"-84.72365 - ((x0 * (-80.7381 - (x0 * 49.406612))) + -0.0010955327)"
13,1.4859303e-11,"((-17.690386 - (x0 * (-80.7381 - (x0 * 49.40661)))) + 13.070982) - 80.10315"
15,1.4050308e-11,"((x0 * 64.91122) + (-36.457302 - (x0 * (-15.826882 - (x0 * 49.406612))))) - 48.26525"
