Complexity,Loss,Equation
1,1257.5549,"79.0143"
3,1208.0419,"79.04509 - x0"
4,266.99194,"exp(4.028554 - x0)"
5,1.6991345,"(x0 * -50.2117) + 78.751175"
9,1.6955498,"(x0 * ((x0 * 0.13813744) + -50.21869)) + 78.694176"
10,1.694447,"(x0 * ((asin(x0) * 0.13813744) + -50.21869)) + 78.694176"
11,1.6856723,"(x0 * ((tan(tan(x0)) * 0.008512582) + -50.2117)) + 78.71194"
12,1.6855785,"(x0 * (tan(tan(tan(x0)) * 0.008512582) + -50.2117)) + 78.71194"
19,1.6855775,"(x0 * (((tan(x0 * -4.0277605) * 0.008512582) - (neg(tan(tan(x0))) * 0.008512582)) + -50.2117)) + 78.72764"
20,1.6785122,"(x0 * (((tan(tan(x0 * 5.952939)) * 0.008512582) - (neg(tan(tan(x0))) * 0.008512582)) + -50.2117)) + 78.72764"
25,1.6719623,"abs((x0 * (((tan(tan(tan(tan(x0)) * (-50.203186 * x0))) * 0.008512582) - (neg(tan(tan(x0))) * 0.008512582)) + -50.2117)) + 78.72764)"
