ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,24.69432106314109 + 36.634820899926865*x0 + 31.295568502306367*x0**2 + -75.54605720903125*x0**3,-75.53669*x0**3 + 31.0242238570032*x0**2 + 36.737415*x0 + 24.807796,0.8900555,13,15.786176175779456,0.459518350671661,0.280045316321823,-0.867038556219771,-0.0123993354217485,0
1,-93.36416504946179 + 48.637616163123965*x0 + 46.615638506033065*x0**2 + 49.72229667796029*x0**3,139.4523*2.895649**x0 - 139.64017013856*x0 - 206.71952942979 - 26.080157178504/4.8480487**x0,0.30175203,17,36.66702633014768,121.412068881327,-387.103236454323,-100.000000000000,-100.000000000000,1
2,-93.39630146671223 + -84.9988126347154*x0 + 24.997183046081716*x0**2 + -65.48289771159432*x0**3,-65.375824*x0**3 + 24.977058*x0**2 - 85.034164*x0 - 93.39626,0.7109989,17,1.5194225152227565,-4.43986663086414e-5,0.0415904224880423,-0.0805092559614271,-0.163514009514222,0
3,-28.190785568259585 + 87.90196498075434*x0 + 63.618075641534034*x0**2 + -94.38972122403095*x0**3,-94.409004*x0**3 + 63.6078115406892*x0**2 + 87.9615015671268*x0 - 28.178135,0.18535969,13,1.0930014692967578,-0.0448748341153982,0.0677306660727035,-0.0161339379434603,0.0204288938657620,0
4,-45.572522225483134 + -44.566918020227966*x0 + -48.752376382333075*x0**2 + -74.81338943764996*x0**3,-74.8865*x0**3 - 48.7628986351*x0**2 - 44.532124*x0 - 45.5731800803176,0.06557065,13,0.41069520069519927,0.00144353395936695,-0.0780714076126395,0.0215830561456253,0.0977239006273993,0
5,-39.942937067922756 + 96.98824330244327*x0 + 43.66069151960551*x0**2 + -33.705408367610886*x0**3,-33.48174*x0**3 + 43.622160399708*x0**2 + 96.7721132168874*x0 - 39.885334,0.4329473,13,4.410951036823491,-0.144213400794243,-0.222841530268680,-0.0882512817741258,-0.663597856971279,0
6,-60.24022540955449 + -42.01831147587609*x0 + -86.49217813476689*x0**2 + 6.053631232492563*x0**3,6.060222*x0**3 - 86.434176864546*x0**2 - 41.98742999703*x0 - 60.282146,0.285625,13,1.2264717917726364,0.0695890331759250,-0.0734952875576962,-0.0670595555247741,0.108872959952725,0
7,94.09538903629021 + 30.190893200426103*x0 + -68.97053366072953*x0**2 + 47.00188299384732*x0**3,46.844196*x0**3 - 69.11296*x0**2 + 30.46164*x0 + 94.20188,1.0708662,15,16.210297312107112,0.113173413490769,0.896783005976367,0.206503171297870,-0.335490801225905,0
8,28.273015272792918 + -23.25955774467505*x0 + -6.720879347662944*x0**2 + -98.47680576704407*x0**3,-98.80294*x0**3 - 6.7043994674485*x0**2 - 23.181*x0 + 28.255703689225,2.096231,13,17.09418339225095,-0.0612300577101142,-0.337743931064353,-0.245204226440614,0.331178728245347,0
9,-70.83979513834072 + 88.10829375054391*x0 + 2.506124513690807*x0**2 + -81.26122171340722*x0**3,-81.2818*x0**3 + 2.4658196*x0**2 + 88.07357*x0 - 70.81367,0.123716176,13,1.4988042691627703,-0.0368791839243721,-0.0394103086846914,-1.60825663172854,0.0253236244285815,0
