Complexity,Loss,Equation
1,1198.2585,"-115.36099"
3,1157.9949,"-115.44068 - x0"
4,1143.8612,"-115.44068 - tan(x0)"
5,187.49649,"-269.6576 / (2.5434186 - x0)"
6,121.152756,"-100.715485 / atan(1.594096 - x0)"
7,32.652782,"sinh(sin(1.1916016 - x0) - 6.111497)"
8,2.3747325,"sinh(x0 - 5.209329) + (x0 * -144.46365)"
10,0.6241757,"(x0 * -147.96924) + sinh((x0 * 1.0443913) - 5.187733)"
13,0.4904895,"sinh(x0 - 5.2695594) + (((x0 * -149.67406) - -7.3614902) - sign(x0))"
14,0.056922402,"(x0 * ((8.379655 ^ x0) + -162.66667)) + (sinh(x0 - 5.3432946) - -14.950613)"
16,0.053224854,"(x0 * (((x0 + 6.9895635) ^ x0) + -162.17374)) + (sinh(x0 - 5.340621) - -14.762803)"
17,0.051153097,"((x0 * (((sinh(x0) + 6.9300237) ^ x0) + -162.30003)) + sinh(x0 - 5.341022)) - -14.763496"
18,0.039267678,"(x0 * -163.8601) + (asin(cos(x0)) + ((11.596162 ^ x0) + (sinh(x0 - 5.3406367) - -12.313346)))"
19,0.03860562,"cos(x0 + x0) + (((x0 * -162.78069) + (11.553617 ^ x0)) + (sinh(x0 - 5.3320107) - -11.897541))"
20,0.01186363,"abs(cos(x0 + x0)) + (((10.790734 ^ x0) + (sinh(x0 - 5.3410206) - -13.025499)) + (x0 * -163.59566))"
21,0.010790804,"(((x0 * -161.8473) + (11.733825 ^ x0)) + (cos(x0 + (x0 + x0)) + sinh(x0 - 5.3226943))) - -11.149675"
22,0.009118519,"(((x0 * -161.8473) + (11.733825 ^ x0)) + cos((sinh(x0) + x0) + x0)) + (sinh(x0 - 5.3226943) - -11.149675)"
23,0.0073012337,"((sinh(x0 - 5.325825) - -11.59452) + (asinh(cos(x0 + (tan(x0) + x0))) + (x0 * -162.07634))) + (11.498509 ^ x0)"
24,0.0072803744,"((asinh(cos(asinh(x0) + (tan(x0) + x0))) + (x0 * -162.07634)) + (11.498509 ^ x0)) + (sinh(x0 - 5.325825) - -11.59452)"
30,0.006908573,"asinh(cos((x0 + atan(0.08174892)) + (tan(x0) + x0))) + ((11.500253 ^ x0) + (((x0 * -162.08098) + sinh(neg(neg(x0 - 2.6733313)) - 2.65261)) - -11.612933))"
