ID,loss,complexity,MSE,expanded_form,substituted_form
0,1.5395497e-11,37,2.0593570670548442e-05,0.3233843*x0**2*x6 + x0*x1*x6*x7 + 0.74384135*x0*x1*x6 - 0.53173864*x0*x1*x6/(x4**2*x7) + 0.00037751152*x0*x3*x6 - 0.171955927879352*x1**2*x6 + 3.3525906*x1*x6,-0.171955927879352*A_val*dx**2 + A_val*dx*p_val*x + 0.74384135*A_val*dx*x + 3.3525906*A_val*dx - 0.53173864*A_val*dx*x/(p**2*p_val) + 0.00037751152*A_val*w*x + 0.3233843*A_val*x**2
1,4.3321836e-11,23,5.7948964163451845e-05,-0.000371612344672448*x0**2*x7 + 0.000124572648270281*x0**2 - 0.000371612344672448*x0*x1*x7 + 0.000124572648270281*x0*x1 - 0.16867232*x0*x6*x7 + 0.0565426792019328*x0*x6 + 3.36677*x1*x6 - 9.955634e-6,3.36677*A_val*dx - 0.16867232*A_val*p_val*x + 0.0565426792019328*A_val*x - 0.000371612344672448*dx*p_val*x + 0.000124572648270281*dx*x - 0.000371612344672448*p_val*x**2 + 0.000124572648270281*x**2 - 9.955634e-6
2,5.5257087e-11,19,7.391394632648055e-05,-0.262827546717612*x0**2*x6/x7 - 0.262827546717612*x0*x1*x6/x7 + 0.157315490002896*x0*x6 + 3.3582876*x1*x6 - 9.505504e-6,3.3582876*A_val*dx - 0.262827546717612*A_val*dx*x/p_val + 0.157315490002896*A_val*x - 0.262827546717612*A_val*x**2/p_val - 9.505504e-6
