Complexity,Loss,Equation
1,1.2046934e-8,"1.4425314e-7"
3,8.9864916e-10,"x1 * 8.798861e-6"
5,7.9242274e-10,"(x0 + x1) * 8.839643e-6"
7,6.8675135e-11,"(x1 * 8.787719e-6) + (x0 * 0.0001328745)"
9,2.2380152e-11,"(x0 * 0.00013936024) + ((x1 * 8.793591e-6) + 6.9406565e-6)"
11,2.1832319e-11,"(x0 * 0.00013936024) + (x1 + ((x1 * -0.9999912) + 6.675636e-6))"
13,2.0531512e-11,"(x1 * 8.787719e-6) + ((((x0 + 3.6800427) * x0) + 0.1345499) * 3.8974642e-5)"
15,2.0096345e-11,"(((((x0 * x1) * 5.6044046e-6) + 0.00013847236) * x0) + 6.6746547e-6) + (x1 * 8.658878e-6)"
17,1.5260182e-11,"(6.747758e-6 + (x1 * 8.602584e-6)) + (((((x0 + 0.14740449) * x1) * 9.280619e-6) + 0.00013909662) * x0)"
19,1.4292428e-11,"((((x0 + 0.14740449) * ((x1 + 2.10416) * 9.280619e-6)) + 0.00013909662) * x0) + ((x1 * 8.602584e-6) + 6.747758e-6)"
21,1.2532749e-11,"((x1 * 8.63617e-6) + ((((x1 + 12.870353) * (((x0 + 0.2046352) * x1) * 6.1548025e-7)) + 0.0001342528) * x0)) + 5.21925e-6"
23,1.190594e-11,"(((((x1 + 12.870353) * (x0 + 0.2046352)) * ((x1 + 2.0207362) * 6.068974e-7)) + 0.00013310263) * x0) + ((x1 * 8.655882e-6) + 4.676867e-6)"
25,1.1496522e-11,"((x1 * 8.674563e-6) + ((((x1 + 7.340183) * ((x0 + 0.20870137) * ((x1 + 6.78748) * 0.007202315))) + 1.7673808) * (x0 * 7.48565e-5))) + 4.3769433e-6"
27,7.8001815e-12,"(((((x1 + 16.075705) * ((x1 + (x0 * (x1 * -4.1859365))) * (x0 + 0.24600697))) * 7.739962e-7) + 0.00013707239) * x0) + ((x1 * 8.74401e-6) + 6.32746e-6)"
29,6.921501e-12,"(((((x1 + 15.2797985) * ((x1 + (((x0 * x1) * -4.1859365) + 2.8609)) * ((x0 + 0.24600697) * 6.375632e-7))) + 0.0001334368) * x0) + (x1 * 8.734513e-6)) + 5.5250816e-6"
31,6.9128882e-12,"(((((x1 + 15.2797985) * (((((x1 + x0) + ((x0 * x1) * -4.1859365)) + 2.8609) * (0.24600697 + x0)) * 6.375632e-7)) + 0.0001334368) * x0) + (x1 * 8.734513e-6)) + 5.5250816e-6"
33,6.575946e-12,"((((((x1 + 17.65232) * 6.874395e-7) * ((((x0 * x1) * 2.5139675) * (x0 + -1.6650718)) + (x1 + 1.0970886))) * (x0 + 0.24600697)) + 0.00013440732) * x0) + ((x1 * 8.75759e-6) + 6.0743487e-6)"
35,6.3228554e-12,"(((0.00013561679 + ((x0 + 0.24600697) * ((x1 + (((x1 * 2.5139675) * (((x0 * 1.8287076) + -1.6764722) * x0)) + 0.72741896)) * (6.5308217e-7 * (17.65232 + x1))))) * x0) + (x1 * 8.732525e-6)) + 6.083869e-6"
37,6.2151243e-12,"((((((x0 + 0.24600697) * (((x1 + ((x1 * (((x0 * 1.6909617) + (x0 + -1.6650718)) * 3.0402534)) * x0)) + 0.72741896) * 6.5308217e-7)) * (x1 + 17.65232)) + 0.00013561679) * x0) + (x1 * 8.732525e-6)) + 6.083869e-6"
