Complexity,Loss,Equation
1,1.8014487e-7,"-4.964968e-7"
3,4.540626e-8,"x1 * 7.577174e-6"
5,4.4726605e-8,"(x0 + x1) * 7.5938797e-6"
7,2.7323463e-9,"(x1 * 7.57313e-6) + (x0 * 0.00094816886)"
9,3.8609788e-10,"((x1 * 7.57313e-6) + 4.9591064e-5) + (x0 * 0.0010015152)"
11,3.8606088e-10,"((x1 + 0.022745099) * 7.57313e-6) + ((x0 * 0.0010015152) + 4.9591064e-5)"
13,2.1649635e-11,"((x0 * 0.0010011308) + (x1 * ((x1 * -1.147333e-8) + 7.577174e-6))) + 7.686003e-5"
15,2.0921284e-11,"(((((x0 + x1) * -1.147333e-8) + 7.577174e-6) * x1) + (x0 * 0.0010011308)) + 7.686003e-5"
17,1.9820417e-12,"(((x1 * -1.1522784e-8) + ((x0 * -6.015624e-7) + 7.5449398e-6)) * x1) + ((x0 * 0.001000703) + 7.681622e-5)"
19,1.9758947e-12,"((((x1 + x0) * -1.1522784e-8) + ((x0 * -6.015624e-7) + 7.5449398e-6)) * x1) + ((x0 * 0.001000703) + 7.681622e-5)"
21,9.54596e-13,"(x1 * ((((x0 * x0) + x0) * -6.858614e-7) + ((x1 * -1.1470247e-8) + 7.558796e-6))) + ((x0 * 0.0010007337) + 7.663566e-5)"
23,8.7027174e-13,"(x0 * 0.0010009125) + ((((x1 * -1.1541884e-8) + ((x0 * -7.145093e-7) + (((x0 * x0) * -9.284803e-7) + 7.564774e-6))) * x1) + 7.690584e-5)"
25,6.6970285e-13,"((((x0 * (x0 * (x0 * 4.475001e-6))) + (x1 * -1.1472931e-8)) + ((x0 * -8.420695e-7) + 7.5513735e-6)) * x1) + ((x0 * 0.0010011535) + 7.667544e-5)"
27,6.1000353e-13,"(((((x0 + -0.027404964) * (x0 * (x0 * 4.475001e-6))) + 7.5513735e-6) + ((x1 * -1.1472931e-8) + (x0 * -8.420695e-7))) * x1) + ((x0 * 0.0010011535) + 7.667544e-5)"
29,4.559111e-13,"((x0 * 0.0010014361) + 7.634742e-5) + (((x0 * -8.682589e-7) + (((x0 * ((x0 * (x0 + (x1 * 0.0014623721))) * 4.9883643e-6)) + (x1 * -1.1479714e-8)) + 7.5510075e-6)) * x1)"
31,4.4883937e-13,"(x0 * 0.0010014361) + (((((x0 * -8.682589e-7) + (x0 * ((x0 + ((x1 + -1.7801452) * 0.0014623721)) * (x0 * 4.9883643e-6)))) + (7.5510075e-6 + (x1 * -1.1479714e-8))) * x1) + 7.634742e-5)"
33,3.4965265e-13,"((x0 * 0.0010015017) + 7.638247e-5) + (((x1 * -1.1479715e-8) + (((x0 * (x0 * ((x0 + (x1 * 0.0014623713)) * ((x0 + -1.1709914) * -3.3490724e-6)))) + (x0 * -8.5699685e-7)) + 7.5524867e-6)) * x1)"
35,2.630722e-13,"(x1 * ((((x0 * -8.122498e-7) + (x1 * -1.1690003e-8)) + (((((x0 * 1.4387268) + -0.3425693) * (x0 + (x5 * (x1 * -0.043155804)))) * x0) * 1.8717918e-6)) + 7.561625e-6)) + ((x0 * 0.0010032522) + 7.685256e-5)"
39,2.3511466e-13,"((x1 * (((((x5 + ((x0 * 1.8357017) * ((x0 + x2) + x7))) * ((((x1 * -0.043155804) * -0.045866102) + x0) * 1.6571471e-6)) + (x1 * -1.1386235e-8)) + (x0 * -7.4711704e-7)) + 7.562527e-6)) + (x0 * 0.0010026977)) + 7.6437835e-5"
