num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,3.8566352786877206e-07,-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,[],-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
1,2.6136802918202585e-06,-2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,[dx**2*x**3],-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
2,2.088132233161741e-06,2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,"[dx**2*x**3, dx**2*x**2]",-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
3,2.673501179196687e-06,2.29102918688719e-7*dx**2*x + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,"[dx**2*x**3, dx**2*x**2, dx*x**3]",-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
4,3.5792125639010655e-06,2.29102918688719e-7*dx**2*x + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,"[dx**2*x**3, dx**2*x**2, dx*x**3, dx*x**2]",-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
5,2.446769447936346e-06,2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,"[dx**2*x**3, dx**2*x**2, dx*x**3, dx*x**2, dx**2*x]",-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
6,1.5535476072027787e-06,8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6,"[dx**2*x**3, dx**2*x**2, dx*x**3, dx*x**2, dx**2*x, dx*x]",-5.3681815899549e-6*dx**2*x**3 - 2.24785893852374e-7*dx**2*x**2 + 2.29102918688719e-7*dx**2*x - 2.3992974496164e-5*dx*x**3 + 5.02566465281905e-6*dx*x**2 + 2.40239493717463e-6*dx*x + 8.703993e-6*dx + 0.0001414558*x + 6.9485072e-6
