Complexity,Loss,Equation
1,34.868767,"0.07870087"
2,27.124609,"neg(x0)"
3,0.71446794,"x0 * -8.283137"
5,0.7129261,"(x0 * -8.270385) + 0.03716187"
6,0.7128466,"(8.283224 * neg(x0)) + 0.041022476"
8,0.7125533,"((x0 - asinh(x0)) + -8.279707) * x0"
9,0.711794,"((x0 - tanh(tan(x0))) + -8.279707) * x0"
10,0.7113086,"x0 * (asinh(tanh(-0.6765051 - acos(x0))) + -7.4842143)"
11,0.7111335,"x0 * (tanh(asinh(-0.6765051 - tanh(acos(x0)))) + -7.4842143)"
15,0.7109539,"x0 * (asinh(asinh(-0.6765051 - acos(x0))) + (-6.1171336 - exp(x0 * 0.2908212)))"
16,0.710744,"x0 * (asinh(asinh(-0.6765051 - acos(x0))) + (-6.1351776 - exp(asinh(x0) * 0.29493803)))"
17,0.7103256,"(x0 * (asinh(asinh(-0.6765051 - acos(x0))) + (-6.1351776 - exp(x0 * 0.2908212)))) - -0.018044127"
18,0.7103244,"(x0 * ((asinh(asinh(-0.6765051 - acos(x0))) + -6.1351776) - exp(asinh(x0 * 0.29493803)))) - -0.018044127"
20,0.71032274,"(x0 * ((asinh(asinh(-0.6765051 - acos(tan(atan(x0))))) + -6.1351776) - exp(tanh(x0 * 0.2992327)))) - -0.018044127"
22,0.7103103,"((x0 * (asinh(asinh(-0.6765051 - acos(tan(atan(x0))))) + (-6.1351776 - exp(sinh(x0 * 0.2908212))))) - -0.018044127) / 1.0026169"
