num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,2.9704491350819573e-08,-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096,[],-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
1,4.358361796081609e-08,-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096,[dx*x**4],-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
2,4.160832593205745e-08,-2.00340976128303e-9*dx**2 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096,"[dx*x**4, dx**2*x**3]",-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
3,6.400714849002668e-08,-2.00340976128303e-9*dx**2 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 0.0019204671*x + 0.000109362366630096,"[dx*x**4, dx**2*x**3, x**4]",-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
4,7.365242133084251e-08,-2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 0.0019204671*x + 0.000109362366630096,"[dx*x**4, dx**2*x**3, x**4, dx*x**3]",-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
5,1.9478235037185365e-05,-1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 0.0019204671*x + 0.000109362366630096,"[dx*x**4, dx**2*x**3, x**4, dx*x**3, dx**2]",-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
6,3.109696958451444e-05,5.1274028e-6*dx + 0.0019204671*x + 0.000109362366630096,"[dx*x**4, dx**2*x**3, x**4, dx*x**3, dx**2, dx*x]",-2.00340976128303e-9*dx**2*x**3 - 2.00340976128303e-9*dx**2 - 1.0414104775671e-6*dx*x**4 + 1.70991616134796e-7*dx*x**3 - 1.0414104775671e-6*dx*x + 5.1274028e-6*dx + 8.8884692517853e-5*x**4 + 0.0019204671*x + 0.000109362366630096
