num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,3.5483972729612085e-07,-2.3437347886416e-5*dx*x**3 + 8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x,[],-2.3437347886416e-5*dx*x**3 + 8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x
1,8.215679286479395e-07,8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x,[dx*x**3],-2.3437347886416e-5*dx*x**3 + 8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x
2,8.438381381594272e-06,8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00016566856*x,"[dx*x**3, x**2]",-2.3437347886416e-5*dx*x**3 + 8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x
3,1.9376465813689954e-05,1.1893441e-5*dx + 0.00016566856*x,"[dx*x**3, x**2, dx*x]",-2.3437347886416e-5*dx*x**3 + 8.212013e-6*dx*x + 1.1893441e-5*dx + 0.00017989468*x**2 + 0.00016566856*x
