,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.40954605,x0,0.0,x0,PySRFunction(X=>x0)
1,3,0.17310843,x1 * 0.009171018,0.4305655950067092,x1*0.009171018,PySRFunction(X=>x1*0.009171018)
2,5,0.17292464,(x0 + x1) * 0.009171018,0.0005311342562796924,(x0 + x1)*0.009171018,PySRFunction(X=>(x0 + x1)*0.009171018)
3,7,0.052470386,(x1 * -35.615517) * (x6 + -0.0011053586),0.5963034792004118,x1*(-35.615517)*(x6 - 0.0011053586),PySRFunction(X=>x1*(-35.615517)*(x6 - 0.0011053586))
4,9,0.050846785,((x2 + -35.466232) * (x6 + -0.0011105032)) * x1,0.015716019466288603,x1*(x2 - 35.466232)*(x6 - 0.0011105032),PySRFunction(X=>x1*(x2 - 35.466232)*(x6 - 0.0011105032))
5,11,0.020443125,(x1 * ((x4 * -7.899782) + -45.05422)) * (x6 + -0.0010763524),0.4555851275885399,x1*(x6 - 0.0010763524)*(x4*(-7.899782) - 45.05422),PySRFunction(X=>x1*(x6 - 0.0010763524)*(x4*(-7.899782) - 45.05422))
6,13,0.004614411,x1 * (((x6 + -0.00090735056) * ((x4 * -14.882475) + -43.537006)) + 0.0072719264),0.7442312038195679,x1*((x6 - 0.00090735056)*(x4*(-14.882475) - 43.537006) + 0.0072719264),PySRFunction(X=>x1*((x6 - 0.00090735056)*(x4*(-14.882475) - 43.537006) + 0.0072719264))
7,15,0.0037039544,x1 * ((((x6 + -0.00091943634) * x4) * -14.805538) + ((x6 + -0.0010818851) * -44.278786)),0.10989161340722504,x1*((x6 - 0.00091943634)*x4*(-14.805538) + (x6 - 0.0010818851)*(-44.278786)),PySRFunction(X=>x1*((x6 - 0.00091943634)*x4*(-14.805538) + (x6 - 0.0010818851)*(-44.278786)))
8,17,0.0036827282,(((x6 + -0.0010818851) * -44.278786) + (((x6 + -0.00091943634) * x4) * -14.805538)) * (x1 + x0),0.0028735847435772074,(x0 + x1)*((x6 - 0.00091943634)*x4*(-14.805538) + (x6 - 0.0010818851)*(-44.278786)),PySRFunction(X=>(x0 + x1)*((x6 - 0.00091943634)*x4*(-14.805538) + (x6 - 0.0010818851)*(-44.278786)))
9,19,0.0036543922,(((x6 + -0.00092041644) * (x1 * -14.959139)) * x4) + ((x1 + x0) * ((x6 * -44.57253) + 0.0481426)),0.00386202479098356,(x6 - 0.00092041644)*x1*(-14.959139)*x4 + (0.0481426 + x6*(-44.57253))*(x0 + x1),PySRFunction(X=>(x6 - 0.00092041644)*x1*(-14.959139)*x4 + (0.0481426 + x6*(-44.57253))*(x0 + x1))
