,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.40954605,x0,0.0,x0,PySRFunction(X=>x0)
1,3,0.3089407,x1 * 0.006986374,0.1409500010437037,x1*0.006986374,PySRFunction(X=>x1*0.006986374)
2,5,0.2212289,(x1 * 0.006986374) + x0,0.1669757184935065,x0 + x1*0.006986374,PySRFunction(X=>x0 + x1*0.006986374)
3,7,0.1911895,x1 * ((x7 * 0.03991694) + 0.03608122),0.07296641465865186,x1*(x7*0.03991694 + 0.03608122),PySRFunction(X=>x1*(x7*0.03991694 + 0.03608122))
4,9,0.10354644,(x1 * ((x7 * 0.03991694) + 0.03608122)) + x0,0.306622437533774,x0 + x1*(x7*0.03991694 + 0.03608122),PySRFunction(X=>x0 + x1*(x7*0.03991694 + 0.03608122))
5,11,0.094998226,(x1 * ((0.03991694 * x7) + 0.03608122)) + (x0 * 1.41707),0.04308099499091507,x0*1.41707 + x1*(0.03991694*x7 + 0.03608122),PySRFunction(X=>x0*1.41707 + x1*(0.03991694*x7 + 0.03608122))
6,13,0.07050063,(((x1 * 0.0390477) + (x0 * -2.94492)) * x7) + (x1 * 0.03552655),0.14911828589673332,x1*0.03552655 + x7*(x0*(-2.94492) + x1*0.0390477),PySRFunction(X=>x1*0.03552655 + x7*(x0*(-2.94492) + x1*0.0390477))
7,15,0.04878064,(x1 * 0.08588041) + (((((x7 * 0.1280943) + 0.2051167) * x7) * x1) + x0),0.1841440665578005,x0 + x1*x7*(x7*0.1280943 + 0.2051167) + x1*0.08588041,PySRFunction(X=>x0 + x1*x7*(x7*0.1280943 + 0.2051167) + x1*0.08588041)
8,17,0.015594933,(x1 * 0.08588041) + (((x0 * -2.9745631) + (((x7 * 0.1280943) + 0.2051167) * x1)) * x7),0.5701937295155837,x1*0.08588041 + x7*(x0*(-2.9745631) + x1*(x7*0.1280943 + 0.2051167)),PySRFunction(X=>x1*0.08588041 + x7*(x0*(-2.9745631) + x1*(x7*0.1280943 + 0.2051167)))
9,19,0.008897591,(x1 * 0.08588041) + (((((x7 * 0.1280943) + 0.2051167) * x1) + ((x0 * -3.1503162) + -0.1562919)) * x7),0.28058274392990523,x1*0.08588041 + x7*(x0*(-3.1503162) + x1*(x7*0.1280943 + 0.2051167) - 0.1562919),PySRFunction(X=>x1*0.08588041 + x7*(x0*(-3.1503162) + x1*(x7*0.1280943 + 0.2051167) - 0.1562919))
10,21,0.008641155,((x7 * (x0 + (x1 * ((((x7 * -0.07872419) + -0.17655538) * x7) + -0.13724999)))) * -2.993822) + (x1 * 0.11601548),0.014622155752429445,x1*0.11601548 + x7*(x0 + x1*(x7*(x7*(-0.07872419) - 0.17655538) - 0.13724999))*(-2.993822),PySRFunction(X=>x1*0.11601548 + x7*(x0 + x1*(x7*(x7*(-0.07872419) - 0.17655538) - 0.13724999))*(-2.993822))
11,23,0.0019087105,(x7 * ((x1 * ((((x7 * 0.22943333) + 0.51923895) * x7) + 0.4072802)) + ((x0 + 0.052483577) * -3.1959438))) + (x1 * 0.115755774),0.7550541856360354,x1*0.115755774 + x7*(x1*(x7*(x7*0.22943333 + 0.51923895) + 0.4072802) + (x0 + 0.052483577)*(-3.1959438)),PySRFunction(X=>x1*0.115755774 + x7*(x1*(x7*(x7*0.22943333 + 0.51923895) + 0.4072802) + (x0 + 0.052483577)*(-3.1959438)))
12,25,0.001890478,(x7 * ((x1 * ((((x7 * 0.22943333) + 0.51923895) * x7) + 0.4072802)) + ((x0 + (x5 * -0.9776485)) * -3.1959438))) + (x1 * 0.115755774),0.004799088008447346,x1*0.115755774 + x7*(x1*(x7*(x7*0.22943333 + 0.51923895) + 0.4072802) + (x0 + x5*(-0.9776485))*(-3.1959438)),PySRFunction(X=>x1*0.115755774 + x7*(x1*(x7*(x7*0.22943333 + 0.51923895) + 0.4072802) + (x0 + x5*(-0.9776485))*(-3.1959438)))
13,27,0.0015676111,(x0 + 6.0986624) * ((0.018932855 * x1) + (x7 * ((x0 * -0.53201735) + (-0.020463621 + (x1 * ((x7 * ((0.03606853 * x7) + 0.08276846)) + 0.065837525)))))),0.09363841947092665,(x0 + 6.0986624)*(0.018932855*x1 + x7*(x0*(-0.53201735) + x1*(x7*(0.03606853*x7 + 0.08276846) + 0.065837525) - 0.020463621)),PySRFunction(X=>(x0 + 6.0986624)*(0.018932855*x1 + x7*(x0*(-0.53201735) + x1*(x7*(0.03606853*x7 + 0.08276846) + 0.065837525) - 0.020463621)))
14,29,0.0015334414,(x0 + 6.0986624) * ((x1 * 0.018932855) + ((x7 * (((x0 * -0.53201735) + -0.020463621) + (x1 * ((x7 * ((x7 * 0.03606853) + 0.08276846)) + 0.065837525)))) + x6)),0.011019188800959163,(x0 + 6.0986624)*(x1*0.018932855 + x6 + x7*(x0*(-0.53201735) + x1*(x7*(x7*0.03606853 + 0.08276846) + 0.065837525) - 0.020463621)),PySRFunction(X=>(x0 + 6.0986624)*(x1*0.018932855 + x6 + x7*(x0*(-0.53201735) + x1*(x7*(x7*0.03606853 + 0.08276846) + 0.065837525) - 0.020463621)))
15,31,0.0015170557,((x0 * 0.44074428) + 2.561321) * ((x1 * 0.046686053) + (x7 * ((((x7 * ((x7 * 0.09729357) + 0.2166775)) + 0.16705385) * x1) + (((-1.5089824 * x0) + -0.06493014) * 0.83702296)))),0.005371536853494137,(x1*0.046686053 + x7*(x1*(x7*(x7*0.09729357 + 0.2166775) + 0.16705385) + (-1.5089824*x0 - 0.06493014)*0.83702296))*(x0*0.44074428 + 2.561321),PySRFunction(X=>(x1*0.046686053 + x7*(x1*(x7*(x7*0.09729357 + 0.2166775) + 0.16705385) + (-1.5089824*x0 - 0.06493014)*0.83702296))*(x0*0.44074428 + 2.561321))
16,33,0.0013511701,((((((x0 * -1.5188094) + ((x1 * ((x7 * ((x7 * 0.10830961) + 0.24640547)) + 0.19452946)) + -0.07510088)) * x7) * 2.0607073) + ((x0 + 0.15621832) * x0)) + (x1 * 0.11470512)) + -0.038505383,0.057900229554559854,x0*(x0 + 0.15621832) + x1*0.11470512 + (x0*(-1.5188094) + x1*(x7*(x7*0.10830961 + 0.24640547) + 0.19452946) - 0.07510088)*x7*2.0607073 - 0.038505383,PySRFunction(X=>x0*(x0 + 0.15621832) + x1*0.11470512 + (x0*(-1.5188094) + x1*(x7*(x7*0.10830961 + 0.24640547) + 0.19452946) - 0.07510088)*x7*2.0607073 - 0.038505383)
17,35,0.0013214533,(((0.26116288 + x0) * (x0 * 0.6793606)) + ((2.0305822 * x7) * (((x0 * -1.4734598) + -0.07313281) + (x1 * ((((x7 * 0.10936469) + 0.24913116) * x7) + 0.19688183))))) + (-0.023720305 + (x1 * 0.11445955)),0.011119420990393444,(x0 + 0.26116288)*x0*0.6793606 + x1*0.11445955 + 2.0305822*x7*(x0*(-1.4734598) + x1*(x7*(x7*0.10936469 + 0.24913116) + 0.19688183) - 0.07313281) - 0.023720305,PySRFunction(X=>(x0 + 0.26116288)*x0*0.6793606 + x1*0.11445955 + 2.0305822*x7*(x0*(-1.4734598) + x1*(x7*(x7*0.10936469 + 0.24913116) + 0.19688183) - 0.07313281) - 0.023720305)
