Complexity,Loss,Equation
1,2.8796532e-9,"1.936876e-7"
3,1.295629e-10,"x1 * 1.3103966e-5"
5,8.199033e-11,"(x1 + x0) * 1.3197914e-5"
7,3.3820523e-11,"((x0 * 3.4529045) + x1) * 1.3091578e-5"
9,1.984381e-11,"(x1 + (x0 * (x1 + 3.3204248))) * 1.3606994e-5"
11,2.981037e-12,"(x1 + (x0 * 3.7244465)) * ((x0 * 8.771877e-6) + 1.34882785e-5)"
13,2.0153011e-12,"((x0 * 8.42578e-6) + 1.3477394e-5) * ((x0 * (x0 + 3.778504)) + x1)"
15,1.8009557e-12,"(((x0 * 8.235239e-6) + 1.3471646e-5) * x1) + (((x0 * x0) + x0) * 5.1924177e-5)"
17,1.8001128e-12,"(((x1 * (x0 * 0.61338305)) + x1) * 1.3474607e-5) + ((x0 + (x0 * x0)) * 5.2052404e-5)"
19,1.7598018e-12,"(((x0 * 6.1698106e-6) + 1.3444149e-5) * x1) + (((x1 * 2.3607654e-6) + 5.198093e-5) * ((x0 * x0) + x0))"
21,1.636491e-12,"(((x0 * 8.230018e-6) + 1.3437695e-5) * x1) + (((x0 * x0) + x0) * (((x1 * 3.103166e-7) * x1) + 4.924318e-5))"
23,1.5666842e-12,"(((x0 * 6.898913e-6) + 1.3444149e-5) * x1) + (((x0 * x0) + x0) * ((9.441233e-8 * (x1 * (x1 * x1))) + 5.198093e-5))"
25,1.4634837e-12,"((1.3444149e-5 + (x0 * 6.898913e-6)) * x1) + ((x0 + (x0 * x0)) * (((9.441233e-8 * (x1 * x1)) * (x1 + 1.7505623)) + 5.198093e-5))"
27,1.3585002e-12,"(x1 * 1.3477394e-5) + ((x0 * (x1 * 6.789207e-6)) + (((((x1 * x1) * (x1 + 2.566978)) * 1.05678154e-7) + 4.9882372e-5) * ((x0 * x0) + x0)))"
29,1.3364482e-12,"((x1 * 1.3477394e-5) + ((x0 * x1) * 6.789207e-6)) + ((((x1 * (x1 * (x1 + (x0 + 2.566978)))) * 1.05678154e-7) + 4.9882372e-5) * ((x0 * x0) + x0))"
31,1.2793444e-12,"((((x1 * (x1 * ((x1 + ((x0 * 6.8278775) + 2.8748949)) * 1.05678154e-7))) + 4.9882372e-5) * ((x0 * x0) + x0)) + ((x0 * x1) * 6.789207e-6)) + (x1 * 1.3477394e-5)"
33,1.262445e-12,"((((x1 * ((x1 * ((x1 + (x0 * 6.8278775)) + 2.8748949)) * 1.05678154e-7)) + 4.9882372e-5) * (x0 + (x0 * (0.96665436 * x0)))) + ((x0 * x1) * 6.789207e-6)) + (x1 * 1.3477394e-5)"
35,1.2598275e-12,"((((x1 * ((x1 * ((x1 + ((1.1980913 * x0) * 6.8278775)) + 2.8748949)) * 1.05678154e-7)) + 4.9882372e-5) * (x0 + (x0 * (0.96665436 * x0)))) + ((x0 * x1) * 6.789207e-6)) + (x1 * 1.3477394e-5)"
37,1.2594207e-12,"(((((x1 * ((x1 * ((x1 + (x0 * 6.8278775)) + 2.718082)) + -1.032593)) * 1.05678154e-7) + 4.9882372e-5) * ((x0 * ((x0 * 0.9762206) * 0.9762206)) + x0)) + (x1 * 1.3477394e-5)) + ((x0 * x1) * 6.789207e-6)"
