Complexity,Loss,Equation
1,1.6171e-8,"4.7923443e-9"
3,6.601561e-10,"x3 * 1.0337301e-5"
5,5.609525e-10,"(x3 + x0) * 1.0365064e-5"
7,1.2667482e-10,"(x3 * 1.0333203e-5) + (x0 * 0.00010608188)"
9,6.8279e-11,"((x1 + x0) * 0.0001255067) + (x3 * 1.0342936e-5)"
11,6.453547e-11,"(x3 * 1.0598802e-5) + (x0 * ((x3 * 4.791532e-6) + 0.00010699242))"
13,4.6494184e-12,"(x3 * 1.0448806e-5) + (((x3 * 4.812707e-6) + 0.00012521194) * (x1 + x0))"
15,3.5758508e-12,"(((x3 * 4.812707e-6) + 0.0001257936) * (x1 + x0)) + ((x1 + x3) * 1.0459263e-5)"
17,3.0949874e-12,"(((x3 * 4.812707e-6) + ((x0 * 2.4261266e-5) + 0.00012579301)) * (x1 + x0)) + (x3 * 1.0459263e-5)"
19,1.3521511e-12,"((x3 * 1.0452714e-5) + ((x0 + x1) * (((x0 + 2.0161707) * 6.23335e-5) + (x3 * 4.852889e-6)))) + -2.174736e-6"
21,8.1040914e-13,"((x3 * 1.0462755e-5) + (((x3 * 4.561857e-6) + ((x0 + 1.4801068) * 7.928148e-5)) * (x1 + (x2 + x0)))) + -2.3808084e-6"
23,7.9183627e-13,"(((x3 + x2) * 1.0462755e-5) + ((x1 + (x2 + x0)) * ((x3 * 4.561857e-6) + ((x0 + 1.4801068) * 7.928148e-5)))) + -2.3808084e-6"
25,7.7665955e-13,"((x2 + x3) * 1.04637165e-5) + ((((x1 + x0) + x2) * (((x0 + x3) * 4.56309e-6) + ((x0 + 1.5430813) * 7.581847e-5))) + -2.4537526e-6)"
27,5.736335e-13,"(x3 * 1.04607925e-5) + (((((x0 + 1.6085764) * 7.416197e-5) + ((x3 + ((x4 * -0.12356986) * x1)) * 4.56654e-6)) * ((x1 + x2) + x0)) + -2.4530502e-6)"
