ID,loss,complexity,MSE,expanded_form,substituted_form
0,3.3229253e-10,23,0.0004444870572273606,0.000256729553162943*x0**2 + 4.9953874e-6*x0*x3 - 0.000121491716754051*x0 + 1.0816945e-5*x1*x4 + 1.28924430767915e-5*x1 + 2.5017985596882e-7*x3 - 1.89489653376111e-5,1.0816945e-5*dx*p + 1.28924430767915e-5*dx + 4.9953874e-6*w*x + 2.5017985596882e-7*w + 0.000256729553162943*x**2 - 0.000121491716754051*x - 1.89489653376111e-5
1,3.8452075e-10,19,0.0005143499766563471,-0.010042153*x0*x2*x3*x4**2 + 0.0064208180633498*x0*x2*x3*x4 + 1.34993981524149e-5*x0*x3*x4**2 - 8.63133428671885e-6*x0*x3*x4 - 0.010042153*x1*x2 + 1.34993981524149e-5*x1 - 0.00050276591312915*x2*x3*x4**2 + 0.000321461787791543*x2*x3*x4 + 6.75854793169636e-7*x3*x4**2 - 4.32132498298437e-7*x3*x4,-0.010042153*A*dx - 0.010042153*A*p**2*w*x - 0.00050276591312915*A*p**2*w + 0.0064208180633498*A*p*w*x + 0.000321461787791543*A*p*w + 1.34993981524149e-5*dx + 1.34993981524149e-5*p**2*w*x + 6.75854793169636e-7*p**2*w - 8.63133428671885e-6*p*w*x - 4.32132498298437e-7*p*w
2,1.9433555e-10,25,0.0002599505474881702,0.46742293*x0**2*x2 - 2.85896007*x0*x2*x4 + 0.267398216754155*x0*x2 + 1.111093e-5*x1*x4 + 1.3102941e-5*x1 - 0.118296917628272*x2*x4 + 0.0102640198674527*x2,-2.85896007*A*p*x - 0.118296917628272*A*p + 0.46742293*A*x**2 + 0.267398216754155*A*x + 0.0102640198674527*A + 1.111093e-5*dx*p + 1.3102941e-5*dx
