num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,9.162939098712949e-08,-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5,[],-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
1,9.986374270315473e-07,-1.7188134e-9*dx**2*x - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5,[dx*x**4],-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
2,1.1016362683862979e-06,-7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5,"[dx*x**4, dx**2*x]",-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
3,0.0003525378063330309,-7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.0010617722*x + 2.4272074e-5,"[dx*x**4, dx**2*x, x**2]",-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
4,0.0003573377135874367,7.5565454e-6*dx + 0.0010617722*x + 2.4272074e-5,"[dx*x**4, dx**2*x, x**2, dx*x]",-1.7188134e-9*dx**2*x - 1.3682722e-5*dx*x**4 - 7.6412488721775e-7*dx*x + 7.5565454e-6*dx + 0.00059690495*x**2 + 0.0010617722*x + 2.4272074e-5
