Complexity,Loss,Equation
1,2.0104136e-7,"-6.318403e-7"
3,5.740212e-8,"x1 * 7.1907916e-6"
5,5.6686453e-8,"(x0 + x1) * 7.215015e-6"
7,4.8903246e-9,"(x0 * 0.0010560404) + (x1 * 7.173549e-6)"
9,2.0034694e-9,"(x0 * 0.0011065857) + ((x1 * 7.1839963e-6) + 5.4596123e-5)"
11,1.0014318e-9,"(x3 * ((x0 * 4.509235e-6) + 2.4460212e-7)) + (x1 * 7.1678655e-6)"
13,9.2227864e-10,"((x7 * ((x0 * 0.0038944525) + 0.00018700001)) * x7) + (x1 * 7.1598556e-6)"
15,6.4106714e-10,"(((x1 * 1.13635e-5) + ((x0 * -0.0020986057) + -0.000103894854)) * x7) + (x1 * 1.3331091e-5)"
17,3.816938e-10,"((x7 * (((x0 * 0.0039127134) + (x1 * -9.891852e-6)) + 0.00019309549)) * x7) + (x1 * 1.0104445e-5)"
19,3.8134382e-10,"(x7 * (((x0 * 0.003919997) + (((-0.7628654 + x1) * -1.0079522e-5) + 0.00018708842)) * x7)) + (x1 * 1.0146096e-5)"
21,3.8075004e-10,"(x7 * (((x0 * 0.003919997) + ((-1.0079522e-5 * (-0.7628654 + (x1 + x0))) + 0.00018708842)) * x7)) + (x1 * 1.0146096e-5)"
23,1.3936996e-10,"(x7 * ((x1 * 1.0754081e-5) + -5.206513e-5)) + ((x1 * 1.30097e-5) + (x0 * ((((x4 * x7) + x0) * x6) + x6)))"
25,8.996451e-11,"(x1 * 1.3138365e-5) + (((x7 * (x1 * 1.1031968e-5)) + (x0 * ((((x0 * x7) + x7) * (x3 * -4.0654704e-6)) + x6))) + 3.2895456e-5)"
27,5.0839378e-11,"(((x1 * (x7 * 1.0791165e-5)) + ((x1 * 1.30246135e-5) + (((((x3 * x7) * -4.071771e-6) + x6) + (x0 * 0.0005823374)) * x0))) + x5) + 0.049712364"
29,4.596777e-11,"x5 + (((x0 * ((((x7 * x3) * -4.5180404e-6) + x6) + ((x0 + -0.10516267) * 0.0005832415))) + (x1 * 1.31151555e-5)) + (((x7 * x1) * 1.0956877e-5) + 0.049711578))"
31,1.1852842e-11,"(x0 * (((x0 * 0.0005852436) + x6) + ((x7 * ((x1 * -0.329325) + x3)) * -4.070721e-6))) + (((x7 * 1.0998456e-5) * x1) + (((x1 * 1.3092363e-5) + x5) + 0.049712062))"
33,7.954079e-12,"(((x1 * 1.3133307e-5) + (((x1 + x4) * (x7 * 1.1085594e-5)) + ((((x3 * ((x3 + (x1 * -0.37178227)) * 8.6273655e-9)) + x6) + (x0 * 0.00056756375)) * x0))) + x5) + 0.049703587"
35,3.866448e-12,"((((x1 * 1.2196953e-5) + (x0 * (x6 + ((x0 * 0.0005349665) + (((x3 + (x1 * -0.4037511)) * x3) * 7.2780297e-9))))) + (x5 + 0.04970152)) * 1.0798887) + (((x1 + x4) * x7) * 1.1153906e-5)"
37,3.3237631e-12,"((x7 * 1.1154149e-5) * (x1 + x4)) + ((x5 + ((((((((x1 * x7) * 0.7298576) + x3) * (x3 * 7.282546e-9)) + (x6 + (x0 * 0.0005349665))) * x0) + (x1 * 1.219627e-5)) + 0.04970152)) * 1.0798887)"
39,3.3227505e-12,"(((x5 + (((x3 * (((((x1 * x7) + x5) * 0.7298576) + x3) * 7.282546e-9)) + (x6 + (x0 * 0.0005349665))) * x0)) + ((x1 * 1.219627e-5) + 0.04970152)) * 1.0798887) + ((x7 * 1.1154149e-5) * (x1 + x4))"
