Complexity,Loss,Equation
1,0.042401478,"-0.6630083"
3,0.00904253,"x0 * -0.010259645"
5,0.0021480657,"(x0 * -0.0074571883) + -0.20548226"
7,0.00032037759,"((x0 * 7.497192e-5) + -0.016215814) * x0"
9,1.9150133e-5,"(((x0 * 5.8288922e-5) + -0.013959353) * x0) + -0.06845884"
11,1.9119105e-5,"(x0 * (((x0 + -0.1746926) * 5.834526e-5) + -0.013956502)) + -0.06816697"
13,2.9403967e-7,"(((x0 * ((x0 * -2.2872128e-7) + 9.556733e-5)) + -0.015618755) * x0) + -0.052294444"
15,2.1524923e-7,"(((((x0 * (x0 * -0.0024679347)) + x0) * 9.782416e-5) + -0.015729064) * x0) + -0.051137194"
17,2.1449023e-7,"(((((((x0 * x0) + 1.6195819) * -0.0024679347) + x0) * 9.782416e-5) + -0.015729064) * x0) + -0.051137194"
21,2.1448434e-7,"(((((((-1.60609 + (x0 * (x0 + -0.014683503))) * -0.0024679347) + -0.010980163) + x0) * 9.782416e-5) + -0.015729064) * x0) + -0.051137194"
25,2.1446378e-7,"((((((-0.0024679347 * ((((x0 + 0.44075426) * -0.014683503) + (x0 * x0)) + -1.60609)) + -0.010980163) + x0) * 9.782416e-5) + -0.015729064) * x0) + -0.051137194"
27,2.1351563e-7,"(((((x0 * ((x0 + (((x0 * ((x0 + x0) * -0.0024766612)) + x0) * -0.015630076)) * -0.0024693678)) + x0) * 9.7475575e-5) + -0.015719803) * x0) + -0.051217288"
29,2.1348976e-7,"((((((x0 * (x0 + ((((x0 + (x0 + -0.015630076)) * (x0 * -0.0024766612)) + x0) * -0.015630076))) * -0.0024693678) + x0) * 9.7475575e-5) + -0.015719803) * x0) + -0.051217288"
