Complexity,Loss,Equation
1,2552.2915,"25.954794"
3,679.74304,"x0 * -71.49623"
5,23.469234,"(x0 * -71.28667) - -25.62565"
8,23.460512,"((x0 * -70.443726) + 25.609549) - tanh(x0)"
10,23.307423,"(x0 * (cos(sinh(exp(x0))) + -71.918655)) - -25.924253"
11,23.28794,"(x0 * (cos(exp(x0 + x0)) + -71.918655)) - -25.924253"
12,23.275227,"(x0 * (sinh(cos(exp(x0 + x0))) + -71.918655)) - -25.924253"
16,23.235388,"((x0 * -69.78276) + (26.377453 - (x0 + 0.76464564))) + cos(exp(26.377453 - exp(x0)))"
20,23.223705,"(((26.450724 - exp(x0)) + (x0 + sin(inv(x0)))) + (x0 * -71.47124)) + cos(exp(x0 + x0))"
21,23.179136,"(((26.450724 - exp(x0)) + (x0 + sin(inv(tan(x0))))) + (x0 * -71.47124)) + cos(exp(x0 + x0))"
22,23.176075,"(((26.450724 - exp(x0)) + (sin(x0) + sin(inv(tan(x0))))) + (x0 * -71.47124)) + cos(exp(x0 + x0))"
24,23.171883,"(tanh(sin(x0 + sin(inv(x0)))) + (((x0 + (x0 * -71.47124)) + 26.450724) - exp(x0))) + cos(exp(x0 + x0))"
25,23.108583,"((sin(inv(x0 + tanh(sin(inv(x0))))) + (x0 * -71.47124)) + (26.450724 - exp(x0))) + (cos(exp(x0 + x0)) + x0)"
27,23.069723,"(tanh(sin(inv(x0 + sin(tanh(sin(inv(x0))))))) + ((x0 * -71.47124) + (26.450724 - exp(x0)))) + (cos(exp(x0 + x0)) + x0)"
