,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4849.64,36.063686,0.0,36.0636860000000,PySRFunction(X=>36.0636860000000)
1,3,2151.7507,x0 / 0.011154114,0.406311342763163,x0/0.011154114,PySRFunction(X=>x0/0.011154114)
2,4,2011.6027,cube(x0 * 4.8684764),0.06735002233407271,115.392931704968*x0**3,PySRFunction(X=>115.392931704968*x0**3)
3,5,247.19742,square(cube(x0 + 1.3855652)),2.096499757876194,7.0755760324075*(0.721727133447058*x0 + 1)**6,PySRFunction(X=>7.0755760324075*(0.721727133447058*x0 + 1)**6)
4,6,21.615011,cube((x0 * 4.554139) + 1.1453891),2.436799261610549,94.4536718559382*(x0 + 0.251505081421538)**3,PySRFunction(X=>94.4536718559382*(x0 + 0.251505081421538)**3)
5,8,20.056494,cube((x0 * 4.532139) + 1.1555176) + x0,0.03741751771977864,x0 + 93.091421803699*(x0 + 0.254960759147061)**3,PySRFunction(X=>x0 + 93.091421803699*(x0 + 0.254960759147061)**3)
6,10,12.845241,(x0 * 10.259022) + cube((x0 * 4.306542) + 1.25335),0.22278979951782735,x0*10.259022 + 79.8704371111386*(x0 + 0.291033966463116)**3,PySRFunction(X=>x0*10.259022 + 79.8704371111386*(x0 + 0.291033966463116)**3)
7,12,12.832384,((x0 * 10.259022) + cube((x0 * 4.306542) + 1.25335)) + -0.11893813,0.0005007083433321798,x0*10.259022 + 79.8704371111386*(x0 + 0.291033966463116)**3 - 0.11893813,PySRFunction(X=>x0*10.259022 + 79.8704371111386*(x0 + 0.291033966463116)**3 - 0.11893813)
8,14,12.827226,(((x0 + 10.5578575) * x0) - 0.15903632) + cube((x0 * 4.3098917) + 1.2374247),0.00020101630809952627,x0*(x0 + 10.5578575) + 80.0569557767633*(x0 + 0.287112713296253)**3 - 1*0.15903632,PySRFunction(X=>x0*(x0 + 10.5578575) + 80.0569557767633*(x0 + 0.287112713296253)**3 - 1*0.15903632)
9,18,12.826284,(cube((x0 + (x0 / 0.30406466)) + 1.264584) + (x0 + ((x0 * 8.557901) + x0))) + -0.1878038,1.8360060678304443e-05,x0 + x0 + x0*8.557901 + 78.885927476732*(x0 + 0.2948590785379)**3 - 0.1878038,PySRFunction(X=>x0 + x0 + x0*8.557901 + 78.885927476732*(x0 + 0.2948590785379)**3 - 0.1878038)
10,19,12.813349,square((x0 + 1.0880725) + x0) + (((x0 * 8.043823) + -1.2073531) + cube((x0 / 0.23254426) + 1.1916399)),0.00100898488659114,x0*8.043823 + 79.5212371096866*(x0 + 0.277109018731974)**3 + 4.0*(x0 + 0.54403625)**2 - 1.2073531,PySRFunction(X=>x0*8.043823 + 79.5212371096866*(x0 + 0.277109018731974)**3 + 4.0*(x0 + 0.54403625)**2 - 1.2073531)
