Complexity,Loss,Equation
1,4264.9116,"14.328285"
3,229.28297,"x0 * -92.27852"
5,37.309875,"(x0 - 0.1500155) * -92.16345"
7,33.14236,"(x0 - 0.15609682) * (-92.16345 - x0)"
9,0.24092337,"(x0 - 0.23316279) * ((x0 * -17.22764) + -96.22587)"
15,0.23925012,"(22.428308 - (x0 * 92.0384)) + ((x0 * x0) * ((x0 * -0.2308838) + -17.214958))"
