,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,5.3543513e-11,0.0,5.35435130000000e-11,PySRFunction(X=>5.35435130000000E-11)
1,3,5.77583e-09,x1 * 6.894773e-6,1.743869163000685,x1*6.894773e-6,PySRFunction(X=>x1*6.894773e-6)
2,5,5.7318377e-09,(x1 + x0) * 6.88593e-6,0.0038228870918629748,(x0 + x1)*6.88593e-6,PySRFunction(X=>(x0 + x1)*6.88593e-6)
3,7,5.386449e-10,((x3 * -8.509463e-9) + 1.0589677e-5) * x1,1.1823674663210955,x1*(1.0589677e-5 + x3*(-8.509463e-9)),PySRFunction(X=>x1*(1.0589677e-5 + x3*(-8.509463e-9)))
4,9,4.951905e-10,(((x7 * x6) * 0.0056031016) + 1.04718165e-5) * x1,0.04205700208114627,x1*(x7*x6*0.0056031016 + 1.04718165e-5),PySRFunction(X=>x1*(x7*x6*0.0056031016 + 1.04718165e-5))
5,11,4.7241216e-10,(((x6 * 0.0055972855) * x7) + 1.0457021e-5) * (x1 + x0),0.02354535606444716,(x0 + x1)*(x6*0.0055972855*x7 + 1.0457021e-5),PySRFunction(X=>(x0 + x1)*(x6*0.0055972855*x7 + 1.0457021e-5))
6,13,3.276695e-10,(x1 * ((x3 * -8.821657e-9) + 1.0515637e-5)) + ((x0 * x3) * 3.2016106e-7),0.182923173224403,x0*x3*3.2016106e-7 + x1*(1.0515637e-5 + x3*(-8.821657e-9)),PySRFunction(X=>x0*x3*3.2016106e-7 + x1*(1.0515637e-5 + x3*(-8.821657e-9)))
7,15,2.7753114e-10,(x1 * (((x6 * x7) * 0.0057375054) + 1.0361329e-5)) + (x3 * (x0 * 3.03066e-7)),0.08303616766685891,x3*x0*3.03066e-7 + x1*(x6*x7*0.0057375054 + 1.0361329e-5),PySRFunction(X=>x3*x0*3.03066e-7 + x1*(x6*x7*0.0057375054 + 1.0361329e-5))
8,17,2.5398803e-10,(x1 * (((x6 * x7) * 0.0060909064) + 1.0578139e-5)) + (x0 * ((x3 * 7.07488e-10) * x3)),0.04432300159155814,x0*x3*7.07488e-10*x3 + x1*(x6*x7*0.0060909064 + 1.0578139e-5),PySRFunction(X=>x0*x3*7.07488e-10*x3 + x1*(x6*x7*0.0060909064 + 1.0578139e-5))
9,19,2.0771e-10,(x1 * ((x7 * (x6 * 0.0057905796)) + 1.0363657e-5)) + (x0 * ((x3 + (x3 * x0)) * 3.9922273e-7)),0.10057213191790174,x0*(x0*x3 + x3)*3.9922273e-7 + x1*(x7*x6*0.0057905796 + 1.0363657e-5),PySRFunction(X=>x0*(x0*x3 + x3)*3.9922273e-7 + x1*(x7*x6*0.0057905796 + 1.0363657e-5))
10,21,1.9788957e-10,(x1 * (((x6 * x7) * 0.005818922) + 1.0382673e-5)) + (x0 * ((((x0 * x3) * 1.3926153) + x3) * 4.0702128e-7)),0.024216864126958712,x0*(x0*x3*1.3926153 + x3)*4.0702128e-7 + x1*(x6*x7*0.005818922 + 1.0382673e-5),PySRFunction(X=>x0*(x0*x3*1.3926153 + x3)*4.0702128e-7 + x1*(x6*x7*0.005818922 + 1.0382673e-5))
