,complexity,loss,equation,score,sympy_format,lambda_format
0,1,7178.779,52.273186,0.0,52.2731860000000,PySRFunction(X=>52.2731860000000)
1,3,3062.948,x0 * 117.523346,0.4258757310011477,x0*117.523346,PySRFunction(X=>x0*117.523346)
2,4,2140.2876,sinh(x0 + 4.768406),0.35843763835916087,sinh(x0 + 4.768406),PySRFunction(X=>sinh(x0 + 4.768406))
3,5,255.0698,(x0 * 117.751625) + 52.734978,2.1271582583167605,x0*117.751625 + 52.734978,PySRFunction(X=>x0*117.751625 + 52.734978)
4,6,45.194633,(tan(x0) * 86.216774) + 52.82981,1.7305588923425286,tan(x0)*86.216774 + 52.82981,PySRFunction(X=>tan(x0)*86.216774 + 52.82981)
5,7,17.689392,(sinh(tan(x0)) * 65.55731) + 53.07165,0.9380132029694601,sinh(tan(x0))*65.55731 + 53.07165,PySRFunction(X=>sinh(tan(x0))*65.55731 + 53.07165)
6,9,17.101595,x0 + ((sinh(tan(x0)) * 64.96227) + 53.093994),0.016896701934029975,x0 + sinh(tan(x0))*64.96227 + 53.093994,PySRFunction(X=>x0 + sinh(tan(x0))*64.96227 + 53.093994)
7,10,0.70969623,(sinh(x0) * 509.2894) + ((x0 * -457.59625) + 53.02647),3.1820899795816016,x0*(-457.59625) + sinh(x0)*509.2894 + 53.02647,PySRFunction(X=>x0*(-457.59625) + sinh(x0)*509.2894 + 53.02647)
8,11,0.6740168,(sin(x0) * -244.14159) + ((sinh(x0) * 294.49146) + 53.054943),0.05158199699543447,sin(x0)*(-244.14159) + sinh(x0)*294.49146 + 53.054943,PySRFunction(X=>sin(x0)*(-244.14159) + sinh(x0)*294.49146 + 53.054943)
9,12,0.3145285,(sin(x0) * (-576.0499 - x0)) + ((x0 * 625.0328) + 53.466763),0.7621803443511431,x0*625.0328 + (-x0 - 576.0499)*sin(x0) + 53.466763,PySRFunction(X=>x0*625.0328 + (-x0 - 576.0499)*sin(x0) + 53.466763)
10,13,0.17311697,((-576.16266 - tan(x0)) * sin(x0)) + ((x0 * 625.1106) + 53.653625),0.5971071988721312,x0*625.1106 + (-tan(x0) - 576.16266)*sin(x0) + 53.653625,PySRFunction(X=>x0*625.1106 + (-tan(x0) - 576.16266)*sin(x0) + 53.653625)
11,14,0.038863882,((sinh(x0) * 508.72552) + 54.1949) + (x0 * (-456.99323 - (x0 * 2.2645388))),1.4939021571681068,x0*(-2.2645388*x0 - 456.99323) + sinh(x0)*508.72552 + 54.1949,PySRFunction(X=>x0*(-2.2645388*x0 - 456.99323) + sinh(x0)*508.72552 + 54.1949)
12,15,0.0021370256,(sin(x0) * (-243.13863 - (x0 * 2.7539325))) + (54.261604 + (293.74008 * sinh(x0))),2.90065038035066,(-2.7539325*x0 - 243.13863)*sin(x0) + 293.74008*sinh(x0) + 54.261604,PySRFunction(X=>(-2.7539325*x0 - 243.13863)*sin(x0) + 293.74008*sinh(x0) + 54.261604)
13,16,0.0007397645,54.21202 + ((sinh(x0) * 293.72354) + (sin(x0) * (-243.11806 - (sinh(x0) * 2.3387623)))),1.0608383423529386,(-2.3387623*sinh(x0) - 243.11806)*sin(x0) + sinh(x0)*293.72354 + 54.21202,PySRFunction(X=>(-2.3387623*sinh(x0) - 243.11806)*sin(x0) + sinh(x0)*293.72354 + 54.21202)
14,18,0.0006944256,(sin(x0) * (-240.14037 - (sinh(x0) * (2.3375638 - x0)))) + ((sinh(x0) * 290.7469) + 54.21192),0.031623431639402545,(-(2.3375638 - x0)*sinh(x0) - 240.14037)*sin(x0) + sinh(x0)*290.7469 + 54.21192,PySRFunction(X=>(-(2.3375638 - x0)*sinh(x0) - 240.14037)*sin(x0) + sinh(x0)*290.7469 + 54.21192)
15,19,0.0005072562,(((-240.58055 - ((2.335718 - asinh(x0)) * sinh(x0))) * sin(x0)) + (sinh(x0) * 291.15787)) + 54.2097,0.31406882762497584,(-(2.335718 - asinh(x0))*sinh(x0) - 240.58055)*sin(x0) + sinh(x0)*291.15787 + 54.2097,PySRFunction(X=>(-(2.335718 - asinh(x0))*sinh(x0) - 240.58055)*sin(x0) + sinh(x0)*291.15787 + 54.2097)
16,21,0.00036906148,(sinh(x0) * 290.71664) + (((-240.54973 - ((2.1031108 - sin(x0)) * sinh(x0 + -0.18700095))) * sin(x0)) + 54.215805),0.15902647938636386,(-(2.1031108 - sin(x0))*sinh(x0 - 0.18700095) - 240.54973)*sin(x0) + sinh(x0)*290.71664 + 54.215805,PySRFunction(X=>(-(2.1031108 - sin(x0))*sinh(x0 - 0.18700095) - 240.54973)*sin(x0) + sinh(x0)*290.71664 + 54.215805)
17,23,0.00013968124,((sinh(x0) * 292.8) + ((-242.33289 - neg((cos(cos(x0) - sinh(x0)) - 3.1002662) * x0)) * sin(x0))) + 54.22445,0.48580013657115667,(-(-1)*x0*(cos(cos(x0) - sinh(x0)) - 1*3.1002662) - 242.33289)*sin(x0) + sinh(x0)*292.8 + 54.22445,PySRFunction(X=>(-(-1)*x0*(cos(cos(x0) - sinh(x0)) - 1*3.1002662) - 242.33289)*sin(x0) + sinh(x0)*292.8 + 54.22445)
18,24,9.2100934e-05,(sin(x0) * (-241.78874 - neg((cos(sinh(sin(cos(x0)) - x0)) - 2.9050667) * x0))) + ((sinh(x0) * 292.23492) + 54.21571),0.41647788512526007,(-(-1)*x0*(cos(sinh(-x0 + sin(cos(x0)))) - 1*2.9050667) - 241.78874)*sin(x0) + sinh(x0)*292.23492 + 54.21571,PySRFunction(X=>(-(-1)*x0*(cos(sinh(-x0 + sin(cos(x0)))) - 1*2.9050667) - 241.78874)*sin(x0) + sinh(x0)*292.23492 + 54.21571)
19,25,2.8326322e-05,((-242.59004 - ((neg(cos(x0 - sinh(cos(-0.47800526 - x0)))) - -2.860735) * x0)) * sin(x0)) + ((sinh(x0) * 292.95557) + 54.20836),1.1790936059850723,(-x0*(-cos(x0 - sinh(cos(-x0 - 0.47800526))) - 1*(-2.860735)) - 242.59004)*sin(x0) + sinh(x0)*292.95557 + 54.20836,PySRFunction(X=>(-x0*(-cos(x0 - sinh(cos(-x0 - 0.47800526))) - 1*(-2.860735)) - 242.59004)*sin(x0) + sinh(x0)*292.95557 + 54.20836)
20,27,1.9894469e-05,(((-242.75638 - (x0 * (neg(sin(cos(cos(sinh(x0) - -0.23850864) - sinh(x0)))) - -2.9214406))) * sin(x0)) + (sinh(x0) * 293.18564)) + 54.214367,0.1766748624880665,(-x0*(-sin(cos(cos(sinh(x0) - 1*(-0.23850864)) - sinh(x0))) - 1*(-2.9214406)) - 242.75638)*sin(x0) + sinh(x0)*293.18564 + 54.214367,PySRFunction(X=>(-x0*(-sin(cos(cos(sinh(x0) - 1*(-0.23850864)) - sinh(x0))) - 1*(-2.9214406)) - 242.75638)*sin(x0) + sinh(x0)*293.18564 + 54.214367)
