,complexity,loss,equation,score,sympy_format,lambda_format
0,1,869.56665,26.791534,0.0,26.7915340000000,PySRFunction(X=>26.7915340000000)
1,3,835.7031,x0 + 26.820217,0.019860788819995912,x0 + 26.820217,PySRFunction(X=>x0 + 26.820217)
2,4,244.66344,cube(x0 + 2.9381049),1.2283898546170853,25.3630742102973*(0.340355444763051*x0 + 1)**3,PySRFunction(X=>25.3630742102973*(0.340355444763051*x0 + 1)**3)
3,5,65.90167,square(cube(x0 + 1.1418531)),1.3117197692347675,2.2164677251195*(0.875769396255963*x0 + 1)**6,PySRFunction(X=>2.2164677251195*(0.875769396255963*x0 + 1)**6)
4,6,36.20822,square(5.0166197 / (x0 + -1.5052859)),0.5988776177357513,11.1066828625219/(0.664325627443929*x0 - 1)**2,PySRFunction(X=>11.1066828625219/(0.664325627443929*x0 - 1)**2)
5,7,32.691784,square((-0.7384277 - cube(x0)) / -0.17680487),0.10216237236697748,31.9898021058896*(-x0**3 - 0.7384277)**2,PySRFunction(X=>31.9898021058896*(-x0**3 - 0.7384277)**2)
6,8,25.842861,square(square(-1.9732667 - cube(x0 - -0.06318867))),0.23508939991139155,15.161534130889*(-0.506773868935203*(x0 - 1*(-0.06318867))**3 - 1)**4,PySRFunction(X=>15.161534130889*(-0.506773868935203*(x0 - 1*(-0.06318867))**3 - 1)**4)
7,9,25.12242,((cube(x0) + square(x0)) * 44.40474) - -4.932475,0.02827371806020713,(x0**3 + x0**2)*44.40474 - 1*(-4.932475),PySRFunction(X=>(x0**3 + x0**2)*44.40474 - 1*(-4.932475))
8,10,10.526107,((x0 + 0.73008746) * (square(x0) * 47.9426)) - -9.531939,0.8699021223545693,(x0 + 0.73008746)*x0**2*47.9426 - 1*(-9.531939),PySRFunction(X=>(x0 + 0.73008746)*x0**2*47.9426 - 1*(-9.531939))
9,11,10.526106,((cube(x0) + (square(x0) * 0.73008746)) * 47.9426) - -9.531939,9.500188876094846e-08,(x0**3 + x0**2*0.73008746)*47.9426 - 1*(-9.531939),PySRFunction(X=>(x0**3 + x0**2*0.73008746)*47.9426 - 1*(-9.531939))
10,12,9.439801,((49.217087 * ((x0 + 0.7037509) * square(x0))) - -9.889914) - x0,0.10892355775625355,49.217087*x0**2*(x0 + 0.7037509) - x0 - 1*(-9.889914),PySRFunction(X=>49.217087*x0**2*(x0 + 0.7037509) - x0 - 1*(-9.889914))
11,13,3.5294557,(x0 * ((x0 + -0.23338473) * ((x0 + 0.8055205) * 61.54041))) - -9.471144,0.9837912330049995,x0*(x0 - 0.23338473)*(x0 + 0.8055205)*61.54041 - 1*(-9.471144),PySRFunction(X=>x0*(x0 - 0.23338473)*(x0 + 0.8055205)*61.54041 - 1*(-9.471144))
12,14,3.5209043,(x0 * square((x0 * 7.850468) + 2.22939)) + (9.573269 - (x0 * 16.391575)),0.002425806396671491,x0*(61.629847819024*(x0 + 0.28398179573498)**2) - 16.391575*x0 + 9.573269,PySRFunction(X=>x0*(61.629847819024*(x0 + 0.28398179573498)**2) - 16.391575*x0 + 9.573269)
13,16,3.5119083,(((square((x0 * 7.866439) + 2.23562) * x0) + 9.478349) - (x0 * 15.708809)) - x0,0.0012791475357204118,x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0 + 9.478349,PySRFunction(X=>x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0 + 9.478349)
14,18,3.5115807,((square((x0 * 7.866439) + 2.23562) * x0) + (9.478349 - (x0 * 15.708809))) - (x0 / 1.0420593),4.6643484490046525e-05,x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0/1.0420593 + 9.478349,PySRFunction(X=>x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0/1.0420593 + 9.478349)
15,20,3.5115073,(((square((x0 * 7.866439) + 2.23562) * x0) + (9.478349 - (x0 * 15.708809))) - (x0 / 1.0420593)) + 0.018883614,1.04512431003234e-05,x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0/1.0420593 + 0.018883614 + 9.478349,PySRFunction(X=>x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0/1.0420593 + 0.018883614 + 9.478349)
16,22,3.5072942,(((x0 / (x0 + 0.0025468997)) - (x0 * 15.708809)) + ((square((x0 * 7.866439) + 2.23562) * x0) + 8.483011)) - x0,0.0006002592473955532,x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0 + x0/(x0 + 0.0025468997) + 8.483011,PySRFunction(X=>x0*(61.880862540721*(x0 + 0.28419720791072)**2) - 15.708809*x0 - x0 + x0/(x0 + 0.0025468997) + 8.483011)
