Complexity,Loss,Equation
1,2.7358143e-7,"1.4873032e-9"
3,1.18003065e-7,"x1 * 5.5862447e-6"
5,1.1725665e-7,"(x1 + x0) * 5.6004824e-6"
7,2.3481013e-8,"(x1 * 5.612961e-6) + (x0 * 0.0014058397)"
9,1.3897377e-8,"(x1 + ((x2 * x0) * 5.011835)) * 5.593848e-6"
11,8.166683e-9,"(x1 * 5.5922583e-6) + (x2 * ((x0 + 0.05013163) * 2.9543084e-5))"
13,6.2565015e-9,"(x1 * 1.0171207e-5) + (x2 * ((x0 * 2.8394454e-5) + (x1 * -7.70873e-8)))"
15,5.0286064e-10,"((((x1 * -7.699194e-8) + (x0 * 2.9705096e-5)) + 1.4488286e-6) * x2) + (x1 * 1.0170115e-5)"
17,4.506262e-10,"(x1 * 9.953028e-6) + ((((x0 * 3.1659605e-5) + 1.5483483e-6) + (x1 * -7.799807e-8)) * (x2 + -3.623032))"
19,2.1531657e-10,"(((x0 * 12.061192) + x2) * ((x1 * -7.8277544e-8) + ((x0 * 2.9989735e-5) + 1.1938868e-6))) + (x1 * 1.0203126e-5)"
21,1.8772729e-10,"(((x1 * -7.70873e-8) + ((x0 * 3.194069e-5) + 1.3100328e-6)) * (x2 + ((x0 + -0.31127048) * 10.6628895))) + (x1 * 9.877662e-6)"
23,1.5400255e-10,"((x1 + -1.7169911) * 9.953028e-6) + ((((x0 + -0.22173777) * 12.971842) + x2) * (((x1 * -7.799807e-8) + 1.5483483e-6) + (x0 * 3.1659605e-5)))"
25,1.5385454e-10,"((((x0 + -0.22173777) * 12.971842) + x2) * (((x1 + -0.24446093) * -7.799807e-8) + ((x0 * 3.1659605e-5) + 1.5483483e-6))) + ((x1 + -1.8116436) * 9.953028e-6)"
31,1.2815368e-10,"((((((x2 * x1) * 1.887787e-5) * x2) + x1) + -1.4004582) * 1.0510024e-5) + ((((x0 * 3.1828877e-5) + (x1 * -1.01663495e-7)) + 1.5643853e-6) * (x2 + ((x0 + -0.28034467) * 11.394484)))"
33,1.0510331e-10,"((((((x2 * 2.3398806e-7) * (x1 * x2)) * x2) + x1) + -1.3071815) * 1.0756653e-5) + ((((x0 + -0.28034467) * 11.394484) + x2) * ((x0 * 3.186351e-5) + ((x1 * -1.0427237e-7) + 1.5370308e-6)))"
35,1.04453175e-10,"(((x1 + (x1 * (((x2 * x2) * (x0 + x2)) * 2.3398806e-7))) + -1.3071815) * 1.0756653e-5) + ((((x0 + -0.28034467) * 11.394484) + x2) * ((x0 * 3.186351e-5) + ((x1 * -1.0427234e-7) + 1.5370308e-6)))"
37,9.921022e-11,"((x2 + ((x0 + -0.28034467) * 11.394484)) * (((x0 * 3.186351e-5) + (x1 * -1.0418688e-7)) + 1.537032e-6)) + (((x1 + -1.3057754) + ((x2 + (x0 * 11.394484)) * ((x2 * x1) * (x2 * 2.3399173e-7)))) * 1.0756654e-5)"
39,9.669124e-11,"((x2 + ((x0 + -0.28034467) * 11.394484)) * ((x0 * 3.186351e-5) + ((x1 * -1.0410829e-7) + 1.5370329e-6))) + ((((((x2 * 2.3399275e-7) * (x1 * x2)) * (((x0 + x0) * 11.394484) + x2)) + x1) + -1.3057754) * 1.0756655e-5)"
