,complexity,loss,equation,score,sympy_format,lambda_format
0,1,0.24369402,x1,0.0,x1,PySRFunction(X=>x1)
1,3,0.001917005,x1 * 3.3182952,2.4225746748305474,x1*3.3182952,PySRFunction(X=>x1*3.3182952)
2,5,0.0010641367,(x0 + 3.3679762) * x1,0.2943001060958045,x1*(x0 + 3.3679762),PySRFunction(X=>x1*(x0 + 3.3679762))
3,7,0.0010579639,((x0 * 0.91932034) + 3.3646011) * x1,0.0029088241197774457,x1*(x0*0.91932034 + 3.3646011),PySRFunction(X=>x1*(x0*0.91932034 + 3.3646011))
4,9,0.00080977305,x1 * ((x0 * (x7 + 1.3905658)) + 3.3646011),0.13367373381551356,x1*(x0*(x7 + 1.3905658) + 3.3646011),PySRFunction(X=>x1*(x0*(x7 + 1.3905658) + 3.3646011))
5,11,0.00068679656,((x0 * ((x7 + x1) + 1.3909245)) + 3.3646011) * x1,0.08235795147374396,x1*(x0*(x1 + x7 + 1.3909245) + 3.3646011),PySRFunction(X=>x1*(x0*(x1 + x7 + 1.3909245) + 3.3646011))
6,13,0.0005576365,x1 * ((((x7 + (x1 + 0.9106305)) * x0) + 1.6334429) * 2.0586624),0.10416540193008772,x1*(x0*(x1 + x7 + 0.9106305) + 1.6334429)*2.0586624,PySRFunction(X=>x1*(x0*(x1 + x7 + 0.9106305) + 1.6334429)*2.0586624)
7,15,0.0004655245,((x0 * (x7 + 1.4132187)) + 3.3679762) * (x1 + ((x7 * x0) * x5)),0.09027129475167864,(x0*(x7 + 1.4132187) + 3.3679762)*(x0*x5*x7 + x1),PySRFunction(X=>(x0*(x7 + 1.4132187) + 3.3679762)*(x0*x5*x7 + x1))
8,17,0.0003520746,2.3870597 * (((x0 * (0.8552928 + x7)) + 1.4094617) * ((x5 * (x7 * x0)) + x1)),0.13966082097458626,2.3870597*(x0*(x7 + 0.8552928) + 1.4094617)*(x0*x5*x7 + x1),PySRFunction(X=>2.3870597*(x0*(x7 + 0.8552928) + 1.4094617)*(x0*x5*x7 + x1))
9,19,0.00034065032,((x0 * (x7 + 0.8552928)) + 1.4094617) * (2.3870597 * ((x5 * (x7 * x0)) + (x1 + x6))),0.01649329418103588,(x0*(x7 + 0.8552928) + 1.4094617)*2.3870597*(x0*x5*x7 + x1 + x6),PySRFunction(X=>(x0*(x7 + 0.8552928) + 1.4094617)*2.3870597*(x0*x5*x7 + x1 + x6))
10,21,0.0003342594,((x6 + ((x0 * ((x7 * 0.068100914) * x7)) + x1)) * 2.3870597) * ((x0 * (x7 + 0.85517097)) + 1.4094617),0.009469579175268202,(x0*x7*0.068100914*x7 + x1 + x6)*2.3870597*(x0*(x7 + 0.85517097) + 1.4094617),PySRFunction(X=>(x0*x7*0.068100914*x7 + x1 + x6)*2.3870597*(x0*(x7 + 0.85517097) + 1.4094617))
11,23,0.00029450314,(((((x7 * x0) * -0.13857451) + x1) * (x0 + 0.8445713)) + (x1 + ((x3 * (x0 * x1)) * -0.0019799373))) * 1.8232789,0.06331383653763764,(x3*x0*x1*(-0.0019799373) + x1 + (x0 + 0.8445713)*(x7*x0*(-0.13857451) + x1))*1.8232789,PySRFunction(X=>(x3*x0*x1*(-0.0019799373) + x1 + (x0 + 0.8445713)*(x7*x0*(-0.13857451) + x1))*1.8232789)
12,25,0.00024962414,((((x7 * (x0 * -0.3031835)) + x1) * ((x0 + 0.43878156) * 0.6127354)) + ((x3 * ((x0 * -0.0011301485) * x1)) + x1)) * 2.652018,0.0826666593058636,(x3*x0*(-0.0011301485)*x1 + x1 + (x7*x0*(-0.3031835) + x1)*(x0 + 0.43878156)*0.6127354)*2.652018,PySRFunction(X=>(x3*x0*(-0.0011301485)*x1 + x1 + (x7*x0*(-0.3031835) + x1)*(x0 + 0.43878156)*0.6127354)*2.652018)
13,27,0.00016161485,((((x3 * x1) * x0) * -0.001179964) + (((x1 + (x7 * ((x0 * -0.5669551) + 0.049753584))) * ((x0 + 0.37120804) * 0.6158939)) + x1)) * 2.739176,0.21737015556644826,(x3*x1*x0*(-0.001179964) + x1 + (x1 + x7*(0.049753584 + x0*(-0.5669551)))*(x0 + 0.37120804)*0.6158939)*2.739176,PySRFunction(X=>(x3*x1*x0*(-0.001179964) + x1 + (x1 + x7*(0.049753584 + x0*(-0.5669551)))*(x0 + 0.37120804)*0.6158939)*2.739176)
14,29,0.00015572306,(((((x3 * x1) + 4.468406) * x0) * -0.001179964) + (((x1 + (x7 * ((x0 * -0.5669551) + 0.049753584))) * ((x0 + 0.37120804) * 0.6158939)) + x1)) * 2.739176,0.01856843111259563,((x1*x3 + 4.468406)*x0*(-0.001179964) + x1 + (x1 + x7*(0.049753584 + x0*(-0.5669551)))*(x0 + 0.37120804)*0.6158939)*2.739176,PySRFunction(X=>((x1*x3 + 4.468406)*x0*(-0.001179964) + x1 + (x1 + x7*(0.049753584 + x0*(-0.5669551)))*(x0 + 0.37120804)*0.6158939)*2.739176)
15,31,0.00011944358,((((x0 + 2.04163) * (x1 + ((((x3 * 0.0009338529) + x0) * (x4 * x4)) * (x0 * 0.053811155)))) + -0.009591163) * 1.6497204) + ((x3 * x0) * (x1 * -0.0032134003)),0.13261752360707624,x3*x0*x1*(-0.0032134003) + ((x0 + 2.04163)*((x0 + x3*0.0009338529)*x4*x4*x0*0.053811155 + x1) - 0.009591163)*1.6497204,PySRFunction(X=>x3*x0*x1*(-0.0032134003) + ((x0 + 2.04163)*((x0 + x3*0.0009338529)*x4*x4*x0*0.053811155 + x1) - 0.009591163)*1.6497204)
16,33,0.000103594095,((((x0 + 2.038567) * ((((x4 * 0.06245245) * (((x3 * 0.00063753396) + x0) * (x4 * x0))) + x1) + 0.017848501)) + -0.047536228) * 1.648656) + (x3 * (x0 * (x1 * -0.0031983454))),0.07118189792930996,x3*x0*x1*(-0.0031983454) + ((x0 + 2.038567)*(x4*0.06245245*(x0 + x3*0.00063753396)*x4*x0 + x1 + 0.017848501) - 0.047536228)*1.648656,PySRFunction(X=>x3*x0*x1*(-0.0031983454) + ((x0 + 2.038567)*(x4*0.06245245*(x0 + x3*0.00063753396)*x4*x0 + x1 + 0.017848501) - 0.047536228)*1.648656)
17,35,9.508342e-05,((((x0 + 2.038567) * ((((((x3 * 0.00063753396) + x0) * (x4 + -0.1557037)) * (x0 * x4)) * 0.06245245) + (0.017848501 + x1))) + -0.047536228) * 1.648656) + (x3 * (x0 * (x1 * -0.0031983454))),0.04286285928830807,x3*x0*x1*(-0.0031983454) + ((x0 + 2.038567)*((x0 + x3*0.00063753396)*(x4 - 0.1557037)*x0*x4*0.06245245 + x1 + 0.017848501) - 0.047536228)*1.648656,PySRFunction(X=>x3*x0*x1*(-0.0031983454) + ((x0 + 2.038567)*((x0 + x3*0.00063753396)*(x4 - 0.1557037)*x0*x4*0.06245245 + x1 + 0.017848501) - 0.047536228)*1.648656)
18,37,9.497517e-05,(((((x4 * ((x0 * (x0 + (x3 * 0.00063753396))) * ((x4 + -0.1557037) * 0.06245245))) + (x1 + 0.017848501)) * (x0 + 2.038567)) + -0.047536228) * 1.648656) + (((x1 + 0.00063753396) * (x3 * x0)) * -0.0031983454),0.0005695612690035684,(x1 + 0.00063753396)*x3*x0*(-0.0031983454) + ((x0 + 2.038567)*(x4*x0*(x0 + x3*0.00063753396)*(x4 - 0.1557037)*0.06245245 + x1 + 0.017848501) - 0.047536228)*1.648656,PySRFunction(X=>(x1 + 0.00063753396)*x3*x0*(-0.0031983454) + ((x0 + 2.038567)*(x4*x0*(x0 + x3*0.00063753396)*(x4 - 0.1557037)*0.06245245 + x1 + 0.017848501) - 0.047536228)*1.648656)
19,39,9.4170544e-05,((((x0 + 2.0402355) * ((x1 + (((x4 * 0.06467447) * ((x4 + -0.15443683) * (x0 + (x3 * 0.0005797717)))) * x0)) + 0.01979483)) + -0.0517285) * 1.6502149) + (((x3 * -0.0030853497) * (x0 * x1)) + (x4 * x6)),0.004254026362430455,x3*(-0.0030853497)*x0*x1 + x4*x6 + ((x0 + 2.0402355)*(x4*0.06467447*(x4 - 0.15443683)*(x0 + x3*0.0005797717)*x0 + x1 + 0.01979483) - 0.0517285)*1.6502149,PySRFunction(X=>x3*(-0.0030853497)*x0*x1 + x4*x6 + ((x0 + 2.0402355)*(x4*0.06467447*(x4 - 0.15443683)*(x0 + x3*0.0005797717)*x0 + x1 + 0.01979483) - 0.0517285)*1.6502149)
