,complexity,loss,equation,score,sympy_format,lambda_format
0,1,3022.257,-104.622505,0.0,-104.622505000000,PySRFunction(X=>-104.622505000000)
1,3,2957.4358,x0 + -104.62949,0.010840647070458585,x0 - 104.62949,PySRFunction(X=>x0 - 104.62949)
2,4,505.68994,sinh(x0 + -5.033015),1.766154173422942,sinh(x0 - 5.033015),PySRFunction(X=>sinh(x0 - 5.033015))
3,5,207.78596,-129.67625 / (x0 + 1.6021943),0.889415203254544,-129.67625/(x0 + 1.6021943),PySRFunction(X=>-129.67625/(x0 + 1.6021943))
4,6,203.8199,-105.90644 / (sin(x0) + 1.3493259),0.019271750644757293,-105.90644/(sin(x0) + 1.3493259),PySRFunction(X=>-105.90644/(sin(x0) + 1.3493259))
5,7,191.52106,(-95.51494 / (x0 + 1.4547105)) - 11.905533,0.062238984307085604,-1*11.905533 - 95.51494/(x0 + 1.4547105),PySRFunction(X=>-1*11.905533 - 95.51494/(x0 + 1.4547105))
6,8,139.01143,(-49.457863 / (sin(x0) + 1.1073948)) + -32.399162,0.320441616498555,-32.399162 - 49.457863/(sin(x0) + 1.1073948),PySRFunction(X=>-32.399162 - 49.457863/(sin(x0) + 1.1073948))
7,9,0.24496695,(x0 * ((x0 * -83.97837) + 65.26631)) + -62.49098,6.341188135461942,x0*(65.26631 + x0*(-83.97837)) - 62.49098,PySRFunction(X=>x0*(65.26631 + x0*(-83.97837)) - 62.49098)
8,13,0.2449668,((x0 * ((x0 * -83.97837) + 65.26631)) + x0) + (-62.49098 - x0),1.5308192176662633e-07,x0*(65.26631 + x0*(-83.97837)) - x0 + x0 - 62.49098,PySRFunction(X=>x0*(65.26631 + x0*(-83.97837)) - x0 + x0 - 62.49098)
