,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1525.7997,143.57791,0.0,143.577910000000,PySRFunction(X=>143.577910000000)
1,3,1494.8864,x0 - -143.59824,0.010234224361179232,x0 - 1*(-143.59824),PySRFunction(X=>x0 - 1*(-143.59824))
2,4,607.623,cosh(x0) * 114.637375,0.9002508724591868,cosh(x0)*114.637375,PySRFunction(X=>cosh(x0)*114.637375)
3,5,342.71545,122.814445 + (111.51844 ^ x0),0.5726541128289326,111.51844**x0 + 122.814445,PySRFunction(X=>111.51844**x0 + 122.814445)
4,6,104.82186,cosh(x0 + 0.24893562) * 111.40339,1.1846381731056705,cosh(x0 + 0.24893562)*111.40339,PySRFunction(X=>cosh(x0 + 0.24893562)*111.40339)
5,7,19.731445,sinh(cosh(x0 + 0.14648311)) * 84.350136,1.6700487818463368,sinh(cosh(x0 + 0.14648311))*84.350136,PySRFunction(X=>sinh(cosh(x0 + 0.14648311))*84.350136)
6,8,1.2062727,(cosh(x0 + 0.17066596) * 164.46233) - 67.33943,2.7946783639286172,cosh(x0 + 0.17066596)*164.46233 - 1*67.33943,PySRFunction(X=>cosh(x0 + 0.17066596)*164.46233 - 1*67.33943)
7,10,0.4203361,-67.87692 + ((x0 * 31.885693) + (cosh(x0) * 167.28273)),0.5271179208880563,x0*31.885693 + cosh(x0)*167.28273 - 67.87692,PySRFunction(X=>x0*31.885693 + cosh(x0)*167.28273 - 67.87692)
8,11,0.42033604,abs((cosh(x0) * 167.28273) + ((x0 * 31.885693) + -67.87692)),1.4274292467622922e-07,Abs(x0*31.885693 + cosh(x0)*167.28273 - 67.87692),PySRFunction(X=>Abs(x0*31.885693 + cosh(x0)*167.28273 - 67.87692))
9,12,0.2919435,((cosh(x0) * 278.2103) + ((x0 * 53.315334) + -131.4509)) ^ 0.9212858,0.36449419621455736,(x0*53.315334 + cosh(x0)*278.2103 - 131.4509)**0.9212858,PySRFunction(X=>(x0*53.315334 + cosh(x0)*278.2103 - 131.4509)**0.9212858)
10,14,0.28819218,((((cosh(x0) * 279.53882) + (x0 * 53.954506)) + -130.51642) ^ 0.92035246) + -0.8447356,0.006466370566429833,(x0*53.954506 + cosh(x0)*279.53882 - 130.51642)**0.92035246 - 0.8447356,PySRFunction(X=>(x0*53.954506 + cosh(x0)*279.53882 - 130.51642)**0.92035246 - 0.8447356)
11,15,0.0579891,(((sin(x0) * x0) * 44.373077) + (x0 * 31.843132)) + (cosh(x0) * 98.234985),1.6033724874118354,sin(x0)*x0*44.373077 + x0*31.843132 + cosh(x0)*98.234985,PySRFunction(X=>sin(x0)*x0*44.373077 + x0*31.843132 + cosh(x0)*98.234985)
12,17,0.00031272304,((cosh(x0) * 115.135445) + ((x0 * sin(x0)) * 33.70143)) + ((x0 * 31.902721) + -16.680042),2.6113461991195344,x0*sin(x0)*33.70143 + x0*31.902721 + cosh(x0)*115.135445 - 16.680042,PySRFunction(X=>x0*sin(x0)*33.70143 + x0*31.902721 + cosh(x0)*115.135445 - 16.680042)
13,19,9.476221e-05,((cosh(x0) * 116.44194) + (x0 + (((x0 * sin(x0)) * 32.853477) + -17.95947))) + (x0 * 30.900286),0.5969736207491501,x0*sin(x0)*32.853477 + x0 + x0*30.900286 + cosh(x0)*116.44194 - 17.95947,PySRFunction(X=>x0*sin(x0)*32.853477 + x0 + x0*30.900286 + cosh(x0)*116.44194 - 17.95947)
14,27,6.517188e-05,(sin(sin(x0) * x0) * 23.059322) + ((x0 + -34.244255) + (x0 + ((x0 * tan(x0)) + ((cosh(x0) * 132.75366) + (x0 * 29.900887))))),0.04679282669224669,x0*tan(x0) + x0 + x0 + x0*29.900887 + sin(x0*sin(x0))*23.059322 + cosh(x0)*132.75366 - 34.244255,PySRFunction(X=>x0*tan(x0) + x0 + x0 + x0*29.900887 + sin(x0*sin(x0))*23.059322 + cosh(x0)*132.75366 - 34.244255)
15,28,6.516395e-05,abs(((sin(sin(x0) * x0) * 23.059322) + x0) + (-34.244255 + (((x0 + (x0 * tan(x0))) + (cosh(x0) * 132.75366)) + (x0 * 29.900887)))),0.00012168564867822525,Abs(x0*tan(x0) + x0 + x0 + x0*29.900887 + sin(x0*sin(x0))*23.059322 + cosh(x0)*132.75366 - 34.244255),PySRFunction(X=>Abs(x0*tan(x0) + x0 + x0 + x0*29.900887 + sin(x0*sin(x0))*23.059322 + cosh(x0)*132.75366 - 34.244255))
16,29,6.2237195e-05,(((sin(sin(x0) * x0) * 23.061672) + (x0 + -34.24581)) + (x0 + (x0 * tan(x0)))) + abs((x0 * 29.898846) + (cosh(neg(x0)) * 132.75388)),0.045953590534956165,x0*tan(x0) + x0 + x0 + sin(x0*sin(x0))*23.061672 + Abs(x0*29.898846 + cosh(-x0)*132.75388) - 34.24581,PySRFunction(X=>x0*tan(x0) + x0 + x0 + sin(x0*sin(x0))*23.061672 + Abs(x0*29.898846 + cosh(-x0)*132.75388) - 34.24581)
