Complexity,Loss,Equation
1,9721.04,"109.20321"
3,7545.015,"0.004789521 ^ x0"
4,708.5614,"cosh(x0 + -5.252896)"
5,122.0686,"65.92464 / (4.513289 ^ x0)"
6,92.44046,"69.30611 / (3.5424395 ^ sinh(x0))"
8,49.958855,"(130.48575 / (1.9314944 ^ tan(x0))) - 50.665188"
9,48.641045,"(155.41318 / asinh(1.8309066 ^ tan(x0))) - 96.587204"
12,10.421826,"((0.48372105 - sign(x0)) * ((x0 * 155.20753) * x0)) + 71.059715"
13,9.391931e-11,"(((x0 * ((x0 * -97.073456) - -74.94348)) + -59.373318) * x0) + 71.149284"
15,7.31323e-11,"(x0 * ((((x0 * x0) * -97.07348) + -59.373302) - (x0 * -74.943474))) + 71.14929"
17,7.101414e-11,"((((((x0 * x0) + -0.009418897) * -97.07348) - (x0 * -74.943474)) + -60.28763) * x0) + 71.14929"
