Complexity,Loss,Equation
1,2.4293843e-7,"-9.732175e-7"
3,7.985247e-8,"x3 * 6.6926123e-6"
5,7.905442e-8,"6.704852e-6 * (x0 + x3)"
7,4.515057e-9,"(x0 * 0.0012705995) + (x3 * 6.673653e-6)"
9,3.655551e-10,"((x0 * 0.0013315016) + (x3 * 6.6936454e-6)) + 6.66024e-5"
11,3.241195e-10,"(x0 * 0.0013294047) + (x3 + ((x3 + -6.475217e-5) * -0.9999933))"
13,8.223922e-11,"(x3 * 6.6936454e-6) + ((((x4 * -4.9631194e-6) + x0) * 0.0013315016) + 9.032494e-5)"
15,8.223604e-11,"(((-4.9631194e-6 * (x4 + 2.1710763)) + x0) * 0.0013315016) + ((6.6936454e-6 * x3) + 9.032494e-5)"
17,1.3503068e-12,"(x0 * 0.0013313876) + (9.0031215e-5 + (((x3 * -6.5633228e-9) + ((-9.921599e-7 * x0) + 6.6428133e-6)) * x3))"
19,1.332834e-12,"((x3 * (((x0 * -9.921599e-7) + ((x3 + x1) * -6.5633228e-9)) + 6.6428133e-6)) + 9.0031215e-5) + (x0 * 0.0013313876)"
21,3.169861e-13,"(9.0061425e-5 + (x3 * (6.644873e-6 + ((-6.561921e-9 * x3) + ((x0 * -1.1868692e-6) + (x2 * 3.5586168e-6)))))) + (x0 * 0.0013313262)"
23,3.120724e-13,"(x3 * ((x0 * -1.1868692e-6) + ((x2 * 3.5586168e-6) + (((x1 + x3) * -6.561921e-9) + 6.644873e-6)))) + ((x0 * 0.0013313262) + 9.0061425e-5)"
25,3.0758046e-13,"(x3 * ((((((x1 + x1) + x3) * -6.561921e-9) + (x0 * -1.1868692e-6)) + 6.644873e-6) + (x2 * 3.5586168e-6))) + ((x0 * 0.0013313262) + 9.0061425e-5)"
27,2.2192679e-13,"((x3 + ((x1 * (x1 * -1.2721728)) * x3)) * 6.648955e-6) + ((x0 * 0.0013314318) + ((((x0 * -1.0763854e-6) + (x3 * -6.5322983e-9)) * x3) + 8.992392e-5))"
29,2.2107664e-13,"(((x0 * 0.0013309941) + 8.992061e-5) + ((x3 * ((x3 * -6.537831e-9) + (x0 * -1.0738446e-6))) + ((x3 + (x3 * ((x1 * x1) * -1.3017558))) * 6.648352e-6))) * 1.0002676"
