Complexity,Loss,Equation
1,3019.2825,"65.73588"
3,1445.9904,"217.26396 ^ x0"
4,995.61456,"exp(x0 + 3.9717205)"
5,431.975,"(166.36278 ^ x0) + 36.081112"
6,380.95505,"(756.83075 ^ tanh(x0)) + 32.39436"
8,376.8443,"((756.83075 ^ tanh(x0)) + 32.39436) - x0"
9,363.03503,"abs(4.602521 - (819.0253 ^ tanh(x0))) + 30.258532"
11,361.27975,"(abs(4.602521 - (819.0253 ^ tanh(x0))) + 30.258532) - x0"
12,361.12103,"abs(4.602521 - (819.0253 ^ tanh(x0))) + (30.813663 - sign(x0))"
13,360.52032,"abs(4.602521 - (819.0253 ^ tanh(x0))) + ((30.258532 - x0) - x0)"
14,345.921,"exp(sin(x0 * -2.281454) + 2.6566725) + exp(cosh(sin(x0) + 1.4949229))"
16,344.03604,"exp(sin(x0 * (x0 - 1.4680151)) + 2.6836812) + exp(cosh(sin(x0) + 1.4950581))"
17,343.01038,"exp(sin(x0 * (asinh(x0) - 1.4680151)) + 2.6836812) + exp(cosh(sin(x0) + 1.4950581))"
19,342.79535,"exp(sin(x0 * (x0 - 1.4680151)) + 2.6836812) + (exp(cosh(sin(x0) + 1.4950581)) - asin(x0))"
20,342.52997,"(exp(cosh(sin(x0) + 1.4950581)) - sinh(asin(x0))) + exp(sin((x0 - 1.4680151) * x0) + 2.6836812)"
22,342.4841,"exp(sin(tan(sin(x0 * (sin(x0 / cos(x0)) - 1.4680151)))) + 2.6836812) + exp(cosh(sin(x0) + 1.4950581))"
23,341.8569,"(exp(cosh(1.4949229 + sin(x0))) + exp(sin(tan(sin(x0 * (x0 - 1.4269018)))) + 2.6566725)) - sin(cosh(exp(x0)))"
25,341.00284,"((exp(cosh(1.4949229 + sin(x0))) + exp(2.6566725 + sin(tan(sin(x0 * (x0 - 1.4269018)))))) - sin(cosh(exp(x0)))) - x0"
