Complexity,Loss,Equation
1,0.044952355,"-0.04957538"
7,0.04495234,"(x0 * (x0 * 3.4489574e-6)) + -0.049606152"
9,0.04495231,"(((x0 * x0) * x0) * 2.3748505e-6) + -0.049606152"
12,0.044952285,"(((x0 * x0) * cos(x0)) * (x0 * 2.3748505e-6)) + -0.04960486"
14,0.044952236,"((x0 * (x0 * ((sin(x0) + 0.62894285) * x0))) * 2.365223e-6) + -0.049606152"
15,0.04495223,"((x0 * (x0 * (cos(x0) + sin(x0)))) * (x0 * 2.3748505e-6)) + -0.049606152"
18,0.044952184,"(((x0 * ((x0 * 0.60186327) * (sin(x0 + 0.62894285) * x0))) * x0) * 2.3748505e-6) + -0.049606152"
