Complexity,Loss,Equation
1,0.04240146,"-0.66291296"
3,0.009042476,"x0 * -0.010263021"
5,0.0021479195,"(x0 * -0.0074430113) + -0.20637986"
7,0.00032018905,"x0 * ((x0 * 7.513625e-5) + -0.016228255)"
9,1.9155319e-5,"(((x0 * 5.869092e-5) + -0.014013647) * x0) + -0.06679065"
11,1.9155244e-5,"-0.06679065 + ((((x0 + 5.869092e-5) * 5.869092e-5) + -0.014013647) * x0)"
13,1.7434171e-5,"(x0 * (x0 * -0.99994177)) + (((x0 + -0.013948793) * x0) + -0.06885984)"
15,2.1485441e-7,"((((((x0 * x0) * -0.0024642872) + x0) * 9.7715e-5) + -0.01572367) * x0) + -0.051220875"
17,2.147629e-7,"(((((((x0 * x0) + 0.54935354) * -0.0024642872) + x0) * 9.7715e-5) + -0.01572367) * x0) + -0.051220875"
19,2.1475951e-7,"((((((((x0 + 0.000115935065) * x0) + 0.54935354) * -0.0024642872) + x0) * 9.7715e-5) + -0.01572367) * x0) + -0.051220875"
21,2.1385716e-7,"((((((x0 + ((x0 * x0) * 5.3822583e-5)) * (x0 * -0.0024479544)) + x0) * 9.7718876e-5) + -0.015728272) * x0) + -0.051145192"
23,2.1383582e-7,"(((((((x0 + ((x0 * (x0 + -0.19732411)) * 5.3822583e-5)) * x0) * -0.0024479544) + x0) * 9.7718876e-5) + -0.015728272) * x0) + -0.051145192"
25,2.124694e-7,"((((((x0 * (x0 + ((((x0 * 0.7845979) + x0) * x0) * 8.0361926e-5))) * -0.0024072917) + x0) * 9.7344906e-5) + -0.015718443) * x0) + -0.051185332"
27,2.1243987e-7,"(((((x0 * (-0.0023967368 * (x0 + ((((x0 * 0.6825588) + (x0 * 1.1886445)) * x0) * 9.023761e-5)))) + x0) * 9.725034e-5) + -0.015715117) * x0) + -0.051229846"
29,2.121885e-7,"((((((x0 * -0.0023967368) * (x0 + ((((x0 * 0.6825588) + (x0 * 1.1886445)) + 1.1886445) * (x0 * 9.023761e-5)))) + x0) * 9.725034e-5) + -0.015715117) * x0) + -0.051229846"
