,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.3657714e-08,1.1190673e-5,0.0,1.11906730000000e-5,PySRFunction(X=>0.0000111906730000000)
1,3,1.1289429e-08,x0 * 0.00051329867,0.36991121698232876,x0*0.00051329867,PySRFunction(X=>x0*0.00051329867)
2,5,9.870277e-09,(0.0699946 + x0) * 0.0005533771,0.06716944162865086,(x0 + 0.0699946)*0.0005533771,PySRFunction(X=>(x0 + 0.0699946)*0.0005533771)
3,7,1.5569698e-09,(x0 + (x3 * 0.004046855)) * 0.0005077087,0.9233932107528374,(x0 + x3*0.004046855)*0.0005077087,PySRFunction(X=>(x0 + x3*0.004046855)*0.0005077087)
4,9,1.5223553e-10,((0.06937421 + (x3 * 0.0037093882)) + x0) * 0.00055469887,1.162533957174292,(x0 + x3*0.0037093882 + 0.06937421)*0.00055469887,PySRFunction(X=>(x0 + x3*0.0037093882 + 0.06937421)*0.00055469887)
5,11,1.5141047e-10,((((x1 + x3) * 0.0037093882) + 0.06937421) + x0) * 0.00055469887,0.0027171839263352587,(x0 + (x1 + x3)*0.0037093882 + 0.06937421)*0.00055469887,PySRFunction(X=>(x0 + (x1 + x3)*0.0037093882 + 0.06937421)*0.00055469887)
6,13,1.1789908e-10,(((x0 + x0) + ((x3 + 12.761439) * 0.007088337)) + x1) * 0.00029116153,0.1250827444399682,(x0 + x0 + x1 + (x3 + 12.761439)*0.007088337)*0.00029116153,PySRFunction(X=>(x0 + x0 + x1 + (x3 + 12.761439)*0.007088337)*0.00029116153)
7,15,1.1013834e-10,(x0 + (x1 + (0.15737371 + ((x0 + x0) + (0.010752291 * x3))))) * 0.00019132064,0.034045896147973306,(x0 + x0 + x0 + x1 + 0.010752291*x3 + 0.15737371)*0.00019132064,PySRFunction(X=>(x0 + x0 + x0 + x1 + 0.010752291*x3 + 0.15737371)*0.00019132064)
8,17,1.1005889e-10,((x0 + (((x0 + 0.15737371) + x0) + x1)) + ((x1 + x3) * 0.010752293)) * 0.00019150064,0.0003608129105337281,(x0 + x0 + x0 + x1 + (x1 + x3)*0.010752293 + 0.15737371)*0.00019150064,PySRFunction(X=>(x0 + x0 + x0 + x1 + (x1 + x3)*0.010752293 + 0.15737371)*0.00019150064)
9,19,1.06239434e-10,((x0 + ((x0 + (((x3 * x2) + x3) * 0.010771806)) + (x1 + x0))) + 0.15737464) * 0.00019147538,0.01766011400955204,(x0 + x0 + x0 + x1 + (x2*x3 + x3)*0.010771806 + 0.15737464)*0.00019147538,PySRFunction(X=>(x0 + x0 + x0 + x1 + (x2*x3 + x3)*0.010771806 + 0.15737464)*0.00019147538)
10,21,9.912238e-11,((((x0 + 0.1573779) + ((((x3 * x0) * 0.23124021) + x3) * 0.010799789)) + (x0 + x1)) + x0) * 0.00019186702,0.03467005491081786,(x0 + x0 + x0 + x1 + (x3*x0*0.23124021 + x3)*0.010799789 + 0.1573779)*0.00019186702,PySRFunction(X=>(x0 + x0 + x0 + x1 + (x3*x0*0.23124021 + x3)*0.010799789 + 0.1573779)*0.00019186702)
11,23,9.852337e-11,((x0 + (((((x1 + x0) * 0.25470045) * x3) + x3) * 0.010799775)) + (((x0 + 0.1573779) + x1) + x0)) * 0.00019129904,0.0030307347061005767,(x0 + x0 + x0 + x1 + ((x0 + x1)*0.25470045*x3 + x3)*0.010799775 + 0.1573779)*0.00019129904,PySRFunction(X=>(x0 + x0 + x0 + x1 + ((x0 + x1)*0.25470045*x3 + x3)*0.010799775 + 0.1573779)*0.00019129904)
12,25,9.850975e-11,((x0 + ((((((((x3 * 0.25470045) + 0.25470045) * (x1 + x0)) + x3) * 0.010799775) + x1) + x0) + 0.1573779)) + x0) * 0.00019129904,6.912543445333645e-05,(x0 + x0 + x0 + x1 + (x3 + (x0 + x1)*(x3*0.25470045 + 0.25470045))*0.010799775 + 0.1573779)*0.00019129904,PySRFunction(X=>(x0 + x0 + x0 + x1 + (x3 + (x0 + x1)*(x3*0.25470045 + 0.25470045))*0.010799775 + 0.1573779)*0.00019129904)
