num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,1.1531955761602358e-08,-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx - 8.299038e-5*x**3 + 0.002396035*x + 0.00012524592,[],-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx - 8.299038e-5*x**3 + 0.002396035*x + 0.00012524592
1,1.6612743539407547e-07,-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx + 0.002396035*x + 0.00012524592,[x**3],-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx - 8.299038e-5*x**3 + 0.002396035*x + 0.00012524592
2,1.8536339948349065e-07,-5.8505203723602e-10*dx**2 - 7.827447e-7*dx*x + 4.011847e-6*dx + 0.002396035*x + 0.00012524592,"[x**3, dx*x**2]",-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx - 8.299038e-5*x**3 + 0.002396035*x + 0.00012524592
3,4.430927023456233e-06,-7.827447e-7*dx*x + 4.011847e-6*dx + 0.002396035*x + 0.00012524592,"[x**3, dx*x**2, dx**2]",-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx - 8.299038e-5*x**3 + 0.002396035*x + 0.00012524592
4,1.5309121826672548e-05,4.011847e-6*dx + 0.002396035*x + 0.00012524592,"[x**3, dx*x**2, dx**2, dx*x]",-5.8505203723602e-10*dx**2 - 1.231288722888e-7*dx*x**2 - 7.827447e-7*dx*x + 4.011847e-6*dx - 8.299038e-5*x**3 + 0.002396035*x + 0.00012524592
