ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,-30.652823646471845 + 21.560429152660305*x0 + -82.9333508081943*x0**2 + -79.43028068953683*x0**3,-79.2215323486847*x0**3 - 82.8113372547668*x0**2 + 21.3705088964633*x0 - 30.712229,0.08943891,21,3.78709134093875,0.193800591466860,-0.880874192495426,-0.147122420881881,-0.262807003878085,0
1,52.18442235248486 + 7.846839387964238*x0 + 64.82586026503964*x0**2 + 66.34604893447613*x0**3,65.427376*x0**3 + 65.427376*x0**2 + 8.7751392973328*x0 + 51.951492,3.86376,13,104.52266353555613,-0.446359932685478,11.8302397114489,0.927894720565326,-1.38466864150934,0
2,61.64327051932881 + -35.47482329119222*x0 + -55.404720990382586*x0**2 + -25.340760599412064*x0**3,-25.606754*x0**3 - 55.4509*x0**2 - 35.212025*x0 + 61.742077,0.45591375,15,10.229357817091739,0.160287538021221,-0.740802255828218,0.0833485103650775,1.04966620691766,0
3,-21.770260085687994 + -5.219480203220755*x0 + 53.79412537291236*x0**2 + -24.635827974465798*x0**3,-24.597322*x0**3 + 53.8737768448274*x0**2 - 5.19484808837893*x0 - 21.8035252162047,0.39685863,13,2.279998392747145,0.152800795148059,-0.471926588142253,0.148067231064483,-0.156300711734591,0
4,-73.17528591577118 + 18.595237334253497*x0 + 32.95754167990333*x0**2 + 54.962225280823105*x0**3,54.90761*x0**3 + 33.002103684519*x0**2 + 18.61362*x0 - 73.194305,0.11712981,13,0.6098424322762724,0.0259911307360084,0.0988568492892646,0.135210341379446,-0.0993687583500425,0
5,-47.272339686960166 + 73.72053142746375*x0 + -98.70995394865632*x0**2 + -41.6132209063077*x0**3,-41.681667*x0**3 - 98.652200568706*x0**2 + 73.7706994388976*x0 - 47.307064,0.12503923,13,0.6011682022571093,0.0734558798438523,0.0680516139295631,-0.0585081621863688,0.164481605128335,0
6,43.28699792336286 + -59.01007206259319*x0 + 27.109495688947334*x0**2 + -42.7431064585424*x0**3,-43.200916*x0**3 + 26.8267060934664*x0**2 - 58.735718*x0 + 43.53524,3.000779,13,30.393395719174,0.573479540153463,-0.464927516614752,-1.04313853243766,1.07107222518242,0
7,72.80193591508609 + -93.53279503681362*x0 + -7.194225652619963*x0**2 + -68.31170863332403*x0**3,-67.61416*x0**3 - 7.2051630249824*x0**2 - 94.0397522578291*x0 + 72.8385945196394,5.0297294,13,16.296227749925386,0.0503538870121080,0.542010126839399,0.152029876327987,-1.02112602258019,0
8,-65.04478530113283 + 38.93735789063436*x0 + 15.014899475679783*x0**2 + 16.56695929619103*x0**3,16.580355*x0**3 + 15.0107551342848*x0**2 + 38.920994*x0 - 65.04039,0.0030116267,13,0.03321573642580727,-0.00675734590018658,-0.0420261967448369,-0.0276015260821179,0.0808579508736465,0
9,-92.21634274155528 + -49.708482738084236*x0 + -86.77206626031237*x0**2 + -19.871028782808125*x0**3,-20.328072*x0**3 - 86.637460233228*x0**2 - 49.381153*x0 - 92.272896,0.7264278,13,9.070327000116887,0.0613267201489635,-0.658498751227130,-0.155125990293422,2.30004808602208,0
