,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.4088575e-08,1.288335e-5,0.0,1.28833500000000e-5,PySRFunction(X=>0.0000128833500000000)
1,3,1.1787935e-08,x0 * 0.00051301304,0.35733055546172104,x0*0.00051301304,PySRFunction(X=>x0*0.00051301304)
2,5,1.0210312e-08,(x0 * 0.0005561884) + 4.0904233e-5,0.07183918039612441,x0*0.0005561884 + 4.0904233e-5,PySRFunction(X=>x0*0.0005561884 + 4.0904233e-5)
3,7,1.921225e-09,(x3 * 2.0524685e-6) + (x0 * 0.0005136788),0.835217593280808,x0*0.0005136788 + x3*2.0524685e-6,PySRFunction(X=>x0*0.0005136788 + x3*2.0524685e-6)
4,9,3.4328979e-10,((x0 * 0.00055761996) + 4.0493454e-5) + (x3 * 2.0610914e-6),0.8610716615682741,x0*0.00055761996 + x3*2.0610914e-6 + 4.0493454e-5,PySRFunction(X=>x0*0.00055761996 + x3*2.0610914e-6 + 4.0493454e-5)
5,11,3.3303635e-10,(x0 * 0.0005569016) + ((x3 * -0.9999979) + (x3 + 4.189424e-5)),0.015161658043838346,x0*0.0005569016 + x3*(-0.9999979) + x3 + 4.189424e-5,PySRFunction(X=>x0*0.0005569016 + x3*(-0.9999979) + x3 + 4.189424e-5)
6,13,3.0062272e-10,(x0 * 0.0005774744) + (((x1 * 0.000209531) + (x3 * 2.0708821e-6)) + 3.160094e-5),0.051197793275247136,x0*0.0005774744 + x1*0.000209531 + x3*2.0708821e-6 + 3.160094e-5,PySRFunction(X=>x0*0.0005774744 + x1*0.000209531 + x3*2.0708821e-6 + 3.160094e-5)
7,15,3.005488e-10,(x1 * 0.000209531) + ((0.0005774744 * (0.000209531 + x0)) + ((x3 * 2.0708821e-6) + 3.160081e-5)),0.00012295991728376575,x1*0.000209531 + x3*2.0708821e-6 + 0.0005774744*(x0 + 0.000209531) + 3.160081e-5,PySRFunction(X=>x1*0.000209531 + x3*2.0708821e-6 + 0.0005774744*(x0 + 0.000209531) + 3.160081e-5)
8,17,2.982386e-10,(((((x2 * x3) + x3) * 2.0833756e-6) + 3.0951906e-5) + (x1 * 0.00022570933)) + (x0 * 0.00057729153),0.003858149758456864,x0*0.00057729153 + x1*0.00022570933 + (x2*x3 + x3)*2.0833756e-6 + 3.0951906e-5,PySRFunction(X=>x0*0.00057729153 + x1*0.00022570933 + (x2*x3 + x3)*2.0833756e-6 + 3.0951906e-5)
9,19,2.9249206e-10,(x1 * 0.00020535808) + (((((x0 * 0.21705236) * x3) + x3) * 2.1105961e-6) + ((x0 * 0.000574819) + 3.2283264e-5)),0.00972815813793717,x0*0.000574819 + x1*0.00020535808 + (x0*0.21705236*x3 + x3)*2.1105961e-6 + 3.2283264e-5,PySRFunction(X=>x0*0.000574819 + x1*0.00020535808 + (x0*0.21705236*x3 + x3)*2.1105961e-6 + 3.2283264e-5)
10,21,2.9225442e-10,(x1 * 0.00020535808) + ((((x3 + ((x2 + 0.20764382) * (x0 * x3))) * 2.1105961e-6) + (x0 * 0.000574819)) + 3.2283264e-5),0.0004063983644380022,x0*0.000574819 + x1*0.00020535808 + (x0*x3*(x2 + 0.20764382) + x3)*2.1105961e-6 + 3.2283264e-5,PySRFunction(X=>x0*0.000574819 + x1*0.00020535808 + (x0*x3*(x2 + 0.20764382) + x3)*2.1105961e-6 + 3.2283264e-5)
11,23,2.9222919e-10,(((x0 * 0.000574819) + 3.2283264e-5) + (x1 * 0.00020535808)) + ((x3 + (((x3 + 0.43054914) * (x2 + 0.20764382)) * x0)) * 2.1105961e-6),4.316630883056419e-05,x0*0.000574819 + x1*0.00020535808 + (x0*(x2 + 0.20764382)*(x3 + 0.43054914) + x3)*2.1105961e-6 + 3.2283264e-5,PySRFunction(X=>x0*0.000574819 + x1*0.00020535808 + (x0*(x2 + 0.20764382)*(x3 + 0.43054914) + x3)*2.1105961e-6 + 3.2283264e-5)
12,25,2.9172975e-10,((x1 * 0.000209531) + (((x3 + (-0.8014718 + (x3 * ((x1 * 0.32872048) + (x0 * 0.17418668))))) * 2.0644807e-6) + 3.3225355e-5)) + (x0 * 0.0005774744),0.0008552658201905771,x0*0.0005774744 + x1*0.000209531 + (x3*(x0*0.17418668 + x1*0.32872048) + x3 - 0.8014718)*2.0644807e-6 + 3.3225355e-5,PySRFunction(X=>x0*0.0005774744 + x1*0.000209531 + (x3*(x0*0.17418668 + x1*0.32872048) + x3 - 0.8014718)*2.0644807e-6 + 3.3225355e-5)
