num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,1.7095769631161378e-07,5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5,[],5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
1,1.7111340877605722e-06,-8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5,[dx*x**3],5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
2,0.0003509648106586715,-8.790096e-7*dx*x + 7.550228e-6*dx + 0.00106061801938464*x + 2.4254487e-5,"[dx*x**3, x**2]",5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
3,0.000355279354539331,7.550228e-6*dx + 0.00106061801938464*x + 2.4254487e-5,"[dx*x**3, x**2, dx*x]",5.2492546e-6*dx*x**3 - 8.790096e-7*dx*x + 7.550228e-6*dx + 0.0006009568*x**2 + 0.00106061801938464*x + 2.4254487e-5
