Complexity,Loss,Equation
1,2220.3286,"0.33996025"
2,2138.049,"acos(x0)"
3,0.10482634,"x0 * -66.7749"
5,0.10479268,"0.005930568 - (x0 * 66.77304)"
7,0.104785405,"((x0 / 85.74268) - 66.77304) * x0"
8,0.10468504,"(sinh(x0) * -0.2819466) - (x0 / 0.015047535)"
9,0.10467878,"sinh(sinh(x0) * -0.27833873) - (x0 / 0.015046967)"
10,0.10465843,"((sinh(x0) * -0.27833873) - (x0 / 0.015046967)) - -0.008427891"
11,0.104649484,"(sinh(sinh(x0) * -0.27833873) - (x0 / 0.015046967)) - -0.008427891"
13,0.10464152,"(sinh(x0 / exp(x0 * 0.022547206)) * -0.27833873) - (x0 / 0.015046967)"
14,0.10463636,"(sinh(x0 / exp(tan(x0) * 0.022224646)) * -0.27833873) - (x0 / 0.015046967)"
15,0.10446911,"((x0 / exp(tan(exp(neg(x0))) * 0.022224646)) * -0.2819466) - (x0 / 0.015046967)"
16,0.10432535,"((x0 / exp(tan(x0 * exp(x0)) * 0.022224646)) * -0.2819466) - (x0 / 0.015046967)"
17,0.10368696,"(sinh(x0 / exp(tan(x0 * exp(x0)) * 0.022224646)) * -0.27833873) - (x0 / 0.015046967)"
18,0.10344897,"(sinh(x0 / exp(tan(x0 * exp(abs(x0))) * 0.022224646)) * -0.27833873) - (x0 / 0.015046967)"
