Complexity,Loss,Equation
1,2.26279e-7,"-4.745336e-7"
3,7.47347e-8,"x1 * 6.6926523e-6"
5,7.398891e-8,"(x0 + x1) * 6.7086303e-6"
7,8.942521e-9,"(x0 * 0.0011792415) + (x1 * 6.68913e-6)"
9,5.3289018e-9,"(x1 * 6.7000424e-6) + ((x0 * 0.0012393389) + 6.0619266e-5)"
11,2.234338e-9,"((x0 + 0.049435962) * (x2 * 2.9197783e-5)) + (x1 * 6.68913e-6)"
13,2.1314468e-9,"(((x0 * 3.516323e-5) + 1.8133742e-6) * (x2 + -7.293986)) + (x1 * 6.68913e-6)"
15,4.7827065e-10,"(x1 * 1.0873993e-5) + (x2 * (((x1 * -9.252784e-8) + 1.4943329e-6) + (x0 * 2.9347162e-5)))"
17,3.6956951e-10,"(((x1 * -9.352566e-8) + ((x0 * 3.504412e-5) + 1.7034106e-6)) * (x2 + -7.293986)) + (x1 * 1.0241421e-5)"
19,1.39586e-10,"(x1 * 1.0688183e-5) + ((x2 + (x0 * 14.750303)) * (((x1 * -8.959418e-8) + 1.029668e-6) + (x0 * 2.99542e-5)))"
21,4.6340605e-11,"(x1 * 1.0059972e-5) + ((((x0 + -0.65608096) * 12.294247) + x2) * ((x0 * 3.6688543e-5) + ((x1 * -9.159261e-8) + 1.2619453e-6)))"
23,3.4147223e-11,"(x1 * 1.0146764e-5) + (((x2 * 0.0006877111) + (x0 + (x1 * -0.0025684552))) * ((((x0 * 14.627158) + -6.2578135) + x2) * 3.5066212e-5))"
25,3.0285822e-11,"((x1 + 0.62923634) * 1.0150452e-5) + ((x2 + ((x0 * 14.627158) + -6.197898)) * ((((x2 * 0.00060156477) + x0) + (x1 * -0.0025623366)) * 3.508405e-5))"
27,2.9464667e-11,"((x2 + (((x0 + x0) * 6.8881035) + -5.856474)) * (((x0 + (x1 * -0.002648715)) * 3.4757228e-5) + (x2 * 2.0248342e-8))) + ((x1 + 0.81656134) * 1.0253035e-5)"
29,2.6293114e-11,"(((((x1 * 0.008167634) + x2) + ((x0 + x0) * 6.8881035)) + -5.8591514) * (((x0 + (x2 * 0.000760854)) + (x1 * -0.0026807766)) * 3.458636e-5)) + (x1 * 1.0294014e-5)"
31,1.9414397e-11,"(((((x1 * 0.008168331) + x2) + ((x0 + x0) * 6.8881035)) + -5.8591514) * (((x0 + (x2 * 0.0006292542)) + (x1 * -0.002676765)) * 3.4661534e-5)) + ((x1 + 0.89478654) * 1.0306902e-5)"
33,1.8467393e-11,"((x2 + (((x0 + x0) * 7.444038) + -5.856474)) * ((x0 + ((x1 * -0.0026701356) + ((((x0 * x1) * 0.48280573) + x2) * 0.0006276535))) * 3.4796423e-5)) + ((x1 + 0.39579183) * 1.0309867e-5)"
35,1.7973583e-11,"((x1 + 0.9004043) * 1.0308953e-5) + ((((x2 + -5.8623443) + ((x0 + x0) * 7.444038)) * (((x1 * -0.0026693218) + x0) + (((x2 + ((x1 * x0) * 0.5047613)) + -6.650716) * 0.00063531427))) * 3.482255e-5)"
37,1.7943624e-11,"(((((x1 + 0.22042352) * -0.0026562747) + (x0 + ((((x1 * x0) * 0.5047613) + (x2 + -6.650716)) * 0.00065064203))) * ((x2 + -5.8623443) + ((x0 + x0) * 7.444038))) * 3.4867327e-5) + ((x1 + 0.9004043) * 1.0296886e-5)"
39,1.7919255e-11,"((x1 + 0.9004043) * 1.0308953e-5) + ((((((x0 + x0) * 7.444038) + ((x1 * 0.00063531427) + -5.856474)) + x2) * (((x1 * -0.0026693218) + x0) + (((x2 + (x1 * (x0 * 0.5047613))) + -6.650716) * 0.00063531427))) * 3.482255e-5)"
