,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8014487e-07,-4.682494e-7,0.0,-4.68249400000000e-7,PySRFunction(X=>-4.68249400000000E-7)
1,3,4.540629e-08,x1 * 7.5721878e-6,0.6890553594063538,x1*7.5721878e-6,PySRFunction(X=>x1*7.5721878e-6)
2,5,4.472662e-08,(x1 + x0) * 7.596985e-6,0.007540895807323211,(x0 + x1)*7.596985e-6,PySRFunction(X=>(x0 + x1)*7.596985e-6)
3,7,2.732354e-09,(x0 * 0.0009482149) + (x1 * 7.5721878e-6),1.3977026706872524,x0*0.0009482149 + x1*7.5721878e-6,PySRFunction(X=>x0*0.0009482149 + x1*7.5721878e-6)
4,9,3.8629624e-10,(x1 * 7.5830358e-6) + ((x0 * 0.001000778) + 5.018512e-5),0.9781571257210657,x0*0.001000778 + x1*7.5830358e-6 + 5.018512e-5,PySRFunction(X=>x0*0.001000778 + x1*7.5830358e-6 + 5.018512e-5)
5,11,2.3557317e-10,(x1 * 7.5307385e-6) + (x0 * ((x0 * 0.0009301739) + 0.0010838096)),0.24729148521052483,x0*(x0*0.0009301739 + 0.0010838096) + x1*7.5307385e-6,PySRFunction(X=>x0*(x0*0.0009301739 + 0.0010838096) + x1*7.5307385e-6)
6,13,2.1707582e-11,(((x1 * -1.150985e-8) + 7.570736e-6) * x1) + ((x0 * 0.0010014966) + 7.681023e-5),1.1921799826970911,x0*0.0010014966 + x1*(7.570736e-6 + x1*(-1.150985e-8)) + 7.681023e-5,PySRFunction(X=>x0*0.0010014966 + x1*(7.570736e-6 + x1*(-1.150985e-8)) + 7.681023e-5)
7,15,2.0980452e-11,((((x1 + x0) * -1.15638e-8) + 7.570739e-6) * x1) + ((x0 * 0.0010014966) + 7.681023e-5),0.0170352266888893,x0*0.0010014966 + x1*(7.570739e-6 + (x0 + x1)*(-1.15638e-8)) + 7.681023e-5,PySRFunction(X=>x0*0.0010014966 + x1*(7.570739e-6 + (x0 + x1)*(-1.15638e-8)) + 7.681023e-5)
8,17,2.024478e-11,((((x1 + (x0 + x0)) * -1.15638e-8) + 7.570739e-6) * x1) + ((x0 * 0.0010014966) + 7.681023e-5),0.017847082259819323,x0*0.0010014966 + x1*(7.570739e-6 + (x0 + x0 + x1)*(-1.15638e-8)) + 7.681023e-5,PySRFunction(X=>x0*0.0010014966 + x1*(7.570739e-6 + (x0 + x0 + x1)*(-1.15638e-8)) + 7.681023e-5)
9,19,1.9754142e-12,((x1 * (((x1 + ((x0 * x3) * 0.23417228)) * -1.1495108e-8) + 7.545986e-6)) + (x0 * 0.001000778)) + 7.67645e-5,1.1635594423303897,x0*0.001000778 + x1*(7.545986e-6 + (x0*x3*0.23417228 + x1)*(-1.1495108e-8)) + 7.67645e-5,PySRFunction(X=>x0*0.001000778 + x1*(7.545986e-6 + (x0*x3*0.23417228 + x1)*(-1.1495108e-8)) + 7.67645e-5)
10,21,1.9513154e-12,((((((x0 * ((x3 * 0.23590328) + x0)) + x1) * -1.1495108e-8) + 7.545986e-6) * x1) + 7.67645e-5) + (x0 * 0.001000778),0.006137194310734145,x0*0.001000778 + x1*(7.545986e-6 + (x0*(x0 + x3*0.23590328) + x1)*(-1.1495108e-8)) + 7.67645e-5,PySRFunction(X=>x0*0.001000778 + x1*(7.545986e-6 + (x0*(x0 + x3*0.23590328) + x1)*(-1.1495108e-8)) + 7.67645e-5)
11,23,1.0083526e-12,(x0 * 0.001000778) + ((x1 * (((((x0 * x3) * ((x0 * 0.25786722) + 0.24612486)) + x1) * -1.1519603e-8) + 7.5590483e-6)) + 7.676445e-5),0.330092899595977,x0*0.001000778 + x1*(7.5590483e-6 + (x0*x3*(x0*0.25786722 + 0.24612486) + x1)*(-1.1519603e-8)) + 7.676445e-5,PySRFunction(X=>x0*0.001000778 + x1*(7.5590483e-6 + (x0*x3*(x0*0.25786722 + 0.24612486) + x1)*(-1.1519603e-8)) + 7.676445e-5)
12,25,9.601917e-13,(x0 * 0.001000778) + ((x1 * ((-1.1519603e-8 * ((x0 * (x3 * ((x0 * 0.25786722) + (0.066974856 + 0.1867648)))) + x1)) + 7.5590483e-6)) + 7.676445e-5),0.02447011851265851,x0*0.001000778 + x1*(7.5590483e-6 - 1.1519603e-8*(x0*x3*(x0*0.25786722 + 0.066974856 + 0.1867648) + x1)) + 7.676445e-5,PySRFunction(X=>x0*0.001000778 + x1*(7.5590483e-6 - 1.1519603e-8*(x0*x3*(x0*0.25786722 + 0.066974856 + 0.1867648) + x1)) + 7.676445e-5)
13,27,7.491284e-13,(((((x1 + (x0 * (((x1 + (x3 * x0)) + x3) * 0.24677068))) * 2.3519333e-7) + -0.00015215171) * (x5 * x1)) + (x0 * 0.0010044423)) + 7.700745e-5,0.1241112773152686,x0*0.0010044423 + x1*x5*((x0*(x0*x3 + x1 + x3)*0.24677068 + x1)*2.3519333e-7 - 0.00015215171) + 7.700745e-5,PySRFunction(X=>x0*0.0010044423 + x1*x5*((x0*(x0*x3 + x1 + x3)*0.24677068 + x1)*2.3519333e-7 - 0.00015215171) + 7.700745e-5)
14,29,6.4051244e-13,(((x5 * x1) * (((x1 + (((x1 + ((x3 * x0) * 1.4813576)) + x3) * (x0 * 0.26645017))) * 2.345637e-7) + -0.00015229531)) + (x0 * 0.0010042941)) + 7.689048e-5,0.07832092696098208,x0*0.0010042941 + x1*x5*(((x3*x0*1.4813576 + x1 + x3)*x0*0.26645017 + x1)*2.345637e-7 - 0.00015229531) + 7.689048e-5,PySRFunction(X=>x0*0.0010042941 + x1*x5*(((x3*x0*1.4813576 + x1 + x3)*x0*0.26645017 + x1)*2.345637e-7 - 0.00015229531) + 7.689048e-5)
15,31,6.223509e-13,(((x5 * x1) * (((x1 + ((((x1 * 0.93768746) + ((x0 * (x3 * 1.4813576)) + x3)) * 0.26645017) * x0)) * 2.345637e-7) + -0.00015229531)) + (x0 * 0.0010042941)) + 7.689048e-5,0.0143822309484733,x0*0.0010042941 + x1*x5*(((x0*x3*1.4813576 + x1*0.93768746 + x3)*0.26645017*x0 + x1)*2.345637e-7 - 0.00015229531) + 7.689048e-5,PySRFunction(X=>x0*0.0010042941 + x1*x5*(((x0*x3*1.4813576 + x1*0.93768746 + x3)*0.26645017*x0 + x1)*2.345637e-7 - 0.00015229531) + 7.689048e-5)
16,33,5.775155e-13,x0 + (((x0 * -0.99899673) + (((((x1 + ((((x3 + (x1 * 0.66032875)) + ((x3 * x0) * 1.3647376)) * x0) * 0.26349992)) * 2.3411107e-7) + -0.00015226488) * x1) * x5)) + 7.697154e-5),0.03738439985746609,x0*(-0.99899673) + x0 + x1*x5*(((x3*x0*1.3647376 + x1*0.66032875 + x3)*x0*0.26349992 + x1)*2.3411107e-7 - 0.00015226488) + 7.697154e-5,PySRFunction(X=>x0*(-0.99899673) + x0 + x1*x5*(((x3*x0*1.3647376 + x1*0.66032875 + x3)*x0*0.26349992 + x1)*2.3411107e-7 - 0.00015226488) + 7.697154e-5)
17,35,5.7577635e-13,(x0 + ((x0 * -0.99899673) + (((((x1 + ((x3 + ((x1 * (x2 + 0.39682883)) + ((x3 * x0) * 1.3647376))) * (x0 * 0.26349992))) * 2.3411107e-7) + -0.00015226488) * x1) * x5))) + 7.697154e-5,0.0015079889086992038,x0*(-0.99899673) + x0 + x1*x5*(((x3*x0*1.3647376 + x1*(x2 + 0.39682883) + x3)*x0*0.26349992 + x1)*2.3411107e-7 - 0.00015226488) + 7.697154e-5,PySRFunction(X=>x0*(-0.99899673) + x0 + x1*x5*(((x3*x0*1.3647376 + x1*(x2 + 0.39682883) + x3)*x0*0.26349992 + x1)*2.3411107e-7 - 0.00015226488) + 7.697154e-5)
