,complexity,loss,equation,score,sympy_format,lambda_format
0,1,7512.376,-77.62033,0.0,-77.6203300000000,PySRFunction(X=>-77.6203300000000)
1,3,6297.077,x0 * 120.58723,0.08823311821226577,x0*120.58723,PySRFunction(X=>x0*120.58723)
2,5,366.16293,(x0 * 119.43601) - 77.022835,1.4223812190896785,x0*119.43601 - 1*77.022835,PySRFunction(X=>x0*119.43601 - 1*77.022835)
3,7,82.72252,((2.4051769 ^ x0) * 123.19452) - 224.97536,0.7437932618834979,2.4051769**x0*123.19452 - 1*224.97536,PySRFunction(X=>2.4051769**x0*123.19452 - 1*224.97536)
4,9,20.805582,(1.2183794 - x0) * ((441.43408 ^ x0) - 81.3651),0.6901352792121946,(1.2183794 - x0)*(441.43408**x0 - 1*81.3651),PySRFunction(X=>(1.2183794 - x0)*(441.43408**x0 - 1*81.3651))
5,11,19.359945,(1.2324071 - x0) * ((419.4218 ^ x0) - (80.22985 - x0)),0.03600753757651724,(1.2324071 - x0)*(419.4218**x0 - (80.22985 - x0)),PySRFunction(X=>(1.2324071 - x0)*(419.4218**x0 - (80.22985 - x0)))
6,13,17.798235,((30.64421 ^ x0) - (20.24074 - (x0 * 10.685202))) * (4.9510536 - x0),0.04205347292852325,(4.9510536 - x0)*(30.64421**x0 - (20.24074 - 10.685202*x0)),PySRFunction(X=>(4.9510536 - x0)*(30.64421**x0 - (20.24074 - 10.685202*x0)))
7,15,0.6286821,((((x0 * 43.883427) + (x0 * (x0 * 63.75794))) + 72.222496) * x0) + -98.82185,1.6716144252628604,x0*(x0*43.883427 + x0*x0*63.75794 + 72.222496) - 98.82185,PySRFunction(X=>x0*(x0*43.883427 + x0*x0*63.75794 + 72.222496) - 98.82185)
8,19,0.6285243,(((((x0 * 43.883427) + (x0 * (x0 * 63.75794))) + 72.222496) * x0) + -98.81915) - (x0 * -0.0126568135),6.275819182460337e-05,x0*(x0*43.883427 + x0*x0*63.75794 + 72.222496) - (-0.0126568135)*x0 - 98.81915,PySRFunction(X=>x0*(x0*43.883427 + x0*x0*63.75794 + 72.222496) - (-0.0126568135)*x0 - 98.81915)
9,21,0.6285105,(((((x0 * 43.883427) + (x0 * (63.75794 * x0))) + 72.222496) * x0) + -98.81915) - ((x0 + x0) * -0.011273586),1.09782163553537e-05,x0*(x0*43.883427 + x0*63.75794*x0 + 72.222496) - (-0.011273586)*(x0 + x0) - 98.81915,PySRFunction(X=>x0*(x0*43.883427 + x0*63.75794*x0 + 72.222496) - (-0.011273586)*(x0 + x0) - 98.81915)
