,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.4293843e-07,-8.445792e-7,0.0,-8.44579200000000e-7,PySRFunction(X=>-8.44579200000000E-7)
1,3,7.985247e-08,6.6916564e-6 * x3,0.5563136147841168,6.6916564e-6*x3,PySRFunction(X=>6.6916564e-6*x3)
2,5,7.905444e-08,(x3 + x0) * 6.7131355e-6,0.005022039060441372,(x0 + x3)*6.7131355e-6,PySRFunction(X=>(x0 + x3)*6.7131355e-6)
3,7,4.5108925e-09,(x0 + (x3 * 0.0053145136)) * 0.0012586988,1.4318208507775074,(x0 + x3*0.0053145136)*0.0012586988,PySRFunction(X=>(x0 + x3*0.0053145136)*0.0012586988)
4,9,3.6545042e-10,((x0 * 0.0013316353) + (x3 * 6.6916723e-6)) + 6.6488545e-5,1.2565598431472267,x0*0.0013316353 + x3*6.6916723e-6 + 6.6488545e-5,PySRFunction(X=>x0*0.0013316353 + x3*6.6916723e-6 + 6.6488545e-5)
5,11,3.259425e-10,(x0 * 0.0013339458) + (x3 + ((x3 + -6.46383e-5) * -0.9999933)),0.05720481737600157,x0*0.0013339458 + x3 + (x3 - 6.46383e-5)*(-0.9999933),PySRFunction(X=>x0*0.0013339458 + x3 + (x3 - 6.46383e-5)*(-0.9999933))
6,13,8.2525764e-11,((x3 * 6.6873845e-6) + ((x4 * -6.331856e-9) + (x0 * 0.0013315147))) + 8.925925e-5,0.6868052249723465,x0*0.0013315147 + x3*6.6873845e-6 + x4*(-6.331856e-9) + 8.925925e-5,PySRFunction(X=>x0*0.0013315147 + x3*6.6873845e-6 + x4*(-6.331856e-9) + 8.925925e-5)
7,15,8.242449e-11,((6.688515e-6 * ((x3 + x1) + (x4 * -0.0009475837))) + (x0 * 0.0013305185)) + 8.86603e-5,0.0006139670007737911,x0*0.0013305185 + 6.688515e-6*(x1 + x3 + x4*(-0.0009475837)) + 8.86603e-5,PySRFunction(X=>x0*0.0013305185 + 6.688515e-6*(x1 + x3 + x4*(-0.0009475837)) + 8.86603e-5)
8,17,2.0995056e-11,8.88327e-5 + ((6.618922e-6 * (x3 + (-0.00095005904 * (x4 + (x2 * x5))))) + (0.0013300634 * x0)),0.6837978100305923,0.0013300634*x0 + 6.618922e-6*(x3 - 0.00095005904*(x2*x5 + x4)) + 8.88327e-5,PySRFunction(X=>0.0013300634*x0 + 6.618922e-6*(x3 - 0.00095005904*(x2*x5 + x4)) + 8.88327e-5)
9,19,1.606058e-12,((x4 * -6.355783e-9) + ((x3 + (x0 * (x3 * -0.14911726))) * 6.6441885e-6)) + ((x0 * 0.0013313781) + 8.917151e-5),1.2852521259957612,x0*0.0013313781 + x4*(-6.355783e-9) + (x0*x3*(-0.14911726) + x3)*6.6441885e-6 + 8.917151e-5,PySRFunction(X=>x0*0.0013313781 + x4*(-6.355783e-9) + (x0*x3*(-0.14911726) + x3)*6.6441885e-6 + 8.917151e-5)
10,21,7.6570754e-13,(((x1 + x0) * (x3 * -1.0964841e-6)) + (((6.6641546e-6 * x3) + 9.0274596e-5) + (x0 * 0.0013316635))) + (x4 * -6.5994756e-9),0.3703688565778583,x0*0.0013316635 + (x0 + x1)*x3*(-1.0964841e-6) + 6.6641546e-6*x3 + x4*(-6.5994756e-9) + 9.0274596e-5,PySRFunction(X=>x0*0.0013316635 + (x0 + x1)*x3*(-1.0964841e-6) + 6.6641546e-6*x3 + x4*(-6.5994756e-9) + 9.0274596e-5)
11,23,7.5373524e-13,(x4 * -6.5994756e-9) + ((((x3 * 6.6641546e-6) + 9.0274596e-5) + (x0 * 0.0013316635)) + ((x0 + x3) * ((x1 + x0) * -1.0964841e-6))),0.007879564754562411,x0*0.0013316635 + x3*6.6641546e-6 + x4*(-6.5994756e-9) + (x0 + x3)*(x0 + x1)*(-1.0964841e-6) + 9.0274596e-5,PySRFunction(X=>x0*0.0013316635 + x3*6.6641546e-6 + x4*(-6.5994756e-9) + (x0 + x3)*(x0 + x1)*(-1.0964841e-6) + 9.0274596e-5)
12,25,4.6495625e-13,(x3 * 6.654555e-6) + (0.0012461656 + (((x0 + -0.86835843) * 0.0013312766) + ((x4 * -6.580448e-9) + (((x0 + (x1 * 0.61094165)) * x3) * -1.0492895e-6)))),0.24154892531031386,(x0 + x1*0.61094165)*x3*(-1.0492895e-6) + x3*6.654555e-6 + x4*(-6.580448e-9) + (x0 - 0.86835843)*0.0013312766 + 0.0012461656,PySRFunction(X=>(x0 + x1*0.61094165)*x3*(-1.0492895e-6) + x3*6.654555e-6 + x4*(-6.580448e-9) + (x0 - 0.86835843)*0.0013312766 + 0.0012461656)
