Complexity,Loss,Equation
1,1.6171e-8,"1.081621e-8"
3,6.6015604e-10,"x3 * 1.0337659e-5"
5,5.6095084e-10,"(x0 + x3) * 1.03711445e-5"
7,1.2672002e-10,"(x0 * 0.00010637793) + (x3 * 1.035036e-5)"
9,6.8359325e-11,"((x0 + x1) * 0.00012392859) + (x3 * 1.0325778e-5)"
11,6.391191e-11,"(x0 * 0.000105275765) + (x3 * ((x0 * 4.4096373e-6) + 1.0573096e-5))"
13,5.700785e-12,"((x1 + x0) * 0.00012543393) + (((x0 * 4.3546474e-6) + 1.0552035e-5) * x3)"
15,4.330145e-12,"(((((x0 * 0.034287617) + 0.08293325) * x3) + (x1 * 1.182928)) + x0) * 0.00012724286"
17,3.4290303e-12,"((((x3 + -0.0905515) * ((x0 * 0.034287617) + 0.08293325)) + (x1 * 1.2693411)) + x0) * 0.00012711702"
19,2.8494151e-12,"(((x1 * 5.0751057) + x3) * ((x0 * 4.475008e-6) + 1.05562685e-5)) + (((x0 + x1) * 0.000128276) + -1.9025488e-6)"
21,1.8352247e-12,"((x2 + (x1 + x0)) * 0.000119964054) + ((((x0 * 4.340154e-6) + 1.0549224e-5) * ((x1 * 7.5453143) + x3)) + -2.4982394e-6)"
23,1.7850011e-12,"(((x3 + (((x2 + x2) + x1) * 7.4795547)) + -0.23521769) * ((x0 * 4.3739997e-6) + 1.0557955e-5)) + ((x1 + x0) * 0.000118860306)"
25,1.7809811e-12,"(((x3 + (((x2 + (x2 + x1)) * 7.4795547) + -0.23521769)) * ((x0 * -1.607226e-6) + -3.8689436e-6)) + ((x0 + x1) * -4.368055e-5)) * -2.7267358"
29,1.7668591e-12,"(((x0 * 4.334154e-6) + 1.0553561e-5) * (x3 + ((((x0 * x1) + ((x1 * (x0 + x2)) + x1)) * 7.4795547) + -0.23521769))) + ((x0 + x1) * 0.00011917939)"
