num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,6.478215461626298e-09,-5.357469e-7*dx*x + 3.1427658e-6*dx - 9.5988515e-5*x**3 + 5.02907394686112e-5*x**2 + 0.0027832612*x + 0.00013524221,[],-5.357469e-7*dx*x + 3.1427658e-6*dx - 9.5988515e-5*x**3 + 5.02907394686112e-5*x**2 + 0.0027832612*x + 0.00013524221
1,1.052944932894967e-07,-5.357469e-7*dx*x + 3.1427658e-6*dx + 5.02907394686112e-5*x**2 + 0.0027832612*x + 0.00013524221,[x**3],-5.357469e-7*dx*x + 3.1427658e-6*dx - 9.5988515e-5*x**3 + 5.02907394686112e-5*x**2 + 0.0027832612*x + 0.00013524221
2,6.465767404293937e-07,-5.357469e-7*dx*x + 3.1427658e-6*dx + 0.0027832612*x + 0.00013524221,"[x**3, x**2]",-5.357469e-7*dx*x + 3.1427658e-6*dx - 9.5988515e-5*x**3 + 5.02907394686112e-5*x**2 + 0.0027832612*x + 0.00013524221
3,4.6669700346937216e-06,3.1427658e-6*dx + 0.0027832612*x + 0.00013524221,"[x**3, x**2, dx*x]",-5.357469e-7*dx*x + 3.1427658e-6*dx - 9.5988515e-5*x**3 + 5.02907394686112e-5*x**2 + 0.0027832612*x + 0.00013524221
