,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,7.906394e-10,0.0,7.90639400000000e-10,PySRFunction(X=>7.90639400000000E-10)
1,3,9.172653e-08,x1 * 5.019692e-6,0.3613043223146042,x1*5.019692e-6,PySRFunction(X=>x1*5.019692e-6)
2,5,8.693732e-08,x1 * (-3.2872958e-6 / x7),0.026812125583991264,x1*(-3.2872958e-6)/x7,PySRFunction(X=>x1*(-3.2872958e-6)/x7)
3,7,1.5392661e-08,(x1 + (x0 * x3)) * 4.682434e-6,0.8656482809203228,(x0*x3 + x1)*4.682434e-6,PySRFunction(X=>(x0*x3 + x1)*4.682434e-6)
4,9,1.06382965e-08,(x1 + ((x0 + 0.053424638) * x3)) * 4.810939e-6,0.1847152348379182,(x1 + x3*(x0 + 0.053424638))*4.810939e-6,PySRFunction(X=>(x1 + x3*(x0 + 0.053424638))*4.810939e-6)
5,11,1.0293298e-08,(((x0 + 0.05094838) * (x3 * 0.9005831)) + x1) * 5.1085053e-6,0.016483681936018763,(x1 + (x0 + 0.05094838)*x3*0.9005831)*5.1085053e-6,PySRFunction(X=>(x1 + (x0 + 0.05094838)*x3*0.9005831)*5.1085053e-6)
6,13,7.984679e-09,(x1 * ((x6 * -0.00990863) + 1.3432192e-5)) + ((x0 * x6) * 2.0191839),0.12698421167843632,x0*x6*2.0191839 + x1*(1.3432192e-5 + x6*(-0.00990863)),PySRFunction(X=>x0*x6*2.0191839 + x1*(1.3432192e-5 + x6*(-0.00990863)))
7,15,3.913906e-09,(((x6 + -0.0013595038) * x1) * -0.009843398) + ((x0 + 0.048579097) * (2.1018314 * x6)),0.35649436407464286,(x6 - 0.0013595038)*x1*(-0.009843398) + (x0 + 0.048579097)*2.1018314*x6,PySRFunction(X=>(x6 - 0.0013595038)*x1*(-0.009843398) + (x0 + 0.048579097)*2.1018314*x6)
8,17,3.1794367e-10,(x7 * ((x6 * (x0 + 0.050946128)) * -3.1723979)) + (((x7 * 1.1175186e-5) + 1.314913e-5) * x1),1.255208451295761,x1*(x7*1.1175186e-5 + 1.314913e-5) + x7*x6*(x0 + 0.050946128)*(-3.1723979),PySRFunction(X=>x1*(x7*1.1175186e-5 + 1.314913e-5) + x7*x6*(x0 + 0.050946128)*(-3.1723979))
9,19,3.1201366e-10,(((x7 * 1.1175186e-5) + 1.314913e-5) * (x1 + x0)) + (((x7 * x6) * (x0 + 0.050946128)) * -3.1723979),0.009413629911092701,x7*x6*(x0 + 0.050946128)*(-3.1723979) + (x0 + x1)*(x7*1.1175186e-5 + 1.314913e-5),PySRFunction(X=>x7*x6*(x0 + 0.050946128)*(-3.1723979) + (x0 + x1)*(x7*1.1175186e-5 + 1.314913e-5))
