,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,5.518288e-11,0.0,5.51828800000000e-11,PySRFunction(X=>5.51828800000000E-11)
1,3,5.7758345e-09,x1 * 6.8936974e-6,1.743868773446435,x1*6.8936974e-6,PySRFunction(X=>x1*6.8936974e-6)
2,5,5.7318816e-09,(x0 + x1) * 6.888131e-6,0.0038194471734215975,(x0 + x1)*6.888131e-6,PySRFunction(X=>(x0 + x1)*6.888131e-6)
3,7,4.923785e-10,x1 * (x6 * (3.3366427 / x3)),1.2272757015496338,x1*x6*3.3366427/x3,PySRFunction(X=>x1*x6*3.3366427/x3)
4,9,4.7032844e-10,((x0 + x1) * (x6 / x3)) * 3.3308523,0.02290823525359359,(x0 + x1)*x6*3.3308523/x3,PySRFunction(X=>(x0 + x1)*x6*3.3308523/x3)
5,11,4.059929e-10,(x0 * 4.814034e-5) + (x6 * ((x1 * 3.2991292) / x3)),0.07354779369883703,x0*4.814034e-5 + x6*x1*3.2991292/x3,PySRFunction(X=>x0*4.814034e-5 + x6*x1*3.2991292/x3)
6,13,2.8053362e-10,x6 * ((x1 * (3.2542722 / x3)) + (x3 * (x0 * 0.00032683436))),0.18482104829308038,x6*(x3*x0*0.00032683436 + x1*3.2542722/x3),PySRFunction(X=>x6*(x3*x0*0.00032683436 + x1*3.2542722/x3))
7,15,2.593293e-10,x6 * ((x1 * ((3.3040402 / x3) + -0.00018867404)) + (x0 * (x3 * 0.00037901168))),0.039297446243911446,x6*(x0*x3*0.00037901168 + x1*(-0.00018867404 + 3.3040402/x3)),PySRFunction(X=>x6*(x0*x3*0.00037901168 + x1*(-0.00018867404 + 3.3040402/x3)))
8,17,2.5363503e-10,x6 * (((x1 + 0.27526137) * ((3.304107 / x3) + -0.00016017654)) + ((x0 * x3) * 0.0003589788)),0.011101169375703861,x6*(x0*x3*0.0003589788 + (-0.00016017654 + 3.304107/x3)*(x1 + 0.27526137)),PySRFunction(X=>x6*(x0*x3*0.0003589788 + (-0.00016017654 + 3.304107/x3)*(x1 + 0.27526137)))
9,19,2.042212e-10,(x0 * ((x3 + (x3 * x0)) * 4.3474154e-7)) + (x1 * (x6 * ((3.3040354 / x3) + -0.00021734921))),0.1083463119062559,x0*(x0*x3 + x3)*4.3474154e-7 + x1*x6*(-0.00021734921 + 3.3040354/x3),PySRFunction(X=>x0*(x0*x3 + x3)*4.3474154e-7 + x1*x6*(-0.00021734921 + 3.3040354/x3))
10,21,1.9809705e-10,(((x3 + ((x3 * 1.5576961) * x0)) * x0) * 4.5873628e-7) + (x1 * (((3.3040354 / x3) + -0.00019818063) * x6)),0.015223329000759048,(x3*1.5576961*x0 + x3)*x0*4.5873628e-7 + x1*x6*(-0.00019818063 + 3.3040354/x3),PySRFunction(X=>(x3*1.5576961*x0 + x3)*x0*4.5873628e-7 + x1*x6*(-0.00019818063 + 3.3040354/x3))
11,23,1.9286414e-10,((((((x7 * x0) / 0.40063295) * (((x7 * -1.7883784) + (x0 * 1.965696)) * -10.243572)) + x1) * x6) / x3) * 3.2293067,0.013385529462092424,(x7*x0*(x0*1.965696 + x7*(-1.7883784))*(-10.243572)/0.40063295 + x1)*x6*3.2293067/x3,PySRFunction(X=>(x7*x0*(x0*1.965696 + x7*(-1.7883784))*(-10.243572)/0.40063295 + x1)*x6*3.2293067/x3)
12,25,1.6574281e-10,(((((x7 * -1.7883797) + (x0 * 2.3204947)) * (((x7 * x0) / 0.40064204) * -11.918113)) + (-0.7661517 + x1)) * x6) * (3.229297 / x3),0.0757743768287972,((x0*2.3204947 + x7*(-1.7883797))*x7*x0*(-11.918113)/0.40064204 + x1 - 0.7661517)*x6*3.229297/x3,PySRFunction(X=>((x0*2.3204947 + x7*(-1.7883797))*x7*x0*(-11.918113)/0.40064204 + x1 - 0.7661517)*x6*3.229297/x3)
13,27,1.6483488e-10,((3.229297 / x3) + -1.0059473e-5) * ((((((x7 * -1.7883797) + (x0 * 2.3204947)) * ((x7 * (x0 / 0.40064207)) * -11.918113)) + -0.7661517) + x1) * x6),0.002746501988443891,x6*(-1.0059473e-5 + 3.229297/x3)*((x0*2.3204947 + x7*(-1.7883797))*x7*x0*(-11.918113)/0.40064207 + x1 - 0.7661517),PySRFunction(X=>x6*(-1.0059473e-5 + 3.229297/x3)*((x0*2.3204947 + x7*(-1.7883797))*x7*x0*(-11.918113)/0.40064207 + x1 - 0.7661517))
