,complexity,loss,equation,score,sympy_format,lambda_format
0,1,12030.323,-55.37374,0.0,-55.3737400000000,PySRFunction(X=>-55.3737400000000)
1,3,3420.4395,x0 * 153.18433,0.6288306637895279,x0*153.18433,PySRFunction(X=>x0*153.18433)
2,5,438.3397,(x0 * 152.3315) + -54.59868,1.0272650750094672,x0*152.3315 - 54.59868,PySRFunction(X=>x0*152.3315 - 54.59868)
3,7,215.85524,((x2 + x0) + -0.6239576) * 87.27928,0.3541930913643004,(x0 + x2 - 0.6239576)*87.27928,PySRFunction(X=>(x0 + x2 - 0.6239576)*87.27928)
4,9,209.8581,((x2 + x0) + -0.63276935) * (x1 + 86.2962),0.014088204895268908,(x1 + 86.2962)*(x0 + x2 - 0.63276935),PySRFunction(X=>(x1 + 86.2962)*(x0 + x2 - 0.63276935))
5,11,4.301131,((x2 + (x0 + -0.3893596)) * 87.07563) + (x1 * -41.35608),1.9437767883315924,x1*(-41.35608) + (x0 + x2 - 0.3893596)*87.07563,PySRFunction(X=>x1*(-41.35608) + (x0 + x2 - 0.3893596)*87.07563)
6,13,3.9942186,(x1 * -41.236412) + (((x2 * 83.912735) + (x0 * 89.70686)) + -33.926403),0.03701502288837712,x0*89.70686 + x1*(-41.236412) + x2*83.912735 - 33.926403,PySRFunction(X=>x0*89.70686 + x1*(-41.236412) + x2*83.912735 - 33.926403)
7,15,3.9860709,((x1 * -41.236412) + (((x2 * 83.912735) + (x0 * 89.70686)) + -33.926403)) + -0.10335845,0.0010209783531092654,x0*89.70686 + x1*(-41.236412) + x2*83.912735 - 33.926403 - 0.10335845,PySRFunction(X=>x0*89.70686 + x1*(-41.236412) + x2*83.912735 - 33.926403 - 0.10335845)
8,17,3.9818492,(x1 * -41.21038) + (((x2 + (x0 + -0.40660128)) * 83.769104) + (x0 + (x0 * 4.9542055))),0.0005298371898895985,x0 + x0*4.9542055 + x1*(-41.21038) + (x0 + x2 - 0.40660128)*83.769104,PySRFunction(X=>x0 + x0*4.9542055 + x1*(-41.21038) + (x0 + x2 - 0.40660128)*83.769104)
9,19,3.980972,((x1 * -41.21038) + ((x2 + (x0 + -0.40660128)) * 83.769104)) + ((x0 + (x0 * 4.9542055)) + 0.029166298),0.0001101619616359921,x0 + x0*4.9542055 + x1*(-41.21038) + (x0 + x2 - 0.40660128)*83.769104 + 0.029166298,PySRFunction(X=>x0 + x0*4.9542055 + x1*(-41.21038) + (x0 + x2 - 0.40660128)*83.769104 + 0.029166298)
