Complexity,Loss,Equation
1,2511.6375,"13.2564535"
3,192.07019,"x0 * -70.78128"
5,27.467306,"(x0 * -70.674194) + 12.829111"
7,23.894663,"(x0 * (-70.691246 - x0)) + 13.2564535"
8,6.092576,"(x0 * -70.61756) + (cos(x0) * 17.332026)"
9,8.087199e-12,"(((x0 * -14.83397) + -70.691246) * x0) + 20.216429"
11,7.2734006e-12,"(x0 * -70.691246) + (((x0 * x0) * -14.83397) + 20.216429)"
13,6.614585e-12,"(x0 * -70.70748) + ((((x0 + -0.001094597) * x0) * -14.833969) - -20.216429)"
15,6.595884e-12,"((((x0 * x0) + x0) * -14.833968) - -12.25372) + ((x0 * -55.857277) + 7.9627085)"
16,5.9606872e-12,"neg((x0 * 63.08724) - ((((x0 * x0) * -14.833969) + (x0 * -7.604006)) - -20.216429))"
19,5.270331e-12,"((x0 * -17.180403) + ((((x0 + x0) * x0) * -7.416985) - -9.733546)) + ((x0 * -53.51084) - -10.4828825)"
