,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1821.0712,-96.46028,0.0,-96.4602800000000,PySRFunction(X=>-96.4602800000000)
1,3,1776.6982,-96.46028 - x0,0.012334100716018075,-x0 - 96.46028,PySRFunction(X=>-x0 - 96.46028)
2,5,505.26172,-75.25887 - (114.295944 ^ x0),0.628717712237521,-114.295944**x0 - 75.25887,PySRFunction(X=>-114.295944**x0 - 75.25887)
3,7,328.4737,(-12.277864 / (0.10791517 ^ x0)) - 63.864212,0.2153098893076417,-1*63.864212 - 12.277864/0.10791517**x0,PySRFunction(X=>-1*63.864212 - 12.277864/0.10791517**x0)
4,9,26.59077,(-63.052643 / (0.35784772 ^ x0)) - (0.012105827 ^ x0),1.2569463053730958,-0.012105827**x0 - 63.052643/0.35784772**x0,PySRFunction(X=>-0.012105827**x0 - 63.052643/0.35784772**x0)
5,11,26.381414,((-64.26859 / (0.36474994 ^ x0)) - (0.012137233 ^ x0)) + 1.023021,0.003952208012457135,-0.012137233**x0 + 1.023021 - 64.26859/0.36474994**x0,PySRFunction(X=>-0.012137233**x0 + 1.023021 - 64.26859/0.36474994**x0)
6,13,0.6990985,-58.488968 - ((81.55085 - (x0 * ((x0 * 48.333096) + -76.62921))) * x0),1.815311689074003,-x0*(81.55085 - x0*(x0*48.333096 - 76.62921)) - 58.488968,PySRFunction(X=>-x0*(81.55085 - x0*(x0*48.333096 - 76.62921)) - 58.488968)
7,15,0.6984337,(-58.487682 - (x0 * (82.77963 - (x0 * ((x0 * 48.570633) + -76.57476))))) + x0,0.00047569569427092996,-x0*(82.77963 - x0*(x0*48.570633 - 76.57476)) + x0 - 58.487682,PySRFunction(X=>-x0*(82.77963 - x0*(x0*48.570633 - 76.57476)) + x0 - 58.487682)
8,17,0.6953482,(-72.27195 - ((x0 * (82.76717 - (((x0 * 48.664124) + -76.60612) * x0))) + -13.771031)) + x0,0.002213764607234199,x0 - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - 13.771031) - 72.27195,PySRFunction(X=>x0 - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - 13.771031) - 72.27195)
9,19,0.6952645,-72.26254 + ((x0 / 1.0082905) - (((82.76717 - (((x0 * 48.664124) + -76.60612) * x0)) * x0) + -13.771031)),6.018929648860018e-05,x0/1.0082905 - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - 13.771031) - 72.26254,PySRFunction(X=>x0/1.0082905 - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - 13.771031) - 72.26254)
10,21,0.6951786,(((x0 * -0.009407373) + -72.27195) - ((x0 * (82.76717 - (((x0 * 48.664124) + -76.60612) * x0))) + -13.771031)) + x0,6.177886754897294e-05,x0*(-0.009407373) + x0 - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - 13.771031) - 72.27195,PySRFunction(X=>x0*(-0.009407373) + x0 - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - 13.771031) - 72.27195)
11,23,0.6950448,(((0.117628 / x0) * -0.009407373) + -72.27195) - (((82.76717 - (((x0 * 48.664124) + -76.60612) * x0)) * x0) + (-13.771031 - x0)),9.62435248990312e-05,-(x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195 + 0.117628*(-0.009407373)/x0,PySRFunction(X=>-(x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195 + 0.117628*(-0.009407373)/x0)
12,25,0.6939369,(((0.117628 / (-0.45811638 + x0)) * -0.009407373) + -72.27195) - (((82.76717 - (((x0 * 48.664124) + -76.60612) * x0)) * x0) + (-13.771031 - x0)),0.0007976348680163208,-(x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195 + 0.117628*(-0.009407373)/(x0 - 0.45811638),PySRFunction(X=>-(x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195 + 0.117628*(-0.009407373)/(x0 - 0.45811638))
13,27,0.69257444,(((x0 / (x0 - (1.5180953 - x0))) * -0.009407373) + -72.27195) - (((82.76717 - (((x0 * 48.664124) + -76.60612) * x0)) * x0) + (-13.771031 - x0)),0.0009826536568638153,x0*(-0.009407373)/(x0 - (1.5180953 - x0)) - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195,PySRFunction(X=>x0*(-0.009407373)/(x0 - (1.5180953 - x0)) - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195)
14,29,0.692117,((x0 * (x0 / (x0 - (1.5180953 - x0)))) * -0.009407373) + (-72.27195 - (((82.76717 - (x0 * ((x0 * 48.664124) + -76.60612))) * x0) + (-13.771031 - x0))),0.00033035519930769416,x0*x0*(-0.009407373)/(x0 - (1.5180953 - x0)) - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195,PySRFunction(X=>x0*x0*(-0.009407373)/(x0 - (1.5180953 - x0)) - (x0*(82.76717 - x0*(x0*48.664124 - 76.60612)) - x0 - 13.771031) - 72.27195)
