ID,set_equation,picked_equation,loss,complexity,MSE,%diff_to_set_coeff_0,%diff_to_set_coeff_1,%diff_to_set_coeff_2,%diff_to_set_coeff_3,bad_equation
0,-40.44093912100699 + -30.207244233311314*x0 + -61.40265271789978*x0**2 + 32.40129367224753*x0**3,32.345881774336*x0**3 - 61.16869280912*x0**2 - 30.179426911775*x0 - 40.528805,0.54271555,12,7.868607140059358,0.217269630485325,-0.0920882465193439,-0.381025734921732,-0.171017547854870,0
1,33.12168330933352 + -61.029469854659624*x0 + -97.15301866339965*x0**2 + 94.54077827620853*x0**3,94.426714258338*x0**3 - 97.1257447579455*x0**2 - 60.9638291489476*x0 + 33.1369984158873,0.6681598,12,1.5435336884686461,0.0462389136769764,-0.107555752767170,-0.0280731425841481,-0.120650601730110,0
2,86.81327213329791 + 30.255409195272478*x0 + -1.5150540146450169*x0**2 + 38.39255482370061*x0**3,33.9053*x0**3 + 33.9053*x0 + 86.01714597619,11.236379,8,962.6082839088399,-0.917055811334359,12.0635975576157,-100.000000000000,-11.6878255284291,1
3,4.735074731644076 + 0.8123108819051197*x0 + 74.520526236645*x0**2 + -52.940899790456356*x0**3,-51.7372793699635*x0**3 + 74.1575592488731*x0**2 + 4.931668,6.7668495,11,66.2991134944585,4.15185143841784,-100.000000000000,-0.487069812979141,-2.27351712051904,1
4,96.13333844265006 + -45.10071890694118*x0 + -92.1396285328533*x0**2 + -9.59699454454504*x0**3,-8.196248*x0**3 - 92.5187040003712*x0**2 - 45.828345258122*x0 + 96.4418708803526,4.442814,12,145.1685323726353,0.320942185823123,1.61333648069371,0.411414147803672,-14.5956792831692,0
5,-32.3326806001821 + 46.86558805937989*x0 + -59.38319804091496*x0**2 + -32.5938133718211*x0**3,-32.7361262988569*x0**3 - 59.4317000780105*x0**2 + 46.9615123034192*x0 - 32.2768443657757,0.2631332,12,1.9906186096246588,-0.172692871020631,0.204679484481906,0.0816763641831684,0.436625581095235,0
6,-35.35612401492931 + 91.70193617383737*x0 + -92.83968073162382*x0**2 + -79.61287288230325*x0**3,-79.70164*x0**3 - 92.854004*x0**2 + 91.756615*x0 - 35.346813,0.12852864,14,0.3449666050779541,-0.0263349424992910,0.0596266866808303,0.0154279595355277,0.111498448031108,0
7,54.813115394149634 + 99.44318785671376*x0 + 13.177361209387328*x0**2 + 0.8106749709810117*x0**3,1.0*x0**3 + 17.2537824*x0**2 + 99.23100236885*x0 + 52.647028022891,14.612768,6,2097.035174629495,-3.95176839645541,-0.213373577855843,30.9350341531865,23.3539995431075,0
8,-20.91102986841949 + -54.72108857344349*x0 + -50.145989151389415*x0**2 + -9.645509797144797*x0**3,-9.661643*x0**3 - 50.1814837798806*x0**2 - 54.7144883938887*x0 - 20.8849282576245,0.005930618,12,0.2508970192013343,-0.124822215640577,-0.0120614916969496,0.0707825871856446,0.167261276951670,0
9,1.8297334055634025 + 30.563002352245036*x0 + 69.79823098826316*x0**2 + 79.84288086698209*x0**3,79.8704371111386*x0**3 + 69.7350303467926*x0**2 + 30.5542844832528*x0 + 1.96887024697038,12.845241,10,12.172021575660994,7.60421386984153,-0.0285242558690831,-0.0905476264594732,0.0345130885274829,0
