Complexity,Loss,Equation
1,1.8014487e-7,"-5.135265e-7"
3,4.6782286e-8,"x3 * 7.46498e-6"
5,4.610244e-8,"(x0 + x3) * 7.482843e-6"
7,2.814564e-9,"(x0 * 0.00096240983) + (x3 * 7.4960017e-6)"
9,3.122127e-10,"(x3 * 7.5061885e-6) + ((x1 + x0) * 0.0011139836)"
11,2.2122677e-10,"(((x0 + x1) + (x3 * 0.0072660116)) + x2) * 0.0010322817"
13,3.6566365e-11,"((((x0 + x0) + x1) * 0.00053505955) + (x3 * 7.5036e-6)) + 2.8167702e-5"
15,3.2200752e-11,"(((x0 + (x0 * (x0 + 0.7614359))) * 0.00061093195) + (x3 * 7.504912e-6)) + 2.4642166e-5"
17,3.219843e-11,"((((x3 + (x0 * (x0 + 0.7614359))) + x0) * 0.00061081495) + (x3 * -0.0006033137)) + 2.4491264e-5"
19,1.2465224e-11,"((x3 * 7.471295e-6) + 2.4804416e-5) + (((((x3 * -0.0010265501) + (x0 + 0.78757536)) * x0) + x0) * 0.0006018226)"
21,1.2456351e-11,"(((x3 + x2) * 7.471295e-6) + 2.4804416e-5) + (((((-0.0010265501 * x3) + (x0 + 0.78757536)) * x0) + x0) * 0.0006018226)"
23,1.1583377e-11,"(x3 * 7.4853215e-6) + (((x0 + (x0 * (((x3 * (x0 + 0.88468313)) * -0.0012491992) + (x0 + 0.7614359)))) * 0.0006109627) + 2.4086636e-5)"
25,1.1441712e-11,"((x3 + 0.04237704) * 7.4853215e-6) + (((x0 + (x0 * (((x3 * (x0 + 0.88468313)) * -0.0012491992) + (x0 + 0.7614359)))) * 0.0006109627) + 2.4086636e-5)"
27,1.1388397e-11,"(x3 * -0.0006026984) + ((((((((((x2 + (0.88468313 + x0)) * x3) * -0.0012492281) + x0) + 0.7622641) * x0) + x0) + x3) * 0.00061018596) + 2.4505169e-5)"
29,1.1334032e-11,"((((((((((x0 + (x2 + 0.88468313)) * x3) + -1.9158609) * -0.0012492281) + (x0 + 0.7614359)) * x0) + x0) + x3) * 0.00061018596) + (x3 * -0.0006026984)) + 2.4505169e-5"
