Complexity,Loss,Equation
1,2.404032e-7,"-6.0997195e-7"
3,8.6142435e-8,"6.3789753e-6 * x1"
5,8.538882e-8,"6.394336e-6 * (x1 + x0)"
7,1.2253766e-8,"(x0 * 0.0012478858) + (x1 * 6.3711004e-6)"
9,7.766789e-9,"(x0 * (x2 * 2.7955572e-5)) + (x1 * 6.368866e-6)"
11,3.4640522e-9,"(x1 * 6.394336e-6) + (((x0 * 2.9787865e-5) + 1.5168572e-6) * x2)"
13,3.365959e-9,"(((x0 * 3.294073e-5) + 1.5987379e-6) * (x2 + -4.922608)) + (x1 * 6.331187e-6)"
15,4.8089e-10,"((((x0 * 2.9596296e-5) + (x1 * -8.779921e-8)) + 1.4687326e-6) * x2) + (x1 * 1.0688363e-5)"
17,3.715269e-10,"(x1 * 9.97473e-6) + (((x1 * -8.735808e-8) + ((x0 * 3.5367975e-5) + 1.7720677e-6)) * (x2 + -7.75598))"
19,2.567365e-10,"(x1 * 1.0985343e-5) + ((((x0 * ((x0 * 1.0398816e-5) + 3.07764e-5)) + (x1 * -9.3603404e-8)) + 1.0740966e-6) * x2)"
21,1.3836242e-10,"(x1 * 1.0133341e-5) + ((((x0 * ((x0 * 1.2766645e-5) + 3.600734e-5)) + 1.1887137e-6) + (x1 * -8.922817e-8)) * (x2 + -6.9370527))"
23,1.2391678e-10,"(x1 * 1.017398e-5) + ((x0 + (x2 + -6.950915)) * (((x1 * -9.055998e-8) + 1.2582872e-6) + (((x0 * 1.1069549e-5) + 3.591666e-5) * x0)))"
25,8.767328e-11,"(x1 * 1.077257e-5) + ((((x2 + -6.175266) * ((x0 * 0.0002652047) + 9.9692625e-6)) + (x1 * (x2 * -6.9161473e-7))) * ((x0 * 0.033930834) + 0.1311008))"
27,7.586654e-11,"(x1 * 1.06229e-5) + (((((x0 + -6.175266) + x2) * ((x0 * 0.00026386633) + 9.675291e-6)) + ((x1 * -6.708013e-7) * x2)) * ((x0 * 0.033930827) + 0.1311008))"
29,6.588761e-11,"(x1 * 1.0771747e-5) + ((x1 * (x2 * -8.969435e-8)) + (((x0 * 0.00013918175) + 4.821454e-6) * (((x1 * -0.026011856) + (x2 + -6.9410067)) * ((x0 * 0.084228195) + 0.25459838))))"
31,6.227817e-11,"(((4.6498003e-6 + (x0 * 0.00013939703)) * ((x0 * 0.08397946) + 0.25459838)) * ((x2 + (x0 + -6.9410067)) + (x1 * -0.026011856))) + ((x1 * (x2 * -8.99027e-8)) + (x1 * 1.0772357e-5))"
33,6.049011e-11,"((((x0 * 0.07753207) + 0.25459838) * ((x0 * 0.00013918574) + 4.649672e-6)) * ((x0 * 1.7296542) + ((x1 * -0.026011856) + (x2 + -6.981425)))) + ((x1 * 1.077654e-5) + ((x1 * x2) * -8.99752e-8))"
35,5.990449e-11,"(((x0 * 0.07753207) + 0.25459838) * (((x0 * 0.00013918574) + 4.649672e-6) * (x0 + ((((x1 * -0.026011856) + x0) + -7.221617) + x2)))) + (((x1 * x2) * -8.99752e-8) + ((x0 + x1) * 1.077654e-5))"
37,5.838199e-11,"((x1 + x0) * 1.077654e-5) + (((x2 * -8.99752e-8) * x1) + ((((x0 * 0.00013918574) + 4.649672e-6) * ((x0 * 0.07753207) + 0.25459838)) * (((x2 + x0) + ((x0 * 1.7296542) + (x1 * -0.026011856))) + -7.1956053)))"
39,5.7722143e-11,"((x1 + x0) * 1.077654e-5) + (((x2 * -8.99752e-8) * x1) + ((((x0 * 0.00013918574) + 4.649672e-6) * ((x0 * (0.9707069 * 0.0771698)) + 0.25459838)) * (((x2 + x0) + ((x0 * 1.7296542) + (x1 * -0.026011856))) + -7.1956053)))"
