,complexity,loss,equation,score,sympy_format,lambda_format
0,1,1.8893826e-07,4.2923172e-11,0.0,4.29231720000000e-11,PySRFunction(X=>4.29231720000000E-11)
1,3,5.77583e-09,x1 * 6.895164e-6,1.743869163000685,x1*6.895164e-6,PySRFunction(X=>x1*6.895164e-6)
2,5,5.7451315e-09,6.895164e-6 * (x0 + x1),0.0026645842582823783,6.895164e-6*(x0 + x1),PySRFunction(X=>6.895164e-6*(x0 + x1))
3,7,4.923782e-10,(x6 * (x1 * 3.336483)) / x3,1.2284304795542997,x6*x1*3.336483/x3,PySRFunction(X=>x6*x1*3.336483/x3)
4,9,4.6258128e-10,(x6 * (x0 + x1)) * (3.336483 / x3),0.031212419164469877,x6*(x0 + x1)*3.336483/x3,PySRFunction(X=>x6*(x0 + x1)*3.336483/x3)
5,11,2.7294933e-10,x6 * (((x1 / 0.30000234) / x3) + (x0 * 0.111187205)),0.2637680542448664,x6*(x0*0.111187205 + x1/(0.30000234*x3)),PySRFunction(X=>x6*(x0*0.111187205 + x1/(0.30000234*x3)))
6,13,2.4456437e-10,((((x7 * x0) * x5) + (x1 / x3)) * 3.336358) * x6,0.054903813657074134,(x0*x5*x7 + x1/x3)*3.336358*x6,PySRFunction(X=>(x0*x5*x7 + x1/x3)*3.336358*x6)
7,15,1.7106026e-10,((x1 / x3) + (x0 * 0.039316945)) * ((x6 + (x0 * 9.396945e-5)) * 3.3468213),0.1787313270812866,(x0*0.039316945 + x1/x3)*(x0*9.396945e-5 + x6)*3.3468213,PySRFunction(X=>(x0*0.039316945 + x1/x3)*(x0*9.396945e-5 + x6)*3.3468213)
8,17,1.3894126e-10,(((x0 * (x7 * x5)) + (x1 / x3)) * ((x0 * 9.519801e-5) + x6)) * 3.3674011,0.1039823190998298,(x0*x5*x7 + x1/x3)*(x0*9.519801e-5 + x6)*3.3674011,PySRFunction(X=>(x0*x5*x7 + x1/x3)*(x0*9.519801e-5 + x6)*3.3674011)
9,19,1.3112181e-10,((x0 * 9.204286e-5) + x6) * ((((x1 / x3) + (x7 * (x0 * -0.053944927))) + x6) * 3.3468213),0.028962257698588838,(x0*9.204286e-5 + x6)*(x7*x0*(-0.053944927) + x1/x3 + x6)*3.3468213,PySRFunction(X=>(x0*9.204286e-5 + x6)*(x7*x0*(-0.053944927) + x1/x3 + x6)*3.3468213)
10,21,1.2795894e-10,(((x0 * 9.1335416e-5) + x6) * (((x6 + x6) + (x1 / x3)) + ((x7 * x0) * -0.053944916))) * 3.3468213,0.012208653640431348,(x0*9.1335416e-5 + x6)*(x7*x0*(-0.053944916) + x1/x3 + x6 + x6)*3.3468213,PySRFunction(X=>(x0*9.1335416e-5 + x6)*(x7*x0*(-0.053944916) + x1/x3 + x6 + x6)*3.3468213)
11,23,9.800495e-11,((((-1.5469532 / (((x0 * -0.040025804) / x7) + -0.46147627)) / x3) * x1) + (((x0 * 0.22473483) + 0.12872244) * x0)) * x6,0.13334572180462517,x6*(x0*(x0*0.22473483 + 0.12872244) - 1.5469532*x1/(x3*(x0*(-0.040025804)/x7 - 0.46147627))),PySRFunction(X=>x6*(x0*(x0*0.22473483 + 0.12872244) - 1.5469532*x1/(x3*(x0*(-0.040025804)/x7 - 0.46147627))))
12,25,5.853079e-11,x6 * ((((x7 * -0.22576474) + (x0 * 0.272631)) * x0) + (x1 * ((-1.5469532 / (-0.46147627 + (x0 * (-0.040025804 / x7)))) / x3))),0.25773252351761483,x6*(x0*(x0*0.272631 + x7*(-0.22576474)) + x1*(-1.5469532)/((x0*(-0.040025804)/x7 - 0.46147627)*x3)),PySRFunction(X=>x6*(x0*(x0*0.272631 + x7*(-0.22576474)) + x1*(-1.5469532)/((x0*(-0.040025804)/x7 - 0.46147627)*x3)))
13,27,3.4554828e-11,(((((x1 + x7) * -1.5469018) / ((x0 * (-0.040675335 / x7)) + -0.46160662)) / x3) + (((x3 * 0.0004027984) + (x0 * 0.3863055)) * x0)) * x6,0.2635028303024218,x6*(x0*(x0*0.3863055 + x3*0.0004027984) + (x1 + x7)*(-1.5469018)/((x0*(-0.040675335)/x7 - 0.46160662)*x3)),PySRFunction(X=>x6*(x0*(x0*0.3863055 + x3*0.0004027984) + (x1 + x7)*(-1.5469018)/((x0*(-0.040675335)/x7 - 0.46160662)*x3)))
14,29,2.875127e-11,((((x3 * 0.00038390936) + (x0 * 0.38630554)) * x0) + (((((x1 + x7) + x7) * -1.546902) / (((x0 * -0.0406753) / x7) + -0.4616061)) / x3)) * x6,0.09193266988910921,x6*(x0*(x0*0.38630554 + x3*0.00038390936) + (x1 + x7 + x7)*(-1.546902)/((x0*(-0.0406753)/x7 - 0.4616061)*x3)),PySRFunction(X=>x6*(x0*(x0*0.38630554 + x3*0.00038390936) + (x1 + x7 + x7)*(-1.546902)/((x0*(-0.0406753)/x7 - 0.4616061)*x3)))
15,31,2.5069639e-11,x6 * ((((-1.5469532 / (((x0 * -0.040025804) / x7) + -0.46147627)) / x3) * ((x7 / 0.56829566) + x1)) + ((x0 * 1.2424961) * ((x0 * 0.34922883) + (x7 * -0.20557019)))),0.06851221389756612,x6*(x0*1.2424961*(x0*0.34922883 + x7*(-0.20557019)) - 1.5469532*(x1 + x7/0.56829566)/(x3*(x0*(-0.040025804)/x7 - 0.46147627))),PySRFunction(X=>x6*(x0*1.2424961*(x0*0.34922883 + x7*(-0.20557019)) - 1.5469532*(x1 + x7/0.56829566)/(x3*(x0*(-0.040025804)/x7 - 0.46147627))))
16,33,2.1853734e-11,x6 * (((x7 + (x1 + x7)) * ((-1.5469532 / ((((x0 / -1.0973603) / (-1.1921986 / x5)) / x7) + -0.46147627)) / x3)) + (x0 * ((x0 * 0.4928046) + (x7 * -0.25542018)))),0.06864285649798567,x6*(x0*(x0*0.4928046 + x7*(-0.25542018)) + (x1 + x7 + x7)*(-1.5469532)/((x0/((-1.0973603)*x7*((-1.1921986/x5))) - 0.46147627)*x3)),PySRFunction(X=>x6*(x0*(x0*0.4928046 + x7*(-0.25542018)) + (x1 + x7 + x7)*(-1.5469532)/((x0/((-1.0973603)*x7*((-1.1921986/x5))) - 0.46147627)*x3)))
