Complexity,Loss,Equation
1,4558.2266,"9.865369"
2,4506.0273,"acos(x0)"
3,87.88782,"x0 * -95.763794"
5,0.26514128,"(x0 * -95.674164) + 9.357845"
9,0.26463324,"(((x0 * -0.08053042) + -95.67424) * x0) + 9.388185"
11,0.26449037,"(x0 * -95.67424) + ((x0 * (x0 * -0.05989815)) + 9.388185)"
15,0.26440546,"(x0 * -65.92539) + (((x0 * -29.754253) + 9.3817) - (tan(cosh(x0)) * 0.0017873975))"
17,0.26386675,"(((x0 * -65.92539) + (x0 * -29.754253)) + 9.3817) - (tan(neg(x0) - 0.5644958) * -0.0017873966)"
18,0.2638122,"(x0 * -65.92539) + (((x0 * -29.754253) + 9.3817) - (tan(x0) * (tan(tan(x0)) * 0.0017873975)))"
19,0.26374105,"((x0 * -65.92539) + (x0 * -29.754253)) + (9.3817 - ((x0 - -0.2981594) * (tan(tan(x0)) * 0.0017873994)))"
20,0.26138154,"(x0 * -29.754253) + ((x0 * -65.92539) + (9.3817 - (neg(tan(tan(x0) * (x0 - 0.71582025))) * -0.0017873966)))"
