,complexity,loss,equation,score,sympy_format,lambda_format
0,1,4.114088e-09,6.252517e-8,0.0,6.25251700000000e-8,PySRFunction(X=>6.25251700000000E-8)
1,3,4.06664e-09,x0 * 3.311386e-5,0.005800037851886961,x0*3.311386e-5,PySRFunction(X=>x0*3.311386e-5)
2,5,4.0647237e-09,(x0 + 0.034894586) * 3.4687506e-5,0.0002356677312905354,(x0 + 0.034894586)*3.4687506e-5,PySRFunction(X=>(x0 + 0.034894586)*3.4687506e-5)
3,7,4.0607864e-09,x0 * (4.1176256e-5 * (x0 + 0.92887646)),0.0004845603857114401,x0*4.1176256e-5*(x0 + 0.92887646),PySRFunction(X=>x0*4.1176256e-5*(x0 + 0.92887646))
4,9,4.0592143e-09,(x0 * (x0 + 0.17339073)) * (x0 * 0.0004068074),0.00019360836011290657,x0*(x0 + 0.17339073)*x0*0.0004068074,PySRFunction(X=>x0*(x0 + 0.17339073)*x0*0.0004068074)
5,11,4.0573624e-09,(x0 * (((x0 + 0.7032665) * x0) * 0.00055570336)) * x0,0.00022816269722866116,x0*(x0 + 0.7032665)*x0*0.00055570336*x0,PySRFunction(X=>x0*(x0 + 0.7032665)*x0*0.00055570336*x0)
6,13,4.057341e-09,x0 * (((((x0 + 1.4014682) + x0) * x0) * x0) * 0.0002829825),2.637188193523108e-06,x0*(x0 + x0 + 1.4014682)*x0*x0*0.0002829825,PySRFunction(X=>x0*(x0 + x0 + 1.4014682)*x0*x0*0.0002829825)
7,15,4.057066e-09,((((x0 * 0.28538415) + x0) * x0) + x0) * ((x0 * x0) * 0.0003891523),3.3890338518295585e-05,(x0*(x0*0.28538415 + x0) + x0)*x0*x0*0.0003891523,PySRFunction(X=>(x0*(x0*0.28538415 + x0) + x0)*x0*x0*0.0003891523)
8,17,4.0553263e-09,(((x0 * x0) + -0.2728287) * (x0 * ((x0 * (x0 + 0.9221266)) * x0))) * -0.0029385795,0.00021444969157475617,(x0*x0 - 0.2728287)*x0*x0*(x0 + 0.9221266)*x0*(-0.0029385795),PySRFunction(X=>(x0*x0 - 0.2728287)*x0*x0*(x0 + 0.9221266)*x0*(-0.0029385795))
9,19,4.055033e-09,((((x0 * x0) + -0.33708125) * (x0 * 0.4224044)) * (((x0 + 0.84063554) * x0) * x0)) * -0.0056127105,3.61636259601875e-05,(x0*x0 - 0.33708125)*x0*0.4224044*(x0 + 0.84063554)*x0*x0*(-0.0056127105),PySRFunction(X=>(x0*x0 - 0.33708125)*x0*0.4224044*(x0 + 0.84063554)*x0*x0*(-0.0056127105))
