,complexity,loss,equation,score,sympy_format,lambda_format
0,1,2.3657716e-08,1.1141416e-5,0.0,1.11414160000000e-5,PySRFunction(X=>0.0000111414160000000)
1,3,1.1289435e-08,x0 * 0.000512865,0.36991099351659096,x0*0.000512865,PySRFunction(X=>x0*0.000512865)
2,5,9.870398e-09,(x0 * 0.0005552718) + 3.8943635e-5,0.06716357788757538,x0*0.0005552718 + 3.8943635e-5,PySRFunction(X=>x0*0.0005552718 + 3.8943635e-5)
3,7,1.5548185e-09,(x0 * 0.00051283673) + (x3 * 2.0588218e-6),0.9240906791427799,x0*0.00051283673 + x3*2.0588218e-6,PySRFunction(X=>x0*0.00051283673 + x3*2.0588218e-6)
4,9,1.5246703e-10,((x0 * 0.00055632065) + 3.8393926e-5) + (x3 * 2.0640805e-6),1.1610828607957429,x0*0.00055632065 + x3*2.0640805e-6 + 3.8393926e-5,PySRFunction(X=>x0*0.00055632065 + x3*2.0640805e-6 + 3.8393926e-5)
5,11,1.4747575e-10,(((x3 * -0.999998) + 3.9818595e-5) + x3) + (x0 * 0.0005552718),0.01664231023416863,x0*0.0005552718 + x3*(-0.999998) + x3 + 3.9818595e-5,PySRFunction(X=>x0*0.0005552718 + x3*(-0.999998) + x3 + 3.9818595e-5)
6,13,1.1792467e-10,((x3 + 24.124681) * ((x3 * -5.0802678e-9) + 2.1521203e-6)) + (x0 * 0.00055912684),0.111808862353167,x0*0.00055912684 + (2.1521203e-6 + x3*(-5.0802678e-9))*(x3 + 24.124681),PySRFunction(X=>x0*0.00055912684 + (2.1521203e-6 + x3*(-5.0802678e-9))*(x3 + 24.124681))
7,15,1.1005435e-10,((x3 + (x3 + 44.715965)) * ((x3 * -2.1025885e-9) + 1.0764288e-6)) + (x0 * 0.00055441813),0.03453584804940885,x0*0.00055441813 + (1.0764288e-6 + x3*(-2.1025885e-9))*(x3 + x3 + 44.715965),PySRFunction(X=>x0*0.00055441813 + (1.0764288e-6 + x3*(-2.1025885e-9))*(x3 + x3 + 44.715965))
8,17,1.09992265e-10,((((x3 + 1.9111252) * -2.0733206e-9) + 1.0778452e-6) * (x3 + (x3 + 44.715965))) + (x0 * 0.00055441115),0.0002821447703135224,x0*0.00055441115 + (1.0778452e-6 + (x3 + 1.9111252)*(-2.0733206e-9))*(x3 + x3 + 44.715965),PySRFunction(X=>x0*0.00055441115 + (1.0778452e-6 + (x3 + 1.9111252)*(-2.0733206e-9))*(x3 + x3 + 44.715965))
9,19,1.0553505e-10,(((x3 * -2.0989217e-9) + 1.0967899e-6) * ((x3 + 44.715965) + x3)) + (((x3 * 3.6566226e-7) + 0.00054678356) * x0),0.020683459954608848,x0*(x3*3.6566226e-7 + 0.00054678356) + (1.0967899e-6 + x3*(-2.0989217e-9))*(x3 + x3 + 44.715965),PySRFunction(X=>x0*(x3*3.6566226e-7 + 0.00054678356) + (1.0967899e-6 + x3*(-2.0989217e-9))*(x3 + x3 + 44.715965))
10,21,9.929678e-11,(x0 * 0.0005554603) + (((x3 + (x0 * (x3 * 0.3685953))) + (x3 + 44.715965)) * ((x3 * -2.1025885e-9) + 1.0808128e-6)),0.030464990846251427,x0*0.0005554603 + (1.0808128e-6 + x3*(-2.1025885e-9))*(x0*x3*0.3685953 + x3 + x3 + 44.715965),PySRFunction(X=>x0*0.0005554603 + (1.0808128e-6 + x3*(-2.1025885e-9))*(x0*x3*0.3685953 + x3 + x3 + 44.715965))
11,23,9.865336e-11,((x3 + ((x3 + (x3 * ((x0 + x1) * 0.4570166))) + 44.715965)) * ((x3 * -2.1025885e-9) + 1.0808128e-6)) + (x0 * 0.00055441813),0.003250425920217994,x0*0.00055441813 + (1.0808128e-6 + x3*(-2.1025885e-9))*(x3*(x0 + x1)*0.4570166 + x3 + x3 + 44.715965),PySRFunction(X=>x0*0.00055441813 + (1.0808128e-6 + x3*(-2.1025885e-9))*(x3*(x0 + x1)*0.4570166 + x3 + x3 + 44.715965))
12,25,9.859477e-11,((((((x3 * (x0 + x1)) + -0.8141968) * 0.4570166) + x3) + (x3 + 44.715965)) * ((x3 * -2.1025885e-9) + 1.0808128e-6)) + (x0 * 0.00055441813),0.0002970370452848042,x0*0.00055441813 + (1.0808128e-6 + x3*(-2.1025885e-9))*(x3 + x3 + (x3*(x0 + x1) - 0.8141968)*0.4570166 + 44.715965),PySRFunction(X=>x0*0.00055441813 + (1.0808128e-6 + x3*(-2.1025885e-9))*(x3 + x3 + (x3*(x0 + x1) - 0.8141968)*0.4570166 + 44.715965))
13,27,9.8573795e-11,((((1.0785315e-6 + (x3 + 44.715965)) + ((x3 * (0.4570166 * (x0 + x1))) + x3)) + x0) * ((x3 * -2.1025885e-9) + 1.0785315e-6)) + (x0 * 0.00055441813),0.0001063810556166741,x0*0.00055441813 + (1.0785315e-6 + x3*(-2.1025885e-9))*(x0 + x3*0.4570166*(x0 + x1) + x3 + x3 + 1.0785315e-6 + 44.715965),PySRFunction(X=>x0*0.00055441813 + (1.0785315e-6 + x3*(-2.1025885e-9))*(x0 + x3*0.4570166*(x0 + x1) + x3 + x3 + 1.0785315e-6 + 44.715965))
