num_terms_removed,MSE,actual_eqn,removed_terms,full_eqn
0,3.604861555762408e-07,8.094277e-6*dx*x + 1.34703205e-5*dx + 5.1862964e-5*x**2 + 5.19912937181216e-5*x,[],8.094277e-6*dx*x + 1.34703205e-5*dx + 5.1862964e-5*x**2 + 5.19912937181216e-5*x
1,2.2823367800974505e-06,8.094277e-6*dx*x + 1.34703205e-5*dx + 5.19912937181216e-5*x,[x**2],8.094277e-6*dx*x + 1.34703205e-5*dx + 5.1862964e-5*x**2 + 5.19912937181216e-5*x
2,7.604238861059414e-06,1.34703205e-5*dx + 5.19912937181216e-5*x,"[x**2, dx*x]",8.094277e-6*dx*x + 1.34703205e-5*dx + 5.1862964e-5*x**2 + 5.19912937181216e-5*x
